Episode,Avg Reward,Steps,Total Reward
84,-0.6547619047619048,100,-55
85,-0.6470588235294118,100,-55
86,-0.6511627906976745,49,-56
87,-0.6436781609195402,100,-56
88,-0.6363636363636364,100,-56
89,-0.6292134831460674,100,-56
90,-0.6222222222222222,100,-56
91,-0.6263736263736264,20,-57
92,-0.6195652173913043,100,-57
93,-0.6129032258064516,100,-57
94,-0.6063829787234043,100,-57
95,-0.6,100,-57
96,-0.59375,100,-57
97,-0.5979381443298969,100,-58
98,-0.5918367346938775,100,-58
99,-0.5959595959595959,1,-59
100,-0.59,100,-59
101,-0.5841584158415841,100,-59
102,-0.5882352941176471,19,-60
103,-0.5825242718446602,100,-60
104,-0.5769230769230769,100,-60
105,-0.5714285714285714,100,-60
106,-0.5660377358490566,100,-60
107,-0.5607476635514018,100,-60
108,-0.5648148148148148,33,-61
109,-0.5596330275229358,100,-61
110,-0.5545454545454546,100,-61
111,-0.5495495495495496,100,-61
112,-0.5446428571428571,100,-61
113,-0.5398230088495575,100,-61
114,-0.5350877192982456,100,-61
115,-0.5391304347826087,33,-62
116,-0.5344827586206896,100,-62
117,-0.5299145299145299,100,-62
118,-0.5254237288135594,100,-62
119,-0.5210084033613446,100,-62
120,-0.5166666666666667,100,-62
121,-0.512396694214876,100,-62
122,-0.5081967213114754,100,-62
123,-0.5121951219512195,83,-63
124,-0.5080645161290323,100,-63
125,-0.504,100,-63
126,-0.5,100,-63
127,-0.49606299212598426,100,-63
128,-0.5,84,-64
129,-0.49612403100775193,100,-64
130,-0.49230769230769234,100,-64
131,-0.48854961832061067,100,-64
132,-0.48484848484848486,100,-64
133,-0.48872180451127817,1,-65
134,-0.4925373134328358,87,-66
135,-0.4888888888888889,100,-66
136,-0.4852941176470588,100,-66
137,-0.48175182481751827,100,-66
138,-0.4782608695652174,100,-66
139,-0.4748201438848921,100,-66
140,-0.4714285714285714,100,-66
141,-0.46808510638297873,100,-66
142,-0.4647887323943662,100,-66
143,-0.46853146853146854,1,-67
144,-0.4652777777777778,100,-67
145,-0.46206896551724136,100,-67
146,-0.4589041095890411,100,-67
147,-0.4557823129251701,100,-67
148,-0.4527027027027027,100,-67
149,-0.4563758389261745,74,-68
150,-0.4533333333333333,100,-68
151,-0.4503311258278146,100,-68
152,-0.4473684210526316,100,-68
153,-0.4444444444444444,100,-68
154,-0.44155844155844154,100,-68
155,-0.43870967741935485,100,-68
156,-0.4358974358974359,100,-68
157,-0.4394904458598726,8,-69
158,-0.4430379746835443,69,-70
159,-0.44654088050314467,1,-71
160,-0.44375,100,-71
161,-0.4409937888198758,100,-71
162,-0.4382716049382716,100,-71
163,-0.43558282208588955,100,-71
164,-0.4329268292682927,100,-71
165,-0.4303030303030303,100,-71
166,-0.42771084337349397,100,-71
167,-0.4251497005988024,100,-71
168,-0.4226190476190476,100,-71
169,-0.42011834319526625,100,-71
170,-0.4176470588235294,100,-71
171,-0.42105263157894735,50,-72
172,-0.42441860465116277,1,-73
173,-0.42196531791907516,100,-73
174,-0.41954022988505746,100,-73
175,-0.41714285714285715,100,-73
176,-0.4147727272727273,100,-73
177,-0.4124293785310734,100,-73
178,-0.4101123595505618,100,-73
179,-0.40782122905027934,100,-73
180,-0.4111111111111111,64,-74
181,-0.4088397790055249,100,-74
182,-0.41208791208791207,41,-75
183,-0.41530054644808745,34,-76
184,-0.41304347826086957,100,-76
185,-0.41081081081081083,100,-76
186,-0.40860215053763443,100,-76
187,-0.4117647058823529,1,-77
188,-0.4095744680851064,100,-77
189,-0.4126984126984127,40,-78
190,-0.4105263157894737,100,-78
191,-0.4083769633507853,100,-78
192,-0.40625,100,-78
193,-0.40414507772020725,100,-78
194,-0.4020618556701031,100,-78
195,-0.4,100,-78
196,-0.4030612244897959,42,-79
