Episode,Avg Reward,Steps,Total Reward,Q-MSE
1,-1.0,4,-1,1e-06
2,-1.0,11,-2,2e-06
3,-1.0,46,-3,3e-06
4,-1.0,4,-4,5.960181000000001e-06
5,-1.0,5,-5,6.960181000000001e-06
6,-1.0,33,-6,7.960181e-06
7,-1.0,1,-7,1.2821575010000003e-05
8,-1.0,6,-8,1.3821575010000003e-05
9,-1.0,26,-9,1.4821575010000002e-05
10,-1.0,9,-10,1.5821573404661e-05
11,-1.0,36,-11,1.6821573404530967e-05
12,-1.0,26,-12,1.978175440453097e-05
13,-1.0,34,-13,2.2741933824707775e-05
14,-1.0,20,-14,2.570211482470778e-05
15,-1.0,46,-15,2.670211482470778e-05
16,-1.0,14,-16,2.7702114824707776e-05
17,-1.0,15,-17,3.066229582470779e-05
18,-1.0,13,-18,3.1662295824707784e-05
19,-1.0,30,-19,3.266229582470778e-05
20,-1.0,27,-20,3.3662295824707785e-05
21,-1.0,21,-21,3.466229582470778e-05
22,-1.0,54,-22,3.7622476824707776e-05
23,-1.0,1,-23,4.4327727093908774e-05
24,-1.0,13,-24,4.7287908093908774e-05
25,-1.0,17,-25,5.0248087488569785e-05
26,-1.0,35,-26,5.87423553111306e-05
27,-1.0,97,-27,5.974235225713843e-05
28,-0.9642857142857143,100,-27,5.974234928831946e-05
29,-0.9655172413793104,60,-28,6.074232149052379e-05
30,-0.9666666666666667,24,-29,6.174232008266184e-05
31,-0.967741935483871,15,-30,6.274231859638682e-05
32,-0.96875,15,-31,7.297028469988129e-05
33,-0.9696969696969697,27,-32,7.397028325212581e-05
34,-0.9705882352941176,19,-33,7.497028184123771e-05
35,-0.9714285714285714,65,-34,7.597028044522482e-05
36,-0.9722222222222222,48,-35,7.893046010798674e-05
37,-0.9459459459459459,100,-35,7.893039274428778e-05
38,-0.9473684210526315,49,-36,7.993038982263755e-05
39,-0.9487179487179487,26,-37,9.18430889217206e-05
40,-0.95,87,-38,9.284308246060488e-05
41,-0.926829268292683,100,-38,9.284290134827234e-05
42,-0.9285714285714286,1,-39,0.00010637555418864366
43,-0.9302325581395349,36,-40,0.0001112370921135122
44,-0.9318181818181818,79,-41,0.00011223709095463814
45,-0.9333333333333333,63,-42,0.00011709880477954769
46,-0.9347826086956522,54,-43,0.00011809880176032373
47,-0.9148936170212766,100,-43,0.0001180986291942141
48,-0.9166666666666666,41,-44,0.00011909862700371145
49,-0.9183673469387755,85,-45,0.0001220586350313602
50,-0.92,36,-46,0.00012692034824321485
51,-0.9215686274509803,73,-47,0.00012792018422320587
52,-0.9230769230769231,92,-48,0.00012891986486126384
53,-0.9245283018867925,34,-49,0.0001299198633155145
54,-0.9259259259259259,44,-50,0.0001347814278340799
55,-0.9272727272727272,58,-51,0.00013578142332960647
56,-0.9285714285714286,15,-52,0.0001367814224603467
57,-0.9298245614035088,22,-53,0.00014348748493075089
58,-0.9310344827586207,20,-54,0.00014644766504711304
59,-0.9152542372881356,100,-54,0.00014644765464625695
60,-0.9166666666666666,9,-55,0.00015130936698823326
61,-0.9180327868852459,15,-56,0.00015230936364941854
62,-0.9193548387096774,6,-57,0.000159015793031295
63,-0.9047619047619048,100,-57,0.00015901578281279455
64,-0.890625,100,-57,0.00015901577940855536
65,-0.8769230769230769,100,-57,0.00015901576013264984
66,-0.8636363636363636,100,-57,0.00015901574612241153
67,-0.8656716417910447,3,-58,0.00016572206325498026
68,-0.8529411764705882,100,-58,0.00016572185863845265
69,-0.8405797101449275,100,-58,0.00016572130662955995
70,-0.8428571428571429,92,-59,0.00017242724763304694
71,-0.8450704225352113,31,-60,0.00017342710538559378
72,-0.8472222222222222,43,-61,0.0001801334936041876
73,-0.8493150684931506,92,-62,0.0001849951162975537
74,-0.8513513513513513,82,-63,0.0001859950517005656
75,-0.8533333333333334,34,-64,0.00018699501821227413
76,-0.8421052631578947,100,-64,0.00018699486073524548
77,-0.8311688311688312,100,-64,0.00018699482616937825
78,-0.8333333333333334,46,-65,0.0001879945840548009
79,-0.8227848101265823,100,-65,0.00018799446289015126
80,-0.825,70,-66,0.00019095452076227343
81,-0.8148148148148148,100,-66,0.0001909541143218803
82,-0.8170731707317073,36,-67,0.0001958158021312097
83,-0.8192771084337349,52,-68,0.0002006772343328189
84,-0.8214285714285714,90,-69,0.00020363728915539733
85,-0.8117647058823529,100,-69,0.0002036370144352368
86,-0.8023255813953488,100,-69,0.00020363669101855747
87,-0.7931034482758621,100,-69,0.00020363653753325184
88,-0.7954545454545454,53,-70,0.000204636470843568
89,-0.797752808988764,41,-71,0.000205636451805214
90,-0.7888888888888889,100,-71,0.00020563622753743638
91,-0.7802197802197802,100,-71,0.000205635981250075
92,-0.7717391304347826,100,-71,0.00020563594109906165
93,-0.7741935483870968,1,-72,0.00022074478353676538
94,-0.776595744680851,7,-73,0.0002373873965968854
95,-0.7684210526315789,100,-73,0.00023738726907409098
96,-0.7708333333333334,72,-74,0.0002458814933597824
97,-0.7628865979381443,100,-74,0.0002458814013744372
98,-0.7653061224489796,65,-75,0.00024884147447674145
99,-0.7676767676767676,48,-76,0.0002518015009385852
100,-0.76,100,-76,0.00025180148179524916
101,-0.7623762376237624,31,-77,0.00025476154073421337
102,-0.7647058823529411,15,-78,0.0002728920988042195
103,-0.7669902912621359,33,-79,0.00028138862540012176
104,-0.7692307692307693,3,-80,0.0002898849450530724
105,-0.7714285714285715,62,-81,0.0002908848562497452
106,-0.7735849056603774,34,-82,0.00029384499304102433
107,-0.7663551401869159,100,-82,0.0002938423656268221
108,-0.7685185185185185,71,-83,0.00029680250552613976
109,-0.7614678899082569,100,-83,0.00029680239804717924
110,-0.7545454545454545,100,-83,0.0002968022900564408
111,-0.7567567567567568,78,-84,0.0003016639781520284
112,-0.7589285714285714,66,-85,0.0003026639416332794
113,-0.7522123893805309,100,-85,0.00030266385242028106
114,-0.7543859649122807,55,-86,0.00030562400698097163
115,-0.7478260869565218,100,-86,0.0003056239879727357
116,-0.75,76,-87,0.0003085841355098002
117,-0.7435897435897436,100,-87,0.0003085841171359706
118,-0.7457627118644068,62,-88,0.0003134457332688509
119,-0.7478991596638656,21,-89,0.00031830735153108504
120,-0.75,25,-90,0.0003212671980395783
121,-0.7520661157024794,63,-91,0.0003222668774337468
122,-0.7540983606557377,20,-92,0.0003232668493926181
123,-0.7479674796747967,100,-92,0.0003232668258621086
124,-0.7419354838709677,100,-92,0.0003232667330242317
125,-0.744,2,-93,0.0003428251430580815
126,-0.746031746031746,3,-94,0.0003457857075562225
127,-0.7401574803149606,100,-94,0.00034578513087964673
128,-0.7421875,35,-95,0.00034874523765028684
129,-0.7441860465116279,83,-96,0.0003497449177458187
130,-0.7461538461538462,67,-97,0.0003507445612211599
131,-0.7480916030534351,62,-98,0.00035174442591723754
132,-0.75,74,-99,0.0003527443515561992
133,-0.7518796992481203,37,-100,0.00035945114332181784
134,-0.753731343283582,98,-101,0.00036045076658789777
135,-0.7555555555555555,47,-102,0.0003634106360045418
136,-0.75,100,-102,0.00036341055981823565
137,-0.7518248175182481,58,-103,0.00037190586784770983
138,-0.7463768115942029,100,-103,0.000371905784512334
139,-0.7482014388489209,27,-104,0.0003786114423273441
140,-0.7428571428571429,100,-104,0.00037861114331656125
141,-0.7446808510638298,77,-105,0.0003834731508687216
142,-0.7394366197183099,100,-105,0.0003834728848125534
143,-0.7342657342657343,100,-105,0.00038347275866294084
144,-0.7291666666666666,100,-105,0.00038347264627812524
145,-0.7310344827586207,68,-106,0.0003864326918434234
146,-0.726027397260274,100,-106,0.000386432607165445
147,-0.7210884353741497,100,-106,0.00038643247585911874
148,-0.7162162162162162,100,-106,0.00038643235805855267
149,-0.7114093959731543,100,-106,0.0003864322796255954
150,-0.7066666666666667,100,-106,0.00038643216561310437
151,-0.7019867549668874,100,-106,0.0003864319953338312
152,-0.6973684210526315,100,-106,0.0003864319492175771
153,-0.6993464052287581,3,-107,0.00039492793220541605
154,-0.6948051948051948,100,-107,0.00039492778484956657
155,-0.6903225806451613,100,-107,0.000394927236663512
156,-0.6923076923076923,32,-108,0.0003997888640553472
157,-0.6878980891719745,100,-108,0.000399788771685027
158,-0.689873417721519,1,-109,0.00042071579600761627
159,-0.6918238993710691,31,-110,0.00043094370765254576
160,-0.69375,10,-111,0.0004376496189782926
161,-0.6894409937888198,100,-111,0.0004376492874773789
162,-0.6851851851851852,100,-111,0.00043764887516628797
163,-0.6809815950920245,100,-111,0.00043764882957856075
164,-0.676829268292683,100,-111,0.00043764812243039515
165,-0.6727272727272727,100,-111,0.0004376480516461878
166,-0.6686746987951807,100,-111,0.0004376479226780228
167,-0.6646706586826348,100,-111,0.00043764735995996997
168,-0.6666666666666666,74,-112,0.0004386472748270647
169,-0.6627218934911243,100,-112,0.00043864711164570366
170,-0.6588235294117647,100,-112,0.00043864705779701876
171,-0.6549707602339181,100,-112,0.0004386470960608594
172,-0.6511627906976745,100,-112,0.0004386467648735487
173,-0.653179190751445,51,-113,0.0004396467029157587
174,-0.6551724137931034,44,-114,0.0004426068410033883
175,-0.6571428571428571,23,-115,0.0004455669459411865
176,-0.6534090909090909,100,-115,0.0004455665918661212
177,-0.6497175141242938,100,-115,0.0004455664732395261
178,-0.6460674157303371,100,-115,0.00044556621089828494
179,-0.6424581005586593,100,-115,0.0004455660403844729
180,-0.6388888888888888,100,-115,0.00044556594351299704
181,-0.6408839779005525,84,-116,0.0004485260616939463
182,-0.6373626373626373,100,-116,0.00044852593560718474
183,-0.6338797814207651,100,-116,0.00044852589422852767
184,-0.625,60,-115,0.0004495258205259258
185,-0.6270270270270271,72,-116,0.00045248593069045664
186,-0.6236559139784946,100,-116,0.00045248551889702157
187,-0.6256684491978609,38,-117,0.0004534854800263567
188,-0.6276595744680851,56,-118,0.0004544854405863165
189,-0.6296296296296297,2,-119,0.000476790611461896
190,-0.6263157894736842,100,-119,0.00047679053228253304
191,-0.6282722513089005,43,-120,0.00048702297554481977
192,-0.625,100,-120,0.00048702250018336753
193,-0.616580310880829,77,-119,0.000489982625351213
194,-0.6134020618556701,100,-119,0.000489982404267529
195,-0.6153846153846154,29,-120,0.0005002127391687901
196,-0.6122448979591837,100,-120,0.0005002125941095796
197,-0.6142131979695431,60,-121,0.0005031726805405569
198,-0.6161616161616161,97,-122,0.0005061327455124155
199,-0.6130653266331658,100,-122,0.0005061326943605878
200,-0.615,75,-123,0.0005090928418811878
201,-0.6119402985074627,100,-123,0.0005090918456373028
202,-0.6138613861386139,91,-124,0.0005210099772715065
203,-0.6108374384236454,100,-124,0.0005210099216164585
204,-0.6078431372549019,100,-124,0.0005210093197280018
205,-0.6097560975609756,33,-125,0.0005295034022924194
206,-0.6067961165048543,100,-125,0.0005295033036744637
207,-0.6038647342995169,100,-125,0.0005295029773275342
208,-0.6009615384615384,100,-125,0.0005295024712943562
209,-0.5980861244019139,100,-125,0.0005295022947783569
210,-0.6,3,-126,0.0005397342861162196
211,-0.5971563981042654,100,-126,0.0005397337736295831
212,-0.5943396226415094,100,-126,0.0005397335997110483
213,-0.596244131455399,92,-127,0.0005464396198546677
214,-0.5934579439252337,100,-127,0.000546438880118538
215,-0.5906976744186047,100,-127,0.0005464386116676344
216,-0.5879629629629629,100,-127,0.0005464380091601467
217,-0.5898617511520737,6,-128,0.0005700359975276558
218,-0.5871559633027523,100,-128,0.0005700355554357236
219,-0.589041095890411,96,-129,0.0005802637119172619
220,-0.5863636363636363,100,-129,0.0005802627482308984
221,-0.5882352941176471,75,-130,0.0005869676241222989
222,-0.5855855855855856,100,-130,0.0005869667283887595
223,-0.5874439461883408,50,-131,0.000593675456762153
224,-0.5892857142857143,25,-132,0.0006185230101005554
225,-0.5866666666666667,100,-132,0.0006185215382349199
226,-0.588495575221239,22,-133,0.0006270231439926391
227,-0.5903083700440529,54,-134,0.0006389332929440201
228,-0.5877192982456141,100,-134,0.0006389311824186888
229,-0.5851528384279476,100,-134,0.0006389305206117823
230,-0.5826086956521739,100,-134,0.0006389296171040568
231,-0.5800865800865801,100,-134,0.0006389281413018976
232,-0.5775862068965517,100,-134,0.0006389274230782291
233,-0.575107296137339,100,-134,0.0006389273024114174
234,-0.5769230769230769,1,-135,0.0006649477697747797
235,-0.574468085106383,100,-135,0.0006649472187723965
236,-0.5720338983050848,100,-135,0.0006649462318230004
237,-0.569620253164557,100,-135,0.0006649453659953365
238,-0.5714285714285714,17,-136,0.0006922073008452142
239,-0.5690376569037657,100,-136,0.0006922061612152429
240,-0.5708333333333333,32,-137,0.000705745906784647
241,-0.5726141078838174,1,-138,0.0007340624286827993
242,-0.5743801652892562,95,-139,0.0007459770500306346
243,-0.5720164609053497,100,-139,0.0007459727251156967
244,-0.569672131147541,100,-139,0.0007459681948647823
245,-0.5673469387755102,100,-139,0.0007459645708791141
246,-0.5650406504065041,100,-139,0.0007459638973136315
247,-0.5668016194331984,24,-140,0.0007578829396887399
248,-0.5685483870967742,73,-141,0.0007588798649530963
249,-0.5662650602409639,100,-141,0.0007588779537068596
250,-0.568,65,-142,0.0007618379110813849
251,-0.5657370517928287,100,-142,0.0007618372945481326
252,-0.5634920634920635,100,-142,0.0007618311004952263
253,-0.5612648221343873,100,-142,0.0007618265129047623
254,-0.562992125984252,80,-143,0.0007647864419222332
255,-0.5607843137254902,100,-143,0.0007647828333539297
256,-0.55859375,100,-143,0.000764781611551409
257,-0.5603112840466926,7,-144,0.0007783374461562289
258,-0.5581395348837209,100,-144,0.000778334757823453
259,-0.555984555984556,100,-144,0.0007783327930711532
260,-0.5576923076923077,3,-145,0.0007885790531793803
261,-0.5593869731800766,57,-146,0.000791538914218281
262,-0.5572519083969466,100,-146,0.0007915361579450282
263,-0.55893536121673,18,-147,0.0008066517343545618
264,-0.5568181818181818,100,-147,0.0008066488906570634
265,-0.5547169811320755,100,-147,0.0008066472663654368
266,-0.556390977443609,1,-148,0.0008360526267254872
267,-0.5543071161048689,100,-148,0.0008360498413674602
268,-0.5522388059701493,100,-148,0.0008360481012302067
269,-0.550185873605948,100,-148,0.0008360452112179833
270,-0.5481481481481482,100,-148,0.0008360416734445086
271,-0.5461254612546126,100,-148,0.0008360401170688221
272,-0.5441176470588235,100,-148,0.0008360365698560393
273,-0.5421245421245421,100,-148,0.0008360342560213418
274,-0.5437956204379562,46,-149,0.0008666003354244573
275,-0.5454545454545454,40,-150,0.0008817453851661097
276,-0.5434782608695652,100,-150,0.0008817449167684933
277,-0.5415162454873647,100,-150,0.0008817383855646534
278,-0.539568345323741,100,-150,0.0008817367781877319
279,-0.5376344086021505,100,-150,0.0008817346238483996
280,-0.5357142857142857,100,-150,0.0008817307857901634
281,-0.5338078291814946,100,-150,0.0008817289080887123
282,-0.5319148936170213,100,-150,0.0008817238820456798
283,-0.5335689045936396,27,-151,0.0009133577953068768
284,-0.5316901408450704,100,-151,0.0009133276793694453
285,-0.5298245614035088,100,-151,0.000913327567998809
286,-0.527972027972028,100,-151,0.0009133274358803798
287,-0.5261324041811847,100,-151,0.000913322464461303
288,-0.5243055555555556,100,-151,0.0009133223587305493
289,-0.5224913494809689,100,-151,0.0009133222470315027
290,-0.5241379310344828,34,-152,0.0009181838595559249
291,-0.5257731958762887,50,-153,0.0009230454730310822
292,-0.5273972602739726,39,-154,0.0009279070889085564
293,-0.5290102389078498,14,-155,0.0009327687051447909
294,-0.5306122448979592,34,-156,0.0009357287889479505
295,-0.5322033898305085,14,-157,0.0009405904073547494
296,-0.5304054054054054,100,-157,0.0009405902554536333
297,-0.531986531986532,36,-158,0.0009454518661087848
298,-0.5335570469798657,4,-159,0.000955682270261883
299,-0.5317725752508361,100,-159,0.0009556792586977302
300,-0.5333333333333333,29,-160,0.0009723304090713969
301,-0.53156146179402,100,-160,0.0009723196776388321
302,-0.5298013245033113,100,-160,0.0009723177077933628
303,-0.528052805280528,100,-160,0.0009722924584251723
304,-0.5296052631578947,1,-161,0.0010047388675181227
305,-0.5278688524590164,100,-161,0.0010047373381134308
306,-0.5294117647058824,88,-162,0.0010228672517424745
307,-0.5309446254071661,79,-163,0.001042451087188405
308,-0.5324675324675324,63,-164,0.001054360642602636
309,-0.5307443365695793,100,-164,0.0010543540552416671
310,-0.5290322580645161,100,-164,0.001054343329792366
311,-0.5273311897106109,100,-164,0.001054334396218068
312,-0.5256410256410257,100,-164,0.0010543323351641864
313,-0.5239616613418531,100,-164,0.001054323108334072
314,-0.5254777070063694,25,-165,0.0010628174009091073
315,-0.5238095238095238,100,-165,0.001062814725735449
316,-0.5221518987341772,100,-165,0.0010628046833794165
317,-0.5236593059936908,92,-166,0.0010747076989389348
318,-0.5220125786163522,100,-166,0.0010747044613906012
319,-0.5203761755485894,100,-166,0.0010746931391749615
320,-0.51875,100,-166,0.0010746912858600728
321,-0.5171339563862928,100,-166,0.0010746815089310224
322,-0.515527950310559,100,-166,0.0010746782941271724
323,-0.5170278637770898,44,-167,0.0010882252282640704
324,-0.5154320987654321,100,-167,0.001088212540872346
325,-0.5138461538461538,100,-167,0.0010882083845964242
326,-0.5153374233128835,39,-168,0.0011217761492466778
327,-0.5137614678899083,100,-168,0.0011217745478920467
328,-0.5121951219512195,100,-168,0.0011217654695604878
329,-0.5106382978723404,100,-168,0.0011217571623787386
330,-0.5121212121212121,37,-169,0.0011427392976044565
331,-0.5105740181268882,100,-169,0.0011427239199571502
332,-0.5090361445783133,100,-169,0.0011427205177103926
333,-0.5075075075075075,100,-169,0.00114270391978832
334,-0.5059880239520959,100,-169,0.0011427028256585864
335,-0.5044776119402985,100,-169,0.0011427006510142156
336,-0.5029761904761905,100,-169,0.0011426986520082305
337,-0.5014836795252225,100,-169,0.0011426780632478276
338,-0.4970414201183432,38,-168,0.0011475386396379002
339,-0.49852507374631266,25,-169,0.0011523984882019398
340,-0.4970588235294118,100,-169,0.0011523887393220947
341,-0.49560117302052786,100,-169,0.001152383444963865
342,-0.49707602339181284,26,-170,0.0011690527490757089
343,-0.49854227405247814,86,-171,0.0011739052736154678
344,-0.49709302325581395,100,-171,0.0011738930519090173
345,-0.4956521739130435,100,-171,0.0011738914245162924
346,-0.49421965317919075,100,-171,0.0011738856968865436
347,-0.49279538904899134,100,-171,0.0011738842730360428
348,-0.4942528735632184,26,-172,0.0011805885952326065
349,-0.49283667621776506,100,-172,0.0011805788648895942
350,-0.4942857142857143,21,-173,0.0011854391405054835
351,-0.4928774928774929,100,-173,0.0011854365577027752
352,-0.4943181818181818,65,-174,0.0011864319211988483
353,-0.49008498583569404,75,-173,0.0011931375303038901
354,-0.4915254237288136,3,-174,0.001215481651540433
355,-0.48732394366197185,42,-173,0.0012239767662773427
356,-0.48314606741573035,24,-172,0.0012342099015406284
357,-0.48179271708683474,100,-172,0.0012342066012466133
358,-0.4776536312849162,57,-171,0.0012461171745917802
359,-0.4763231197771588,100,-171,0.0012461131024887565
360,-0.4722222222222222,27,-170,0.0012596661857752936
361,-0.4709141274238227,100,-170,0.0012596622542938158
362,-0.4723756906077348,14,-171,0.0012778267407365929
363,-0.46831955922865015,36,-170,0.0012929678161841172
364,-0.4697802197802198,22,-171,0.0013080790868996322
365,-0.4712328767123288,33,-172,0.001342584530019209
366,-0.46994535519125685,100,-172,0.0013425816881110781
367,-0.4659400544959128,54,-171,0.0013592594186075354
368,-0.46195652173913043,55,-170,0.0013774329080259839
369,-0.45799457994579945,31,-169,0.0013970649858022783
