Episode,Avg Reward,Steps,Total Reward
163,-0.9815950920245399,7,-160
164,-0.9817073170731707,40,-161
165,-0.9818181818181818,84,-162
166,-0.9819277108433735,29,-163
167,-0.9820359281437125,86,-164
168,-0.9821428571428571,17,-165
169,-0.9822485207100592,16,-166
170,-0.9764705882352941,100,-166
171,-0.9766081871345029,16,-167
172,-0.9767441860465116,15,-168
173,-0.976878612716763,10,-169
174,-0.9770114942528736,1,-170
175,-0.9771428571428571,33,-171
176,-0.9772727272727273,36,-172
177,-0.9774011299435028,6,-173
178,-0.9775280898876404,21,-174
179,-0.9776536312849162,3,-175
180,-0.9777777777777777,58,-176
181,-0.9779005524861878,19,-177
182,-0.9725274725274725,100,-177
183,-0.9726775956284153,14,-178
184,-0.9728260869565217,61,-179
185,-0.972972972972973,36,-180
186,-0.9731182795698925,4,-181
187,-0.9732620320855615,25,-182
188,-0.973404255319149,5,-183
189,-0.9735449735449735,60,-184
190,-0.9736842105263158,1,-185
191,-0.9738219895287958,1,-186
192,-0.9739583333333334,4,-187
193,-0.9740932642487047,57,-188
194,-0.9742268041237113,87,-189
195,-0.9743589743589743,17,-190
196,-0.9744897959183674,1,-191
197,-0.9746192893401016,13,-192
198,-0.9696969696969697,100,-192
199,-0.964824120603015,100,-192
200,-0.965,28,-193
201,-0.9651741293532339,19,-194
202,-0.9653465346534653,45,-195
203,-0.9655172413793104,12,-196
204,-0.9656862745098039,21,-197
205,-0.9658536585365853,10,-198
206,-0.9611650485436893,100,-198
207,-0.961352657004831,22,-199
208,-0.9567307692307693,100,-199
209,-0.9569377990430622,14,-200
210,-0.9571428571428572,26,-201
211,-0.957345971563981,1,-202
212,-0.9575471698113207,57,-203
213,-0.9577464788732394,25,-204
214,-0.9579439252336449,11,-205
215,-0.958139534883721,29,-206
216,-0.9583333333333334,36,-207
217,-0.9585253456221198,96,-208
218,-0.9587155963302753,1,-209
219,-0.958904109589041,35,-210
220,-0.9590909090909091,1,-211
221,-0.9592760180995475,42,-212
222,-0.9594594594594594,3,-213
223,-0.9596412556053812,1,-214
224,-0.9553571428571429,100,-214
225,-0.9555555555555556,19,-215
226,-0.9557522123893806,17,-216
227,-0.9559471365638766,42,-217
228,-0.9517543859649122,100,-217
229,-0.9519650655021834,21,-218
230,-0.9521739130434783,29,-219
231,-0.9523809523809523,50,-220
232,-0.9525862068965517,19,-221
233,-0.9484978540772532,100,-221
234,-0.9487179487179487,41,-222
235,-0.948936170212766,3,-223
236,-0.9491525423728814,19,-224
237,-0.9493670886075949,82,-225
238,-0.9495798319327731,2,-226
239,-0.9497907949790795,1,-227
240,-0.95,9,-228
241,-0.950207468879668,52,-229
242,-0.9504132231404959,16,-230
243,-0.9506172839506173,26,-231
244,-0.9508196721311475,13,-232
245,-0.9510204081632653,32,-233
246,-0.9512195121951219,46,-234
247,-0.951417004048583,21,-235
248,-0.9475806451612904,100,-235
249,-0.9477911646586346,2,-236
250,-0.948,6,-237
251,-0.9482071713147411,41,-238
252,-0.9484126984126984,27,-239
253,-0.9486166007905138,88,-240
254,-0.9488188976377953,49,-241
255,-0.9450980392156862,100,-241
256,-0.9453125,52,-242
257,-0.9455252918287937,10,-243
258,-0.9457364341085271,9,-244
259,-0.9459459459459459,48,-245
260,-0.9461538461538461,76,-246
261,-0.946360153256705,51,-247
262,-0.9427480916030534,100,-247
263,-0.9429657794676806,12,-248
264,-0.9431818181818182,21,-249
265,-0.9433962264150944,79,-250
266,-0.943609022556391,24,-251
267,-0.9438202247191011,24,-252
268,-0.9440298507462687,25,-253
269,-0.9442379182156134,18,-254
270,-0.9444444444444444,23,-255
271,-0.9446494464944649,85,-256
272,-0.9448529411764706,8,-257
273,-0.945054945054945,4,-258
274,-0.9452554744525548,52,-259
275,-0.9454545454545454,32,-260
276,-0.9456521739130435,85,-261
277,-0.9458483754512635,26,-262
278,-0.9460431654676259,16,-263
279,-0.946236559139785,4,-264
280,-0.9464285714285714,14,-265
281,-0.9466192170818505,11,-266
282,-0.9468085106382979,6,-267
283,-0.9469964664310954,62,-268
284,-0.9471830985915493,23,-269
285,-0.9473684210526315,3,-270
286,-0.9475524475524476,93,-271
287,-0.9442508710801394,100,-271
288,-0.9444444444444444,6,-272
289,-0.9446366782006921,13,-273
290,-0.9448275862068966,29,-274
291,-0.9450171821305842,38,-275
292,-0.9452054794520548,61,-276
293,-0.9453924914675768,29,-277
294,-0.9455782312925171,31,-278
295,-0.9457627118644067,41,-279
296,-0.9459459459459459,10,-280
297,-0.9461279461279462,30,-281
298,-0.9463087248322147,52,-282
299,-0.9464882943143813,2,-283
300,-0.9466666666666667,36,-284
301,-0.946843853820598,43,-285
302,-0.9470198675496688,58,-286
303,-0.9471947194719472,50,-287
304,-0.9473684210526315,62,-288
305,-0.9442622950819672,100,-288
306,-0.9411764705882353,100,-288
307,-0.9413680781758957,44,-289
308,-0.9383116883116883,100,-289
309,-0.9385113268608414,9,-290
310,-0.9387096774193548,28,-291
311,-0.9389067524115756,2,-292
312,-0.9391025641025641,21,-293
313,-0.9361022364217252,100,-293
314,-0.9363057324840764,32,-294
315,-0.9365079365079365,100,-295
316,-0.9367088607594937,65,-296
317,-0.9369085173501577,18,-297
318,-0.9371069182389937,12,-298
319,-0.9373040752351097,11,-299
320,-0.9375,78,-300
321,-0.9376947040498442,47,-301
322,-0.9347826086956522,100,-301
323,-0.934984520123839,4,-302
324,-0.9351851851851852,39,-303
325,-0.9353846153846154,3,-304
326,-0.9355828220858896,7,-305
327,-0.9357798165137615,54,-306
328,-0.9329268292682927,100,-306
329,-0.9331306990881459,71,-307
330,-0.9303030303030303,100,-307
331,-0.9305135951661632,17,-308
332,-0.9307228915662651,26,-309
333,-0.9309309309309309,17,-310
334,-0.9311377245508982,1,-311
335,-0.9313432835820895,18,-312
336,-0.9315476190476191,31,-313
337,-0.9317507418397626,1,-314
338,-0.9319526627218935,1,-315
339,-0.9321533923303835,8,-316
340,-0.9323529411764706,14,-317
341,-0.9325513196480938,6,-318
342,-0.9327485380116959,5,-319
343,-0.9329446064139941,1,-320
344,-0.9331395348837209,29,-321
345,-0.9333333333333333,95,-322
346,-0.9335260115606936,10,-323
347,-0.9337175792507204,55,-324
348,-0.9339080459770115,36,-325
349,-0.9340974212034384,89,-326
350,-0.9342857142857143,57,-327
351,-0.9344729344729344,74,-328
352,-0.9346590909090909,21,-329
353,-0.9348441926345609,1,-330
354,-0.9350282485875706,49,-331
355,-0.9352112676056338,50,-332
356,-0.9353932584269663,40,-333
357,-0.9355742296918768,8,-334
358,-0.9357541899441341,38,-335
359,-0.935933147632312,6,-336
360,-0.9333333333333333,100,-336
361,-0.9335180055401662,23,-337
362,-0.9337016574585635,3,-338
363,-0.9338842975206612,12,-339
364,-0.9340659340659341,32,-340
365,-0.9342465753424658,1,-341
366,-0.9344262295081968,34,-342
367,-0.9318801089918256,100,-342
368,-0.9320652173913043,79,-343
369,-0.9322493224932249,11,-344
370,-0.9324324324324325,13,-345
371,-0.9326145552560647,4,-346
372,-0.9327956989247311,49,-347
373,-0.9329758713136729,1,-348
374,-0.9331550802139037,74,-349
375,-0.9333333333333333,15,-350
376,-0.9335106382978723,32,-351
377,-0.9336870026525199,10,-352
378,-0.9338624338624338,21,-353
379,-0.9340369393139841,81,-354
380,-0.9342105263157895,53,-355
381,-0.9343832020997376,1,-356
382,-0.9345549738219895,22,-357
383,-0.9347258485639687,39,-358
384,-0.9348958333333334,14,-359
385,-0.935064935064935,1,-360
386,-0.9352331606217616,98,-361
387,-0.9354005167958657,50,-362
388,-0.9355670103092784,60,-363
389,-0.9357326478149101,93,-364
390,-0.9358974358974359,78,-365
391,-0.9360613810741688,6,-366
392,-0.9362244897959183,3,-367
393,-0.9363867684478372,41,-368
394,-0.9365482233502538,3,-369
395,-0.9367088607594937,29,-370
396,-0.9343434343434344,100,-370
397,-0.9345088161209067,87,-371
398,-0.9346733668341709,61,-372
399,-0.9348370927318296,43,-373
400,-0.935,18,-374
401,-0.9351620947630923,76,-375
402,-0.9353233830845771,11,-376
403,-0.9354838709677419,77,-377
404,-0.9356435643564357,7,-378
405,-0.9358024691358025,16,-379
406,-0.9359605911330049,19,-380
407,-0.9361179361179361,94,-381
408,-0.9362745098039216,61,-382
409,-0.9364303178484108,1,-383
410,-0.9365853658536586,47,-384
411,-0.9367396593673966,4,-385
412,-0.9368932038834952,12,-386
413,-0.937046004842615,44,-387
414,-0.9371980676328503,44,-388
415,-0.9373493975903614,55,-389
416,-0.9375,4,-390
417,-0.9376498800959233,5,-391
418,-0.9354066985645934,100,-391
419,-0.9355608591885441,63,-392
420,-0.9357142857142857,69,-393
421,-0.9358669833729216,9,-394
422,-0.9360189573459715,60,-395
423,-0.9361702127659575,19,-396
424,-0.9363207547169812,7,-397
425,-0.9364705882352942,22,-398
426,-0.9366197183098591,36,-399
427,-0.936768149882904,5,-400
428,-0.9369158878504673,44,-401
429,-0.9370629370629371,3,-402
430,-0.9348837209302325,100,-402
431,-0.9327146171693735,100,-402
432,-0.9328703703703703,31,-403
433,-0.9330254041570438,7,-404
434,-0.9331797235023042,8,-405
435,-0.9333333333333333,80,-406
436,-0.9334862385321101,42,-407
437,-0.9336384439359268,16,-408
438,-0.9315068493150684,100,-408
439,-0.9316628701594533,97,-409
440,-0.9318181818181818,48,-410
441,-0.9319727891156463,33,-411
442,-0.9321266968325792,2,-412
443,-0.9322799097065463,14,-413
444,-0.9324324324324325,23,-414
445,-0.9325842696629213,55,-415
446,-0.9327354260089686,51,-416
447,-0.930648769574944,100,-416
448,-0.9285714285714286,100,-416
449,-0.9287305122494433,15,-417
450,-0.9288888888888889,1,-418
451,-0.9290465631929047,15,-419
452,-0.9292035398230089,5,-420
453,-0.9293598233995585,21,-421
454,-0.9295154185022027,51,-422
455,-0.9296703296703297,5,-423
456,-0.9298245614035088,30,-424
457,-0.9277899343544858,100,-424
458,-0.9279475982532751,33,-425
459,-0.9281045751633987,69,-426
460,-0.9282608695652174,60,-427
461,-0.928416485900217,2,-428
462,-0.9285714285714286,7,-429
463,-0.9287257019438445,40,-430
464,-0.9288793103448276,21,-431
465,-0.9290322580645162,17,-432
466,-0.9291845493562232,31,-433
467,-0.9293361884368309,17,-434
468,-0.9294871794871795,6,-435
469,-0.929637526652452,50,-436
470,-0.9297872340425531,4,-437
471,-0.9299363057324841,48,-438
472,-0.9300847457627118,7,-439
473,-0.9302325581395349,38,-440
474,-0.930379746835443,42,-441
475,-0.9305263157894736,14,-442
476,-0.930672268907563,77,-443
477,-0.9308176100628931,23,-444
478,-0.9309623430962343,1,-445
479,-0.9311064718162839,29,-446
480,-0.93125,28,-447
481,-0.9313929313929314,19,-448
482,-0.9315352697095436,5,-449
483,-0.9316770186335404,5,-450
484,-0.9318181818181818,15,-451
485,-0.931958762886598,28,-452
486,-0.9320987654320988,20,-453
487,-0.9322381930184805,11,-454
488,-0.9323770491803278,8,-455
489,-0.9325153374233128,13,-456
490,-0.9326530612244898,49,-457
491,-0.9327902240325866,6,-458
492,-0.9329268292682927,28,-459
493,-0.9330628803245437,28,-460
494,-0.9331983805668016,25,-461
495,-0.9333333333333333,59,-462
496,-0.9334677419354839,42,-463
497,-0.9336016096579477,15,-464
498,-0.9337349397590361,62,-465
499,-0.9338677354709419,21,-466
500,-0.934,24,-467
501,-0.9341317365269461,20,-468
502,-0.9342629482071713,8,-469
503,-0.9343936381709742,35,-470
504,-0.9345238095238095,72,-471
505,-0.9346534653465347,9,-472
506,-0.9347826086956522,1,-473
507,-0.9349112426035503,82,-474
508,-0.9350393700787402,10,-475
509,-0.9351669941060904,83,-476
510,-0.9352941176470588,26,-477
511,-0.9354207436399217,1,-478
512,-0.935546875,15,-479
513,-0.935672514619883,6,-480
514,-0.9357976653696498,49,-481
515,-0.9359223300970874,8,-482
516,-0.936046511627907,17,-483
517,-0.9361702127659575,1,-484
518,-0.9362934362934363,58,-485
519,-0.9364161849710982,8,-486
520,-0.9365384615384615,27,-487
521,-0.9366602687140115,47,-488
522,-0.9367816091954023,49,-489
523,-0.9369024856596558,23,-490
524,-0.9370229007633588,33,-491
525,-0.9371428571428572,43,-492
526,-0.9372623574144486,15,-493
527,-0.9354838709677419,100,-493
528,-0.9356060606060606,5,-494
529,-0.9357277882797732,36,-495
530,-0.9358490566037736,68,-496
531,-0.935969868173258,31,-497
532,-0.9360902255639098,48,-498
533,-0.9362101313320825,85,-499
534,-0.9363295880149812,8,-500
535,-0.9364485981308411,15,-501
536,-0.9347014925373134,100,-501
537,-0.9348230912476723,24,-502
538,-0.9349442379182156,31,-503
539,-0.935064935064935,27,-504
540,-0.9351851851851852,27,-505
541,-0.9353049907578558,95,-506
542,-0.9354243542435424,11,-507
543,-0.9337016574585635,100,-507
544,-0.9338235294117647,33,-508
545,-0.9321100917431193,100,-508
546,-0.9322344322344323,16,-509
547,-0.9323583180987203,6,-510
548,-0.9324817518248175,7,-511
549,-0.9326047358834244,1,-512
550,-0.9327272727272727,23,-513
551,-0.9328493647912885,51,-514
552,-0.9329710144927537,94,-515
553,-0.9330922242314648,52,-516
554,-0.9332129963898917,17,-517
555,-0.9333333333333333,19,-518
556,-0.9334532374100719,84,-519
557,-0.933572710951526,82,-520
558,-0.9336917562724014,86,-521
559,-0.9338103756708408,6,-522
560,-0.9339285714285714,17,-523
561,-0.9340463458110517,26,-524
562,-0.9341637010676157,47,-525
563,-0.9342806394316163,81,-526
564,-0.9343971631205674,99,-527
565,-0.9345132743362832,5,-528
566,-0.9346289752650176,67,-529
567,-0.9347442680776014,18,-530
568,-0.9348591549295775,52,-531
569,-0.9349736379613357,24,-532
570,-0.9350877192982456,12,-533
571,-0.9352014010507881,1,-534
572,-0.9353146853146853,69,-535
573,-0.9354275741710296,33,-536
574,-0.9355400696864111,65,-537
575,-0.9356521739130435,9,-538
576,-0.9357638888888888,61,-539
577,-0.9358752166377816,2,-540
578,-0.9359861591695502,52,-541
579,-0.9360967184801382,96,-542
580,-0.9362068965517242,40,-543
581,-0.9363166953528399,56,-544
582,-0.936426116838488,84,-545
583,-0.9365351629502573,11,-546
584,-0.9366438356164384,41,-547
585,-0.9367521367521368,80,-548
586,-0.9368600682593856,1,-549
587,-0.9369676320272572,12,-550
588,-0.9370748299319728,97,-551
589,-0.9371816638370118,50,-552
590,-0.9372881355932203,83,-553
591,-0.937394247038917,30,-554
592,-0.9375,6,-555
593,-0.9376053962900506,26,-556
594,-0.9377104377104377,14,-557
595,-0.9378151260504202,39,-558
596,-0.9379194630872483,22,-559
597,-0.9380234505862647,6,-560
598,-0.9381270903010034,14,-561
599,-0.9382303839732888,46,-562
600,-0.9383333333333334,56,-563
601,-0.9367720465890182,100,-563
602,-0.9368770764119602,4,-564
603,-0.9353233830845771,100,-564
604,-0.9354304635761589,10,-565
605,-0.9355371900826446,49,-566
606,-0.9356435643564357,9,-567
607,-0.9357495881383855,12,-568
608,-0.9358552631578947,10,-569
609,-0.9359605911330049,95,-570
610,-0.9360655737704918,53,-571
611,-0.9361702127659575,41,-572
612,-0.9362745098039216,69,-573
613,-0.9363784665579119,5,-574
614,-0.9364820846905537,19,-575
615,-0.9365853658536586,28,-576
616,-0.9366883116883117,53,-577
617,-0.9367909238249594,47,-578
618,-0.9368932038834952,83,-579
619,-0.9369951534733441,51,-580
620,-0.9354838709677419,100,-580
621,-0.9355877616747182,43,-581
622,-0.9356913183279743,46,-582
623,-0.9357945425361156,3,-583
624,-0.9358974358974359,5,-584
625,-0.936,27,-585
626,-0.9361022364217252,44,-586
627,-0.9346092503987241,100,-586
628,-0.9331210191082803,100,-586
629,-0.9332273449920508,30,-587
630,-0.9333333333333333,72,-588
631,-0.9334389857369255,7,-589
632,-0.9335443037974683,7,-590
633,-0.933649289099526,49,-591
634,-0.9337539432176656,62,-592
635,-0.9338582677165355,12,-593
636,-0.9339622641509434,36,-594
637,-0.9340659340659341,28,-595
638,-0.9341692789968652,2,-596
639,-0.9342723004694836,21,-597
640,-0.934375,1,-598
641,-0.9329173166926678,100,-598
642,-0.9330218068535826,78,-599
643,-0.9315707620528771,100,-599
644,-0.9316770186335404,67,-600
645,-0.931782945736434,11,-601
646,-0.9318885448916409,79,-602
647,-0.9319938176197836,69,-603
648,-0.9305555555555556,100,-603
649,-0.9306625577812019,1,-604
650,-0.9307692307692308,1,-605
651,-0.9308755760368663,13,-606
652,-0.9309815950920245,14,-607
653,-0.9310872894333844,63,-608
654,-0.9311926605504587,3,-609
655,-0.9312977099236641,37,-610
656,-0.9314024390243902,16,-611
657,-0.9299847792998478,100,-611
658,-0.9300911854103343,65,-612
659,-0.9301972685887708,79,-613
660,-0.9303030303030303,13,-614
661,-0.9304084720121029,56,-615
662,-0.9305135951661632,52,-616
663,-0.9306184012066365,21,-617
664,-0.9307228915662651,86,-618
665,-0.9293233082706767,100,-618
666,-0.9294294294294294,1,-619
667,-0.9295352323838081,60,-620
668,-0.9296407185628742,15,-621
669,-0.929745889387145,6,-622
670,-0.9298507462686567,16,-623
671,-0.9299552906110283,31,-624
672,-0.9300595238095238,18,-625
673,-0.9301634472511144,14,-626
674,-0.93026706231454,8,-627
675,-0.9303703703703704,35,-628
676,-0.9304733727810651,90,-629
677,-0.930576070901034,18,-630
678,-0.9306784660766961,17,-631
679,-0.930780559646539,4,-632
680,-0.9308823529411765,17,-633
681,-0.9309838472834068,34,-634
682,-0.9310850439882697,6,-635
683,-0.931185944363104,3,-636
684,-0.9312865497076024,47,-637
685,-0.9313868613138686,39,-638
686,-0.9314868804664723,5,-639
687,-0.9315866084425036,83,-640
688,-0.9316860465116279,37,-641
689,-0.9317851959361393,58,-642
690,-0.9318840579710145,100,-643
691,-0.9319826338639653,62,-644
692,-0.930635838150289,100,-644
693,-0.9292929292929293,100,-644
694,-0.9293948126801153,16,-645
695,-0.9294964028776979,21,-646
696,-0.9295977011494253,13,-647
697,-0.9296987087517934,3,-648
698,-0.9283667621776505,100,-648
699,-0.9284692417739628,32,-649
700,-0.9285714285714286,5,-650
701,-0.9286733238231099,79,-651
702,-0.9287749287749287,93,-652
703,-0.9274537695590327,100,-652
704,-0.9275568181818182,18,-653
705,-0.9276595744680851,37,-654
706,-0.9277620396600567,8,-655
707,-0.9278642149929278,32,-656
708,-0.9279661016949152,73,-657
709,-0.9280677009873061,79,-658
710,-0.928169014084507,29,-659
711,-0.9282700421940928,18,-660
712,-0.9283707865168539,19,-661
713,-0.9284712482468443,5,-662
714,-0.9285714285714286,84,-663
715,-0.9286713286713286,86,-664
716,-0.9287709497206704,60,-665
717,-0.9288702928870293,53,-666
718,-0.9289693593314763,1,-667
719,-0.9290681502086231,27,-668
720,-0.9277777777777778,100,-668
721,-0.9278779472954231,92,-669
722,-0.9279778393351801,26,-670
723,-0.9280774550484094,8,-671
724,-0.9281767955801105,11,-672
725,-0.9282758620689655,28,-673
726,-0.928374655647383,31,-674
727,-0.9284731774415406,8,-675
728,-0.9285714285714286,62,-676
729,-0.9272976680384087,100,-676
730,-0.9273972602739726,28,-677
731,-0.9261285909712722,100,-677
732,-0.9262295081967213,27,-678
733,-0.9263301500682128,1,-679
734,-0.9264305177111717,37,-680
735,-0.926530612244898,24,-681
736,-0.9266304347826086,6,-682
737,-0.926729986431479,20,-683
738,-0.926829268292683,3,-684
739,-0.9269282814614344,14,-685
740,-0.927027027027027,18,-686
741,-0.9271255060728745,23,-687
742,-0.9272237196765498,37,-688
743,-0.927321668909825,17,-689
744,-0.9274193548387096,5,-690
745,-0.9275167785234899,8,-691
746,-0.9276139410187667,28,-692
747,-0.927710843373494,15,-693
748,-0.9278074866310161,23,-694
749,-0.9279038718291055,13,-695
750,-0.928,86,-696
751,-0.9280958721704394,59,-697
752,-0.9281914893617021,31,-698
753,-0.9282868525896414,18,-699
754,-0.9283819628647215,14,-700
755,-0.928476821192053,4,-701
756,-0.9285714285714286,9,-702
757,-0.9286657859973579,26,-703
758,-0.9287598944591029,1,-704
759,-0.9288537549407114,32,-705
760,-0.9289473684210526,8,-706
761,-0.9277266754270697,100,-706
762,-0.9278215223097113,91,-707
763,-0.927916120576671,14,-708
764,-0.9280104712041884,10,-709
765,-0.9281045751633987,17,-710
766,-0.9281984334203656,36,-711
767,-0.9282920469361148,30,-712
768,-0.9283854166666666,13,-713
769,-0.9284785435630689,17,-714
770,-0.9285714285714286,97,-715
771,-0.9286640726329443,59,-716
772,-0.9287564766839378,93,-717
773,-0.9288486416558862,8,-718
774,-0.9289405684754521,8,-719
775,-0.9290322580645162,6,-720
776,-0.9278350515463918,100,-720
777,-0.9279279279279279,60,-721
778,-0.9280205655526992,35,-722
779,-0.9281129653401797,43,-723
780,-0.9282051282051282,8,-724
781,-0.9282970550576184,70,-725
782,-0.928388746803069,90,-726
783,-0.9284802043422733,12,-727
784,-0.9285714285714286,85,-728
785,-0.9286624203821656,39,-729
786,-0.9287531806615776,1,-730
787,-0.928843710292249,58,-731
788,-0.9289340101522843,51,-732
789,-0.9290240811153359,44,-733
790,-0.9291139240506329,62,-734
791,-0.9292035398230089,22,-735
792,-0.9292929292929293,33,-736
793,-0.9293820933165196,67,-737
794,-0.929471032745592,38,-738
795,-0.929559748427673,5,-739
796,-0.9296482412060302,24,-740
797,-0.9297365119196989,53,-741
798,-0.9298245614035088,27,-742
799,-0.9299123904881101,5,-743
800,-0.92875,100,-743
801,-0.9288389513108615,1,-744
802,-0.9276807980049875,100,-744
803,-0.9277708592777086,49,-745
804,-0.927860696517413,7,-746
805,-0.9279503105590062,17,-747
806,-0.9280397022332506,26,-748
807,-0.9281288723667905,96,-749
808,-0.926980198019802,100,-749
809,-0.927070457354759,4,-750
810,-0.9271604938271605,32,-751
811,-0.9260172626387176,100,-751
812,-0.9261083743842364,10,-752
813,-0.9249692496924969,100,-752
814,-0.9250614250614251,1,-753
815,-0.9251533742331288,70,-754
816,-0.9252450980392157,1,-755
817,-0.9253365973072215,2,-756
818,-0.9254278728606357,6,-757
819,-0.9242979242979243,100,-757
820,-0.9243902439024391,26,-758
821,-0.9244823386114495,60,-759
822,-0.9245742092457421,52,-760
823,-0.9246658566221142,1,-761
824,-0.9247572815533981,3,-762
825,-0.9236363636363636,100,-762
826,-0.923728813559322,6,-763
827,-0.9238210399032648,76,-764
828,-0.9239130434782609,1,-765
829,-0.9240048250904704,27,-766
830,-0.9240963855421687,88,-767
831,-0.924187725631769,25,-768
832,-0.9242788461538461,43,-769
833,-0.9243697478991597,18,-770
834,-0.9244604316546763,21,-771
835,-0.9245508982035928,30,-772
836,-0.9234449760765551,100,-772
837,-0.9223416965352449,100,-772
838,-0.9224343675417661,14,-773
839,-0.9225268176400476,6,-774
840,-0.9226190476190477,35,-775
841,-0.9215219976218787,100,-775
842,-0.9216152019002375,37,-776
843,-0.9205219454329775,100,-776
