Episode,Avg Reward,Steps,Total Reward
102,-0.37254901960784315,100,-38
103,-0.36893203883495146,100,-38
104,-0.36538461538461536,100,-38
105,-0.37142857142857144,28,-39
106,-0.36792452830188677,100,-39
107,-0.37383177570093457,75,-40
108,-0.37962962962962965,72,-41
109,-0.3853211009174312,8,-42
110,-0.39090909090909093,86,-43
111,-0.38738738738738737,100,-43
112,-0.38392857142857145,100,-43
113,-0.3805309734513274,100,-43
114,-0.37719298245614036,100,-43
115,-0.3826086956521739,89,-44
116,-0.3793103448275862,100,-44
117,-0.37606837606837606,100,-44
118,-0.3813559322033898,97,-45
119,-0.3865546218487395,33,-46
120,-0.39166666666666666,30,-47
121,-0.3884297520661157,100,-47
122,-0.39344262295081966,94,-48
123,-0.3902439024390244,100,-48
124,-0.3870967741935484,100,-48
125,-0.392,60,-49
126,-0.3968253968253968,31,-50
127,-0.3937007874015748,100,-50
128,-0.390625,100,-50
129,-0.3875968992248062,100,-50
130,-0.3923076923076923,1,-51
131,-0.3969465648854962,39,-52
132,-0.3939393939393939,100,-52
133,-0.39097744360902253,100,-52
134,-0.3880597014925373,100,-52
135,-0.3925925925925926,1,-53
136,-0.3897058823529412,100,-53
137,-0.39416058394160586,99,-54
138,-0.391304347826087,100,-54
139,-0.38848920863309355,100,-54
140,-0.38571428571428573,100,-54
141,-0.3900709219858156,33,-55
142,-0.3873239436619718,100,-55
143,-0.38461538461538464,100,-55
144,-0.3888888888888889,78,-56
145,-0.38620689655172413,100,-56
146,-0.3835616438356164,100,-56
147,-0.3877551020408163,55,-57
148,-0.38513513513513514,100,-57
149,-0.3825503355704698,100,-57
150,-0.38666666666666666,94,-58
151,-0.3841059602649007,100,-58
152,-0.3815789473684211,100,-58
153,-0.38562091503267976,28,-59
154,-0.38311688311688313,100,-59
155,-0.38064516129032255,100,-59
156,-0.3782051282051282,100,-59
157,-0.37579617834394907,100,-59
158,-0.37341772151898733,100,-59
159,-0.37735849056603776,73,-60
160,-0.375,100,-60
161,-0.37267080745341613,100,-60
162,-0.37037037037037035,100,-60
163,-0.36809815950920244,100,-60
164,-0.36585365853658536,100,-60
165,-0.3696969696969697,20,-61
166,-0.3674698795180723,100,-61
167,-0.3652694610778443,100,-61
168,-0.3630952380952381,100,-61
169,-0.3609467455621302,100,-61
170,-0.36470588235294116,13,-62
171,-0.3684210526315789,65,-63
172,-0.36627906976744184,100,-63
173,-0.3699421965317919,89,-64
174,-0.367816091954023,100,-64
175,-0.37142857142857144,17,-65
176,-0.375,30,-66
177,-0.3785310734463277,1,-67
178,-0.37640449438202245,100,-67
179,-0.37988826815642457,1,-68
180,-0.37777777777777777,100,-68
181,-0.3812154696132597,9,-69
182,-0.3791208791208791,100,-69
183,-0.3770491803278688,100,-69
184,-0.375,100,-69
185,-0.3783783783783784,6,-70
186,-0.3763440860215054,100,-70
187,-0.37967914438502676,92,-71
188,-0.3829787234042553,11,-72
189,-0.38095238095238093,100,-72
190,-0.38421052631578945,79,-73
191,-0.38219895287958117,100,-73
192,-0.3854166666666667,99,-74
193,-0.38860103626943004,53,-75
194,-0.3865979381443299,100,-75
