Episode,Avg Reward,Steps,Total Reward
31318,-0.6153649658343444,43,-19272
31319,-0.6153772470385389,17,-19273
31320,-0.615389527458493,41,-19274
31321,-0.6154018070942818,1,-19275
31322,-0.6153821595045016,100,-19275
31323,-0.6153944385914504,9,-19276
31324,-0.6153747924913804,100,-19276
31325,-0.6153551476456505,100,-19276
31326,-0.6153674264189491,1,-19277
31327,-0.6153797044083379,39,-19278
31328,-0.6153600612870276,100,-19278
31329,-0.6153723387276964,25,-19279
31330,-0.6153846153846154,25,-19280
31331,-0.6153968912578597,50,-19281
31332,-0.6154091663475042,35,-19282
31333,-0.6153895254204832,100,-19282
31334,-0.615401799961703,16,-19283
31335,-0.615414073719483,1,-19284
31336,-0.6154263466938984,1,-19285
31337,-0.615438618885024,50,-19286
31338,-0.6154189801518922,100,-19286
31339,-0.6154312517948881,9,-19287
31340,-0.6154116145500957,100,-19287
31341,-0.6154238856450017,63,-19288
31342,-0.6154042498883288,100,-19288
31343,-0.6154165204351849,13,-19289
31344,-0.6154287901990811,1,-19290
31345,-0.6154410591800925,1,-19291
31346,-0.6154533273782938,80,-19292
31347,-0.6154655947937602,25,-19293
31348,-0.6154778614265662,16,-19294
31349,-0.6154582283326422,100,-19294
31350,-0.6154704944178628,81,-19295
31351,-0.6154827597205831,4,-19296
31352,-0.6154950242408778,1,-19297
31353,-0.6154753931043281,100,-19297
31354,-0.6154557632200038,100,-19297
31355,-0.6154680274278425,1,-19298
31356,-0.6154483990304885,100,-19298
31357,-0.6154606626909462,7,-19299
31358,-0.6154410357803431,100,-19299
31359,-0.6154532988934596,58,-19300
31360,-0.6154655612244898,70,-19301
31361,-0.6154778227735085,37,-19302
31362,-0.6154581978190167,100,-19302
31363,-0.6154385741159966,100,-19302
31364,-0.6154508353526336,37,-19303
31365,-0.6154630958074286,45,-19304
31366,-0.6154753554804565,17,-19305
31367,-0.615455733732904,100,-19305
31368,-0.6154679928589646,64,-19306
31369,-0.6154802512034174,16,-19307
31370,-0.6154925087663372,1,-19308
31371,-0.6155047655477989,4,-19309
31372,-0.6154851459900548,100,-19309
31373,-0.6154974022248431,70,-19310
31374,-0.6155096576783323,90,-19311
31375,-0.6155219123505976,98,-19312
31376,-0.6155341662417134,12,-19313
31377,-0.6155145488733786,100,-19313
31378,-0.6155268022181146,94,-19314
31379,-0.6155390547818604,63,-19315
31380,-0.6155513065646909,67,-19316
31381,-0.6155635575666805,30,-19317
31382,-0.6155758077879039,5,-19318
31383,-0.6155880572284358,16,-19319
31384,-0.6156003058883508,23,-19320
31385,-0.6155806914130955,100,-19320
31386,-0.615561078187727,100,-19320
31387,-0.615541466212126,100,-19320
31388,-0.6155218554861731,100,-19320
31389,-0.6155022460097487,100,-19320
31390,-0.6154826377827334,100,-19320
31391,-0.6154948870695423,96,-19321
31392,-0.6155071355759429,28,-19322
31393,-0.61551938330201,38,-19323
31394,-0.6155316302478181,25,-19324
31395,-0.6155438764134417,52,-19325
31396,-0.6155242706077207,100,-19325
31397,-0.6155046660508966,100,-19325
31398,-0.6155169119052168,65,-19326
31399,-0.6155291569795216,18,-19327
31400,-0.6155414012738853,32,-19328
31401,-0.6155536447883825,24,-19329
31402,-0.6155340424176804,100,-19329
31403,-0.6155144412954177,100,-19329
31404,-0.61552668449879,69,-19330
31405,-0.6155389269224646,60,-19331
31406,-0.6155511685665159,78,-19332
31407,-0.6155315693953577,100,-19332
31408,-0.6155438104941416,52,-19333
31409,-0.6155242128052469,100,-19333
31410,-0.6155046163642153,100,-19333
31411,-0.6155168571519531,63,-19334
31412,-0.6155290971603209,4,-19335
31413,-0.6155413363893929,1,-19336
31414,-0.6155535748392437,14,-19337
31415,-0.6155658125099475,21,-19338
31416,-0.6155780494015788,89,-19339
31417,-0.615590285514212,81,-19340
31418,-0.6155706919600229,100,-19340
31419,-0.615582927527929,23,-19341
31420,-0.6155951623169955,51,-19342
31421,-0.615607396327297,1,-19343
31422,-0.6156196295589078,4,-19344
31423,-0.615600038188588,100,-19344
31424,-0.6155804480651731,100,-19344
31425,-0.6155608591885442,100,-19344
31426,-0.615573092343919,5,-19345
31427,-0.6155853247207815,3,-19346
31428,-0.6155975563192058,41,-19347
31429,-0.6156097871392663,83,-19348
31430,-0.6155902004454343,100,-19348
31431,-0.615570614997932,100,-19348
31432,-0.6155828455077628,79,-19349
31433,-0.615595075239398,67,-19350
31434,-0.6156073041929121,89,-19351
31435,-0.6156195323683792,47,-19352
31436,-0.6156317597658735,59,-19353
31437,-0.6156121767344213,100,-19353
31438,-0.6156244035880145,22,-19354
31439,-0.6156048220363243,100,-19354
31440,-0.615617048346056,87,-19355
31441,-0.6156292738780573,66,-19356
31442,-0.6156096940398194,100,-19356
31443,-0.6155901154469994,100,-19356
31444,-0.6156023406691261,90,-19357
31445,-0.6155827635554142,100,-19357
31446,-0.6155631876868282,100,-19357
31447,-0.6155436130632492,100,-19357
31448,-0.6155240396845586,100,-19357
31449,-0.615536265064072,31,-19358
31450,-0.615516693163752,100,-19358
31451,-0.6154971225080283,100,-19358
31452,-0.6154775530967824,100,-19358
31453,-0.6154579849298955,100,-19358
31454,-0.6154702104660774,49,-19359
31455,-0.615450643776824,100,-19359
31456,-0.6154628687690743,39,-19360
31457,-0.6154433035572369,100,-19360
31458,-0.6154237395892936,100,-19360
31459,-0.6154359642709558,13,-19361
31460,-0.6154164017800381,100,-19361
31461,-0.615428625917803,40,-19362
31462,-0.6154408492784947,4,-19363
31463,-0.6154530718621873,25,-19364
31464,-0.615465293668955,42,-19365
31465,-0.6154775146988718,38,-19366
31466,-0.6154897349520116,76,-19367
31467,-0.6154701751040773,100,-19367
31468,-0.6154506164993009,100,-19367
31469,-0.6154310591375639,100,-19367
31470,-0.6154432793136321,7,-19368
31471,-0.6154554987131009,21,-19369
31472,-0.6154677173360448,38,-19370
31473,-0.6154481619165634,100,-19370
31474,-0.6154286077397216,100,-19370
31475,-0.6154408260524226,59,-19371
31476,-0.6154212733511246,100,-19371
31477,-0.6154017218921752,100,-19371
31478,-0.6153821716754558,100,-19371
31479,-0.6153943899107341,65,-19372
31480,-0.6154066073697586,44,-19373
31481,-0.6154188240526032,66,-19374
31482,-0.6154310399593419,83,-19375
31483,-0.6154114919162723,100,-19375
31484,-0.6153919451149791,100,-19375
31485,-0.6153723995553438,100,-19375
31486,-0.6153846153846154,5,-19376
31487,-0.6153968304379586,31,-19377
31488,-0.6153772865853658,100,-19377
31489,-0.6153895010956207,1,-19378
31490,-0.6154017148301048,95,-19379
31491,-0.615413927788892,53,-19380
31492,-0.6154261399720564,7,-19381
31493,-0.6154383513796716,13,-19382
31494,-0.6154188099320506,100,-19382
31495,-0.6154310207969519,1,-19383
31496,-0.6154114808229616,100,-19383
31497,-0.6154236911451885,81,-19384
31498,-0.6154041526446123,100,-19384
31499,-0.6154163624242039,14,-19385
31500,-0.6154285714285714,1,-19386
31501,-0.6154090346338211,100,-19386
31502,-0.6154212430956765,32,-19387
31503,-0.6154334507824651,31,-19388
31504,-0.6154456576942611,96,-19389
31505,-0.6154578638311379,21,-19390
31506,-0.6154700691931696,3,-19391
31507,-0.6154505348017901,100,-19391
31508,-0.6154310016503745,100,-19391
31509,-0.6154114697388048,100,-19391
31510,-0.615423675023802,36,-19392
31511,-0.6154358795341309,8,-19393
31512,-0.6154480832698654,85,-19394
31513,-0.6154602862310793,40,-19395
31514,-0.6154407564891794,100,-19395
31515,-0.615421227986673,100,-19395
31516,-0.6154334306384059,1,-19396
31517,-0.6154456325157851,71,-19397
31518,-0.6154578336188844,77,-19398
31519,-0.6154383070528887,100,-19398
31520,-0.6154187817258884,100,-19398
31521,-0.6154309825195902,9,-19399
31522,-0.6154114586637903,100,-19399
31523,-0.6154236589157124,76,-19400
31524,-0.6154358583936048,20,-19401
31525,-0.6154480570975416,16,-19402
31526,-0.6154602550275963,19,-19403
31527,-0.6154724521838424,92,-19404
31528,-0.6154529307282416,100,-19404
31529,-0.615465127343081,56,-19405
31530,-0.615477323184269,59,-19406
31531,-0.6154895182518791,22,-19407
31532,-0.6155017125459851,23,-19408
31533,-0.6154821932578568,100,-19408
31534,-0.6154943870108455,8,-19409
31535,-0.6155065799904867,20,-19410
31536,-0.6154870624048706,100,-19410
31537,-0.6154992548435171,21,-19411
31538,-0.6154797387278839,100,-19411
31539,-0.6154602238498367,100,-19411
31540,-0.6154407102092581,100,-19411
31541,-0.6154211978060302,100,-19411
31542,-0.6154333904001015,28,-19412
31543,-0.615445582221095,97,-19413
31544,-0.6154577732690845,17,-19414
31545,-0.6154699635441433,25,-19415
31546,-0.615482153046345,78,-19416
31547,-0.6154943417757631,3,-19417
31548,-0.6154748320020287,100,-19417
31549,-0.6154870201908142,42,-19418
31550,-0.6154992076069731,72,-19419
31551,-0.6154796995340877,100,-19419
31552,-0.6154918864097363,14,-19420
31553,-0.6154723798054068,100,-19420
31554,-0.6154845661405844,8,-19421
31555,-0.6154650610045952,100,-19421
31556,-0.6154772467993409,13,-19422
31557,-0.6154577431314764,100,-19422
31558,-0.6154699283858293,23,-19423
31559,-0.6154821128679616,44,-19424
31560,-0.6154942965779467,27,-19425
31561,-0.6154747948417351,100,-19425
31562,-0.6154869780115328,1,-19426
31563,-0.6154674777429269,100,-19426
31564,-0.6154796603725764,59,-19427
31565,-0.6154918422303184,93,-19428
31566,-0.6155040233162263,2,-19429
31567,-0.6155162036303735,45,-19430
31568,-0.6154967055245818,100,-19430
31569,-0.6155088852988692,3,-19431
31570,-0.6155210643015521,75,-19432
31571,-0.615533242532704,44,-19433
31572,-0.6155454199923983,60,-19434
31573,-0.6155259240490293,100,-19434
31574,-0.6155064293405967,100,-19434
31575,-0.6155186064924782,14,-19435
31576,-0.61549911325057,100,-19435
31577,-0.6155112898628748,22,-19436
31578,-0.6155234657039711,1,-19437
31579,-0.6155356407739321,45,-19438
31580,-0.6155161494616846,100,-19438
31581,-0.6154966593838067,100,-19438
31582,-0.6155088341460325,59,-19439
31583,-0.615521008137289,34,-19440
31584,-0.6155015197568389,100,-19440
31585,-0.6155136932088017,94,-19441
31586,-0.6155258658899513,14,-19442
31587,-0.6155380378003609,96,-19443
31588,-0.6155502089401038,15,-19444
31589,-0.6155307227199341,100,-19444
31590,-0.6155428933206711,74,-19445
31591,-0.6155550631508974,40,-19446
31592,-0.6155672322106862,60,-19447
31593,-0.6155794005001107,75,-19448
31594,-0.6155599164398303,100,-19448
31595,-0.6155720841905364,59,-19449
31596,-0.6155526015951386,100,-19449
31597,-0.6155647688071653,62,-19450
31598,-0.6155452876764352,100,-19450
31599,-0.6155574543498212,44,-19451
31600,-0.6155696202531645,29,-19452
31601,-0.6155501408183285,100,-19452
31602,-0.6155306626162901,100,-19452
31603,-0.6155111856469323,100,-19452
31604,-0.6155233514744969,60,-19453
31605,-0.6155038759689923,100,-19453
31606,-0.6154844016958805,100,-19453
31607,-0.615496567216123,90,-19454
31608,-0.6154770944064794,100,-19454
31609,-0.6154576228289411,100,-19454
31610,-0.6154697880417589,1,-19455
31611,-0.6154819524848945,44,-19456
31612,-0.6154941161584209,53,-19457
31613,-0.6154746465061842,100,-19457
31614,-0.6154551780856583,100,-19457
31615,-0.6154673414518425,1,-19458
31616,-0.615479504048583,60,-19459
31617,-0.6154916658759528,86,-19460
31618,-0.615503826934025,25,-19461
31619,-0.6155159872228724,29,-19462
31620,-0.615528146742568,46,-19463
31621,-0.6155086809398818,100,-19463
31622,-0.6154892163683512,100,-19463
31623,-0.6155013755810644,15,-19464
31624,-0.6155135340247913,11,-19465
31625,-0.6155256916996047,26,-19466
31626,-0.6155378486055777,63,-19467
31627,-0.6155500047427831,9,-19468
31628,-0.6155621601112938,77,-19469
31629,-0.6155743147111827,80,-19470
31630,-0.61555485298767,100,-19470
31631,-0.6155670070500459,74,-19471
31632,-0.6155791603439554,10,-19472
31633,-0.6155597003129644,100,-19472
31634,-0.6155718530694823,53,-19473
31635,-0.6155840050576893,17,-19474
31636,-0.6155961562776584,1,-19475
31637,-0.6156083067294623,19,-19476
31638,-0.615620456413174,43,-19477
31639,-0.6156009987673441,100,-19477
31640,-0.6155815423514539,100,-19477
31641,-0.6155936917290857,14,-19478
31642,-0.6155742367739081,100,-19478
31643,-0.6155547830483835,100,-19478
31644,-0.6155669321198332,4,-19479
31645,-0.6155790804234477,18,-19480
31646,-0.6155912279592998,32,-19481
31647,-0.6155717761557178,100,-19481
31648,-0.6155839231547017,32,-19482
31649,-0.6155960693860786,52,-19483
31650,-0.615608214849921,9,-19484
31651,-0.6156203595463019,78,-19485
31652,-0.6156325034752939,48,-19486
31653,-0.6156446466369696,6,-19487
31654,-0.6156251974474,100,-19487
31655,-0.615605749486653,100,-19487
31656,-0.6156178923426838,15,-19488
31657,-0.6156300344315633,64,-19489
31658,-0.6156421757533641,55,-19490
31659,-0.6156543163081588,29,-19491
31660,-0.6156348704990524,100,-19491
31661,-0.6156470105176716,61,-19492
31662,-0.6156275661676458,100,-19492
31663,-0.6156397056501279,36,-19493
31664,-0.6156202627589692,100,-19493
31665,-0.6156324017053529,69,-19494
31666,-0.6156445398850502,73,-19495
31667,-0.6156566772981337,48,-19496
31668,-0.6156372363268915,100,-19496
31669,-0.6156493732040798,48,-19497
31670,-0.615661509314809,49,-19498
31671,-0.6156736446591519,24,-19499
31672,-0.6156542056074766,100,-19499
31673,-0.6156663404161273,92,-19500
31674,-0.6156784744585464,70,-19501
31675,-0.6156906077348067,8,-19502
31676,-0.6156711706023488,100,-19502
31677,-0.6156517346970989,100,-19502
31678,-0.6156638676684134,20,-19503
31679,-0.6156759998737333,65,-19504
31680,-0.6156881313131313,9,-19505
31681,-0.6157002619866797,7,-19506
31682,-0.615680828230541,100,-19506
31683,-0.6156929583688413,37,-19507
31684,-0.6157050877414468,8,-19508
31685,-0.6157172163484299,38,-19509
31686,-0.615729344189863,48,-19510
31687,-0.6157414712658188,70,-19511
31688,-0.6157220398889169,100,-19511
31689,-0.6157341664299915,37,-19512
31690,-0.6157462922057432,84,-19513
31691,-0.6157268625161718,100,-19513
31692,-0.6157389877571627,97,-19514
31693,-0.6157511122329852,15,-19515
31694,-0.6157632359437117,1,-19516
31695,-0.6157438081716359,100,-19516
31696,-0.6157559313478042,52,-19517
31697,-0.6157680537590309,21,-19518
31698,-0.6157801754053883,55,-19519
31699,-0.615760749550459,100,-19519
31700,-0.6157413249211356,100,-19519
31701,-0.6157219015173023,100,-19519
31702,-0.6157340230900259,34,-19520
31703,-0.6157146011418477,100,-19520
31704,-0.6156951804188746,100,-19520
31705,-0.6156757609209904,100,-19520
31706,-0.6156878824197313,78,-19521
31707,-0.6156684643769514,100,-19521
31708,-0.6156490475589756,100,-19521
31709,-0.6156611687533508,4,-19522
31710,-0.6156417533900977,100,-19522
31711,-0.6156223392513639,100,-19522
31712,-0.6156344601412714,10,-19523
31713,-0.6156150474568789,100,-19523
31714,-0.6155956359967207,100,-19523
31715,-0.615576225760681,100,-19523
31716,-0.6155883465758608,1,-19524
31717,-0.6156004666267302,43,-19525
31718,-0.6155810580742795,100,-19525
31719,-0.6155931775907185,60,-19526
31720,-0.6155737704918033,100,-19526
31721,-0.6155858894738502,36,-19527
31722,-0.6155980076918227,64,-19528
31723,-0.6156101251457933,34,-19529
31724,-0.615622241835834,65,-19530
31725,-0.6156343577620174,8,-19531
31726,-0.6156464729244153,13,-19532
31727,-0.6156270684275224,100,-19532
31728,-0.6156076651538074,100,-19532
31729,-0.6155882631031548,100,-19532
31730,-0.615568862275449,100,-19532
31731,-0.6155494626705745,100,-19532
31732,-0.6155615782175722,11,-19533
31733,-0.6155421800649167,100,-19533
31734,-0.6155227831348081,100,-19533
31735,-0.6155348983771861,84,-19534
31736,-0.6155470128560625,70,-19535
31737,-0.6155591265715096,27,-19536
31738,-0.6155712395235995,63,-19537
31739,-0.6155833517124043,3,-19538
31740,-0.6155954631379962,93,-19539
31741,-0.6156075738004474,22,-19540
31742,-0.6155881796988217,100,-19540
31743,-0.6155687868191412,100,-19540
31744,-0.6155493951612904,100,-19540
31745,-0.6155615057489369,22,-19541
31746,-0.6155736155736156,53,-19542
31747,-0.6155542255961193,100,-19542
31748,-0.615566334887237,62,-19543
31749,-0.6155784434155407,79,-19544
31750,-0.6155905511811024,1,-19545
31751,-0.6156026581839942,95,-19546
31752,-0.6156147644242882,3,-19547
31753,-0.6156268699020565,36,-19548
31754,-0.615638974617371,54,-19549
31755,-0.6156195874665407,100,-19549
31756,-0.6156316916488223,5,-19550
31757,-0.6156437950688037,85,-19551
31758,-0.615655897726557,99,-19552
31759,-0.6156679996221543,35,-19553
31760,-0.6156801007556675,55,-19554
31761,-0.6156922011271685,3,-19555
31762,-0.6157043007367294,54,-19556
31763,-0.6156849164121777,100,-19556
31764,-0.6156655333081476,100,-19556
31765,-0.6156776326145128,14,-19557
31766,-0.615689731159101,29,-19558
31767,-0.6157018289419838,51,-19559
31768,-0.6156824477461597,100,-19559
31769,-0.6156945449966948,35,-19560
31770,-0.615675165250236,100,-19560
31771,-0.6156872619684618,45,-19561
31772,-0.6156993579252171,40,-19562
31773,-0.6157114531205741,98,-19563
31774,-0.6157235475546043,10,-19564
31775,-0.61573564122738,76,-19565
31776,-0.6157162638469285,100,-19565
31777,-0.6156968876860622,100,-19565
31778,-0.6156775127446661,100,-19565
31779,-0.615689606343812,42,-19566
31780,-0.6156702328508495,100,-19566
31781,-0.6156823259180013,15,-19567
31782,-0.615694418224152,56,-19568
31783,-0.6156750464084574,100,-19568
31784,-0.6156871381827335,61,-19569
31785,-0.6156677678150071,100,-19569
31786,-0.6156798590574467,66,-19570
31787,-0.6156604901374776,100,-19570
31788,-0.6156411224361394,100,-19570
31789,-0.6156217559533171,100,-19570
31790,-0.6156338471217364,34,-19571
31791,-0.6156459375294895,10,-19572
31792,-0.6156580271766482,67,-19573
31793,-0.6156386625986853,100,-19573
31794,-0.6156192992388501,100,-19573
31795,-0.6156313885831105,70,-19574
31796,-0.6156434771669392,98,-19575
31797,-0.6156241154825927,100,-19575
31798,-0.6156362035348135,37,-19576
31799,-0.615616843296959,100,-19576
31800,-0.61562893081761,94,-19577
31801,-0.6156095720260369,100,-19577
31802,-0.6155902144519213,100,-19577
31803,-0.6156023016696538,53,-19578
31804,-0.6156143881272795,18,-19579
31805,-0.6156264738248703,24,-19580
31806,-0.6156071181538074,100,-19580
31807,-0.6156192033200238,13,-19581
31808,-0.6155998490945674,100,-19581
31809,-0.6156119337294477,44,-19582
31810,-0.615592580949387,100,-19582
31811,-0.6155732293860614,100,-19582
31812,-0.6155853137180938,10,-19583
31813,-0.6155659635997862,100,-19583
31814,-0.6155780474005155,81,-19584
31815,-0.6155901304416156,1,-19585
31816,-0.6155707819964797,100,-19585
31817,-0.615582864506396,57,-19586
31818,-0.6155949462568358,43,-19587
31819,-0.6155755994845847,100,-19587
31820,-0.6155876807039597,1,-19588
31821,-0.6155997611640112,32,-19589
31822,-0.6156118408648105,1,-19590
31823,-0.6156239198064293,100,-19591
31824,-0.6156045751633987,100,-19591
31825,-0.6156166535742341,1,-19592
31826,-0.615597310375165,100,-19592
31827,-0.615609388255255,36,-19593
31828,-0.6156214653763982,1,-19594
31829,-0.615633541738666,6,-19595
31830,-0.6156456173421301,53,-19596
31831,-0.6156262762715592,100,-19596
31832,-0.6156383513445589,5,-19597
31833,-0.6156190117174002,100,-19597
31834,-0.6155996733052711,100,-19597
31835,-0.6156117480760169,1,-19598
31836,-0.615592411106923,100,-19598
31837,-0.6155730753525772,100,-19598
31838,-0.6155537408128652,100,-19598
31839,-0.615565815509281,85,-19599
31840,-0.6155778894472361,4,-19600
31841,-0.615558556577997,100,-19600
31842,-0.6155706299855537,6,-19601
31843,-0.615582702634802,98,-19602
31844,-0.6155947745258133,1,-19603
31845,-0.6156068456586591,23,-19604
31846,-0.6156189160334108,96,-19605
31847,-0.6156309856501397,40,-19606
31848,-0.6156116553629741,100,-19606
31849,-0.6156237244497472,9,-19607
31850,-0.6156357927786499,24,-19608
31851,-0.6156478603497535,10,-19609
31852,-0.6156599271631295,36,-19610
31853,-0.6156405990016639,100,-19610
31854,-0.6156526652853644,66,-19611
31855,-0.6156647308114895,6,-19612
31856,-0.6156454043194375,100,-19612
31857,-0.6156260790407132,100,-19612
31858,-0.6156381442651767,1,-19613
31859,-0.6156502087322264,1,-19614
31860,-0.6156308851224106,100,-19614
31861,-0.6156429490599793,16,-19615
31862,-0.6156236268909673,100,-19615
31863,-0.6156043059347833,100,-19615
31864,-0.6156163695706753,72,-19616
31865,-0.6155970500549192,100,-19616
31866,-0.6155777317517103,100,-19616
31867,-0.6155897950858255,36,-19617
31868,-0.6156018576628592,39,-19618
31869,-0.6155825410273307,100,-19618
31870,-0.6155946030749921,63,-19619
31871,-0.6155752878792633,100,-19619
31872,-0.6155873493975904,81,-19620
31873,-0.6155994101590688,16,-19621
31874,-0.6155800966304825,100,-19621
31875,-0.615592156862745,8,-19622
31876,-0.615604216338311,58,-19623
31877,-0.6156162750572514,18,-19624
31878,-0.6156283330196374,45,-19625
31879,-0.6156403902255403,69,-19626
31880,-0.6156524466750314,3,-19627
31881,-0.6156645023681817,11,-19628
31882,-0.6156765573050624,70,-19629
31883,-0.6156886114857447,65,-19630
31884,-0.6157006649102998,83,-19631
31885,-0.6156813548690607,100,-19631
31886,-0.6156934077651633,43,-19632
31887,-0.6157054599052906,5,-19633
31888,-0.6157175112895132,20,-19634
31889,-0.6156982031421493,100,-19634
31890,-0.6157102539981185,12,-19635
31891,-0.615722304098335,76,-19636
31892,-0.6157029976169572,100,-19636
31893,-0.6157150471890384,12,-19637
31894,-0.6156957421458582,100,-19637
31895,-0.6157077911898416,41,-19638
31896,-0.6157198394783044,76,-19639
31897,-0.6157005361005737,100,-19639
31898,-0.6157125838610571,54,-19640
31899,-0.6157246308661714,10,-19641
31900,-0.615705329153605,100,-19641
31901,-0.6156860286511394,100,-19641
31902,-0.615698075355777,61,-19642
31903,-0.6157101213052064,42,-19643
31904,-0.6156908224674023,100,-19643
31905,-0.6157028678890456,47,-19644
31906,-0.6157149125556322,96,-19645
31907,-0.6156956153822045,100,-19645
31908,-0.6157076595211233,89,-19646
31909,-0.6156883637845122,100,-19646
31910,-0.6156690692572862,100,-19646
31911,-0.6156497759393312,100,-19646
31912,-0.615630483830534,100,-19646
31913,-0.6156425281233353,53,-19647
31914,-0.6156545716613399,53,-19648
31915,-0.6156666144446186,27,-19649
31916,-0.6156786564732423,77,-19650
31917,-0.6156593664818122,100,-19650
31918,-0.6156714079829563,27,-19651
31919,-0.6156834487295968,39,-19652
31920,-0.6156641604010025,100,-19652
31921,-0.6156448732809122,100,-19652
31922,-0.6156255873692125,100,-19652
31923,-0.6156376280424772,55,-19653
31924,-0.6156496679614083,35,-19654
31925,-0.6156617071260767,38,-19655
31926,-0.6156737455365533,37,-19656
31927,-0.6156857831929088,28,-19657
31928,-0.6156664996241543,100,-19657
31929,-0.615647217263303,100,-19657
31930,-0.6156592546194801,46,-19658
31931,-0.6156399736932762,100,-19658
31932,-0.61565201052236,1,-19659
31933,-0.6156327310305953,100,-19659
31934,-0.6156447673326235,9,-19660
31935,-0.61562548927509,100,-19660
31936,-0.6156062124248497,100,-19660
31937,-0.6156182484265899,6,-19661
31938,-0.6155989730102073,100,-19661
31939,-0.6155796988008391,100,-19661
31940,-0.6155917345021916,12,-19662
31941,-0.6156037694499233,13,-19663
31942,-0.615615803644105,61,-19664
31943,-0.6155965313214162,100,-19664
31944,-0.6156085649887303,11,-19665
31945,-0.615589294099233,100,-19665
31946,-0.6155700244162023,100,-19665
31947,-0.6155820577832034,39,-19666
31948,-0.6155627895329912,100,-19666
31949,-0.6155748223731572,96,-19667
31950,-0.6155555555555555,100,-19667
31951,-0.6155675878689243,45,-19668
31952,-0.6155796194291437,30,-19669
31953,-0.6155916502362846,20,-19670
31954,-0.6156036802904175,33,-19671
31955,-0.6155844155844156,100,-19671
31956,-0.6155651520841157,100,-19671
31957,-0.615577181838095,40,-19672
31958,-0.6155579197696978,100,-19672
31959,-0.6155386589067242,100,-19672
31960,-0.6155506883604506,81,-19673
31961,-0.6155627170614186,23,-19674
31962,-0.615574745009699,50,-19675
31963,-0.6155554860307231,100,-19675
31964,-0.6155675134526342,77,-19676
31965,-0.6155795401220084,21,-19677
31966,-0.6155915660389163,57,-19678
31967,-0.6156035912034286,64,-19679
31968,-0.6156156156156156,51,-19680
31969,-0.6155963589727549,100,-19680
31970,-0.6155771035345636,100,-19680
31971,-0.6155891276469301,41,-19681
31972,-0.6156011510071312,35,-19682
31973,-0.6156131736152378,80,-19683
31974,-0.6155939200600488,100,-19683
31975,-0.6156059421422987,9,-19684
31976,-0.6155866900175131,100,-19684
31977,-0.6155987115739437,24,-19685
31978,-0.6155794608793546,100,-19685
31979,-0.6155914819100035,29,-19686
31980,-0.6156035021888681,49,-19687
31981,-0.6156155217160189,82,-19688
31982,-0.6156275404915265,93,-19689
31983,-0.6156082919050746,100,-19689
31984,-0.6156203101550776,22,-19690
31985,-0.6156010629982804,100,-19690
31986,-0.6156130807228163,16,-19691
31987,-0.6155938349954669,100,-19691
31988,-0.615605852194573,61,-19692
31989,-0.6155866078964644,100,-19692
31990,-0.6155673648015004,100,-19692
31991,-0.6155481229095683,100,-19692
31992,-0.6155601400350088,23,-19693
31993,-0.6155408995717814,100,-19693
31994,-0.6155529161717822,17,-19694
31995,-0.6155336771370526,100,-19694
31996,-0.6155456932116514,67,-19695
31997,-0.615526455605213,100,-19695
31998,-0.6155072192012001,100,-19695
31999,-0.6154879839995,100,-19695
32000,-0.61546875,100,-19695
32001,-0.6154807662260554,50,-19696
32002,-0.6154927817011436,1,-19697
32003,-0.6155047964253352,5,-19698
32004,-0.615485564304462,100,-19698
32005,-0.6154975785033588,43,-19699
32006,-0.6155095919515091,23,-19700
32007,-0.6154903614834255,100,-19700
32008,-0.6155023744063984,8,-19701
32009,-0.6155143865787748,97,-19702
32010,-0.6155263980006248,9,-19703
32011,-0.6155071694105151,100,-19703
32012,-0.6155191803073847,46,-19704
32013,-0.6155311904538782,21,-19705
32014,-0.6155431998500656,5,-19706
32015,-0.6155239731375918,100,-19706
32016,-0.6155047476261869,100,-19706
32017,-0.6154855233157385,100,-19706
32018,-0.615466300206134,100,-19706
32019,-0.6154783097535839,43,-19707
32020,-0.6154590880699563,100,-19707
32021,-0.615471097092533,49,-19708
32022,-0.6154831053650616,53,-19709
32023,-0.615495112887612,16,-19710
32024,-0.6155071196602548,23,-19711
32025,-0.615487900078064,100,-19711
32026,-0.6154999063261101,82,-19712
32027,-0.6154806881693571,100,-19712
32028,-0.6154926938928438,48,-19713
32029,-0.6154734771613225,100,-19713
32030,-0.6154854823602872,41,-19714
32031,-0.6154974868096531,10,-19715
32032,-0.6154782717282717,100,-19715
32033,-0.6154590578465957,100,-19715
32034,-0.6154398451645127,100,-19715
32035,-0.6154518495395661,45,-19716
32036,-0.6154326382819328,100,-19716
32037,-0.6154134282236164,100,-19716
32038,-0.6154254322991448,34,-19717
32039,-0.6154062236649084,100,-19717
32040,-0.61541822721598,8,-19718
32041,-0.6153990200056177,100,-19718
32042,-0.6153798139941327,100,-19718
32043,-0.6153606091814124,100,-19718
32044,-0.6153726126575958,85,-19719
32045,-0.6153846153846154,29,-19720
32046,-0.6153654122199338,100,-19720
32047,-0.6153462102536899,100,-19720
32048,-0.6153582126809786,98,-19721
32049,-0.6153390121376642,100,-19721
32050,-0.6153510140405616,21,-19722
32051,-0.6153318149199712,100,-19722
32052,-0.6153126169973793,100,-19722
32053,-0.6152934202726734,100,-19722
32054,-0.6153054221002059,51,-19723
32055,-0.6152862267976915,100,-19723
32056,-0.6152670326927876,100,-19723
32057,-0.6152478397853823,100,-19723
