Episode,Avg Reward,Steps,Total Reward
181,-0.30939226519337015,4,-56
182,-0.3131868131868132,2,-57
183,-0.31693989071038253,2,-58
184,-0.30978260869565216,13,-57
185,-0.3027027027027027,12,-56
186,-0.2956989247311828,8,-55
187,-0.2887700534759358,11,-54
188,-0.28191489361702127,6,-53
189,-0.2751322751322751,10,-52
190,-0.2789473684210526,4,-53
191,-0.27225130890052357,10,-52
192,-0.265625,6,-51
193,-0.25906735751295334,7,-50
194,-0.25257731958762886,15,-49
195,-0.24615384615384617,7,-48
196,-0.25,5,-49
197,-0.25380710659898476,11,-50
198,-0.2474747474747475,10,-49
199,-0.24120603015075376,9,-48
200,-0.235,7,-47
201,-0.23880597014925373,5,-48
202,-0.23267326732673269,8,-47
203,-0.22660098522167488,6,-46
204,-0.22058823529411764,7,-45
205,-0.2146341463414634,6,-44
206,-0.2087378640776699,6,-43
207,-0.2028985507246377,9,-42
208,-0.1971153846153846,10,-41
209,-0.19138755980861244,6,-40
210,-0.18571428571428572,15,-39
211,-0.18009478672985782,6,-38
212,-0.17452830188679244,8,-37
213,-0.16901408450704225,6,-36
214,-0.16355140186915887,9,-35
215,-0.15813953488372093,13,-34
216,-0.16203703703703703,5,-35
217,-0.15668202764976957,6,-34
218,-0.16055045871559634,2,-35
219,-0.1552511415525114,6,-34
220,-0.1590909090909091,2,-35
221,-0.15384615384615385,14,-34
222,-0.15765765765765766,5,-35
223,-0.16143497757847533,4,-36
224,-0.15625,6,-35
225,-0.16,5,-36
226,-0.16371681415929204,11,-37
227,-0.15859030837004406,10,-36
228,-0.15350877192982457,7,-35
229,-0.14847161572052403,6,-34
230,-0.14347826086956522,8,-33
231,-0.13852813852813853,8,-32
232,-0.1336206896551724,6,-31
233,-0.13733905579399142,7,-32
234,-0.14102564102564102,6,-33
235,-0.14468085106382977,7,-34
236,-0.13983050847457626,6,-33
237,-0.14345991561181434,6,-34
238,-0.14705882352941177,2,-35
239,-0.14225941422594143,8,-34
240,-0.1375,6,-33
241,-0.13278008298755187,9,-32
242,-0.128099173553719,6,-31
243,-0.12345679012345678,6,-30
244,-0.11885245901639344,8,-29
245,-0.11428571428571428,10,-28
246,-0.11788617886178862,4,-29
247,-0.11336032388663968,8,-28
248,-0.10887096774193548,8,-27
249,-0.10441767068273092,6,-26
250,-0.1,6,-25
251,-0.09561752988047809,8,-24
252,-0.0992063492063492,2,-25
253,-0.09486166007905138,7,-24
254,-0.0984251968503937,4,-25
255,-0.09411764705882353,14,-24
256,-0.09765625,6,-25
257,-0.0933852140077821,6,-24
258,-0.08914728682170543,7,-23
259,-0.08494208494208494,10,-22
260,-0.08846153846153847,5,-23
261,-0.09195402298850575,6,-24
262,-0.09541984732824428,3,-25
263,-0.09885931558935361,4,-26
264,-0.10227272727272728,2,-27
265,-0.09811320754716982,6,-26
266,-0.09398496240601503,6,-25
267,-0.0898876404494382,7,-24
268,-0.09328358208955224,7,-25
269,-0.08921933085501858,9,-24
270,-0.09259259259259259,7,-25
271,-0.08856088560885608,8,-24
272,-0.08455882352941177,9,-23
273,-0.08058608058608059,9,-22
274,-0.07664233576642336,6,-21
275,-0.08,8,-22
276,-0.08333333333333333,2,-23
277,-0.07942238267148015,6,-22
278,-0.07553956834532374,6,-21
279,-0.07885304659498207,3,-22
280,-0.075,10,-21
281,-0.0711743772241993,6,-20
282,-0.0673758865248227,6,-19
283,-0.0636042402826855,6,-18
284,-0.06690140845070422,5,-19
285,-0.06315789473684211,9,-18
286,-0.05944055944055944,6,-17
287,-0.05574912891986063,6,-16
288,-0.052083333333333336,12,-15
289,-0.04844290657439446,6,-14
290,-0.04482758620689655,8,-13
291,-0.041237113402061855,8,-12
292,-0.03767123287671233,6,-11
293,-0.034129692832764506,6,-10
294,-0.030612244897959183,10,-9
295,-0.02711864406779661,7,-8
296,-0.02364864864864865,8,-7
297,-0.020202020202020204,8,-6
298,-0.016778523489932886,6,-5
299,-0.013377926421404682,6,-4
300,-0.016666666666666666,2,-5
301,-0.013289036544850499,7,-4
302,-0.016556291390728478,6,-5
303,-0.019801980198019802,5,-6
304,-0.01644736842105263,8,-5
305,-0.013114754098360656,6,-4
306,-0.00980392156862745,15,-3
307,-0.006514657980456026,8,-2
308,-0.00974025974025974,2,-3
309,-0.006472491909385114,10,-2
310,-0.00967741935483871,3,-3
311,-0.006430868167202572,11,-2
312,-0.003205128205128205,6,-1
313,0.0,7,0
314,0.0031847133757961785,10,1
315,0.0,6,0
316,-0.0031645569620253164,15,-1
317,0.0,8,0
318,0.0031446540880503146,8,1
319,0.006269592476489028,10,2
320,0.003125,8,1
321,0.006230529595015576,8,2
322,0.009316770186335404,7,3
323,0.01238390092879257,6,4
324,0.009259259259259259,3,3
325,0.012307692307692308,6,4
326,0.009202453987730062,4,3
327,0.012232415902140673,6,4
328,0.01524390243902439,6,5
329,0.0182370820668693,6,6
330,0.021212121212121213,6,7
331,0.02416918429003021,6,8
332,0.02108433734939759,6,7
333,0.024024024024024024,8,8
334,0.02694610778443114,6,9
335,0.023880597014925373,2,8
336,0.026785714285714284,8,9
337,0.02373887240356083,11,8
338,0.026627218934911243,8,9
339,0.029498525073746312,9,10
340,0.03235294117647059,6,11
341,0.02932551319648094,4,10
342,0.03216374269005848,6,11
343,0.03498542274052478,10,12
344,0.0377906976744186,6,13
345,0.04057971014492753,10,14
346,0.04335260115606936,6,15
347,0.04610951008645533,8,16
348,0.04310344827586207,3,15
349,0.045845272206303724,6,16
350,0.04857142857142857,6,17
351,0.05128205128205128,7,18
352,0.048295454545454544,4,17
353,0.05099150141643059,6,18
354,0.0480225988700565,5,17
355,0.04507042253521127,2,16
356,0.042134831460674156,3,15
357,0.0392156862745098,2,14
358,0.04189944134078212,6,15
359,0.04456824512534819,10,16
360,0.041666666666666664,4,15
361,0.0443213296398892,11,16
362,0.04696132596685083,6,17
363,0.0440771349862259,17,16
364,0.046703296703296704,6,17
365,0.049315068493150684,6,18
366,0.05191256830601093,6,19
367,0.05449591280653951,7,20
368,0.051630434782608696,4,19
369,0.04878048780487805,7,18
370,0.051351351351351354,10,19
371,0.05390835579514825,6,20
372,0.056451612903225805,8,21
373,0.058981233243967826,13,22
374,0.06149732620320856,10,23
375,0.058666666666666666,11,22
376,0.061170212765957445,8,23
377,0.0636604774535809,7,24
378,0.06613756613756613,8,25
379,0.06860158311345646,9,26
380,0.07105263157894737,9,27
381,0.07349081364829396,8,28
382,0.07068062827225131,6,27
383,0.0731070496083551,8,28
384,0.0703125,5,27
385,0.07272727272727272,11,28
386,0.06994818652849741,6,27
387,0.06718346253229975,4,26
388,0.06443298969072164,7,25
389,0.06683804627249357,15,26
390,0.06923076923076923,6,27
391,0.07161125319693094,6,28
392,0.07397959183673469,8,29
393,0.07633587786259542,9,30
394,0.07360406091370558,4,29
395,0.07088607594936709,16,28
396,0.07323232323232323,8,29
397,0.07052896725440806,7,28
398,0.0728643216080402,12,29
399,0.07017543859649122,4,28
400,0.0725,6,29
401,0.06982543640897755,7,28
402,0.06716417910447761,4,27
403,0.06947890818858561,7,28
404,0.07178217821782178,6,29
405,0.07407407407407407,6,30
406,0.07635467980295567,14,31
407,0.07371007371007371,5,30
408,0.07107843137254902,4,29
409,0.06845965770171149,2,28
410,0.07073170731707316,6,29
411,0.072992700729927,8,30
412,0.07524271844660194,7,31
413,0.07263922518159806,7,30
414,0.0748792270531401,8,31
415,0.07710843373493977,6,32
416,0.07451923076923077,4,31
417,0.07194244604316546,4,30
418,0.06937799043062201,3,29
419,0.06682577565632458,7,28
420,0.06428571428571428,4,27
421,0.0665083135391924,6,28
422,0.06398104265402843,4,27
423,0.06619385342789598,10,28
424,0.06839622641509434,8,29
425,0.07058823529411765,10,30
426,0.06807511737089202,6,29
427,0.0702576112412178,6,30
428,0.07242990654205607,6,31
429,0.06993006993006994,13,30
430,0.07209302325581396,7,31
431,0.06960556844547564,11,30
432,0.07175925925925926,8,31
433,0.07390300230946882,8,32
434,0.07603686635944701,7,33
435,0.07816091954022988,7,34
436,0.08027522935779817,7,35
437,0.08237986270022883,6,36
438,0.08447488584474885,6,37
439,0.08656036446469248,6,38
440,0.08863636363636364,6,39
441,0.09070294784580499,7,40
442,0.09276018099547512,6,41
443,0.09029345372460497,7,40
444,0.09234234234234234,8,41
445,0.0898876404494382,4,40
446,0.09192825112107623,10,41
447,0.09395973154362416,10,42
448,0.09598214285714286,12,43
449,0.09799554565701558,6,44
450,0.09555555555555556,6,43
451,0.0975609756097561,11,44
452,0.09955752212389381,6,45
453,0.10154525386313466,10,46
454,0.10352422907488987,6,47
455,0.1054945054945055,9,48
456,0.1074561403508772,10,49
457,0.1050328227571116,10,48
458,0.10698689956331878,6,49
459,0.10893246187363835,9,50
460,0.10652173913043478,3,49
461,0.10412147505422993,4,48
462,0.10606060606060606,6,49
463,0.1079913606911447,7,50
464,0.10991379310344827,6,51
465,0.10752688172043011,6,50
466,0.10944206008583691,7,51
467,0.10706638115631692,9,50
468,0.10897435897435898,10,51
469,0.11087420042643924,8,52
470,0.1127659574468085,6,53
471,0.11464968152866242,10,54
472,0.11652542372881355,9,55
473,0.11839323467230443,7,56
474,0.12025316455696203,8,57
475,0.11789473684210526,6,56
476,0.11974789915966387,12,57
477,0.12159329140461216,6,58
478,0.12343096234309624,7,59
479,0.12526096033402923,6,60
480,0.12708333333333333,8,61
481,0.1288981288981289,13,62
482,0.13070539419087138,6,63
483,0.12836438923395446,6,62
484,0.12603305785123967,3,61
485,0.12783505154639174,6,62
486,0.12962962962962962,12,63
487,0.1273100616016427,3,62
488,0.1290983606557377,6,63
489,0.12678936605316973,3,62
490,0.12857142857142856,7,63
491,0.12627291242362526,4,62
492,0.12804878048780488,6,63
493,0.1257606490872211,6,62
494,0.12753036437246965,9,63
495,0.1292929292929293,8,64
496,0.12701612903225806,5,63
497,0.12877263581488935,8,64
498,0.12650602409638553,2,63
499,0.1282565130260521,8,64
500,0.126,2,63
501,0.12375249500998003,4,62
502,0.12151394422310757,2,61
503,0.12326043737574553,7,62
504,0.125,6,63
505,0.12277227722772277,14,62
506,0.12450592885375494,8,63
507,0.126232741617357,6,64
508,0.12401574803149606,10,63
509,0.12180746561886051,8,62
510,0.11960784313725491,10,61
511,0.12133072407045009,8,62
512,0.123046875,9,63
513,0.12085769980506822,6,62
514,0.122568093385214,8,63
515,0.12427184466019417,6,64
516,0.12596899224806202,7,65
517,0.12379110251450677,5,64
518,0.12548262548262548,6,65
519,0.1233140655105973,4,64
520,0.125,7,65
521,0.12667946257197696,6,66
522,0.12835249042145594,10,67
523,0.13001912045889102,7,68
524,0.1316793893129771,9,69
525,0.1295238095238095,5,68
526,0.1311787072243346,14,69
527,0.12903225806451613,6,68
528,0.13068181818181818,6,69
529,0.1323251417769376,6,70
530,0.1339622641509434,8,71
531,0.13559322033898305,6,72
532,0.13345864661654136,2,71
533,0.1350844277673546,6,72
534,0.13670411985018727,8,73
535,0.1383177570093458,10,74
536,0.13992537313432835,8,75
537,0.1378026070763501,3,74
538,0.13568773234200743,2,73
539,0.137291280148423,8,74
540,0.13518518518518519,6,73
541,0.1367837338262477,15,74
542,0.13837638376383765,6,75
543,0.13996316758747698,6,76
544,0.13786764705882354,2,75
545,0.13577981651376148,6,74
546,0.1336996336996337,3,73
547,0.13528336380255943,6,74
548,0.13686131386861314,11,75
549,0.13479052823315119,5,74
550,0.13272727272727272,5,73
551,0.13430127041742287,6,74
552,0.1358695652173913,6,75
553,0.13743218806509946,6,76
554,0.13898916967509026,6,77
555,0.14054054054054055,8,78
556,0.1420863309352518,7,79
557,0.1400359066427289,6,78
558,0.13799283154121864,3,77
559,0.13595706618962433,7,76
560,0.1375,7,77
561,0.13903743315508021,13,78
562,0.14056939501779359,11,79
563,0.13854351687388988,2,78
564,0.1400709219858156,6,79
565,0.1415929203539823,10,80
566,0.1431095406360424,10,81
567,0.14462081128747795,6,82
568,0.14612676056338028,6,83
569,0.14411247803163443,4,82
570,0.1456140350877193,6,83
571,0.14711033274956217,9,84
572,0.1451048951048951,3,83
573,0.14659685863874344,13,84
574,0.1480836236933798,6,85
575,0.14608695652173914,3,84
576,0.14756944444444445,14,85
577,0.14904679376083188,6,86
578,0.15051903114186851,12,87
579,0.15198618307426598,10,88
580,0.15,4,87
581,0.1514629948364888,10,88
582,0.14948453608247422,2,87
583,0.1509433962264151,8,88
584,0.1523972602739726,8,89
585,0.15042735042735042,4,88
586,0.15187713310580206,7,89
587,0.14991482112436116,4,88
588,0.14795918367346939,15,87
589,0.1494057724957555,7,88
590,0.15084745762711865,6,89
591,0.15228426395939088,9,90
592,0.15371621621621623,13,91
593,0.15177065767284992,4,90
594,0.14983164983164984,6,89
595,0.15126050420168066,11,90
596,0.15268456375838926,10,91
597,0.1541038525963149,7,92
598,0.15551839464882944,6,93
599,0.15358931552587646,8,92
600,0.15166666666666667,4,91
601,0.15307820299500832,6,92
602,0.15448504983388706,7,93
603,0.15257048092868988,6,92
604,0.15066225165562913,10,91
605,0.15206611570247933,8,92
606,0.15346534653465346,6,93
607,0.15485996705107083,9,94
608,0.15625,8,95
609,0.15435139573070608,8,94
610,0.1557377049180328,8,95
611,0.15384615384615385,9,94
612,0.15196078431372548,4,93
613,0.1500815660685155,5,92
614,0.1482084690553746,5,91
615,0.14959349593495935,6,92
616,0.15097402597402598,6,93
617,0.14910858995137763,3,92
618,0.15048543689320387,7,93
619,0.1518578352180937,8,94
620,0.15,12,93
621,0.15136876006441224,8,94
622,0.1495176848874598,4,93
623,0.1476725521669342,2,92
624,0.14903846153846154,9,93
625,0.1472,2,92
626,0.1485623003194888,7,93
627,0.14992025518341306,9,94
628,0.1480891719745223,4,93
629,0.1494435612082671,12,94
630,0.15079365079365079,6,95
631,0.15213946117274169,6,96
632,0.15031645569620253,10,95
633,0.15165876777251186,6,96
634,0.1529968454258675,6,97
635,0.15433070866141732,6,98
636,0.15566037735849056,6,99
637,0.15698587127158556,21,100
638,0.15830721003134796,6,101
639,0.1596244131455399,7,102
640,0.1609375,8,103
641,0.15912636505460218,7,102
642,0.16043613707165108,6,103
643,0.15863141524105753,5,102
644,0.15683229813664595,3,101
645,0.15813953488372093,7,102
646,0.1563467492260062,7,101
647,0.1545595054095827,2,100
648,0.1527777777777778,3,99
649,0.1510015408320493,4,98
650,0.14923076923076922,3,97
651,0.15053763440860216,12,98
652,0.14877300613496933,7,97
653,0.14701378254211334,4,96
654,0.1452599388379205,3,95
655,0.1465648854961832,11,96
656,0.14786585365853658,10,97
657,0.1491628614916286,9,98
658,0.15045592705167174,6,99
659,0.14871016691957512,5,98
660,0.15,8,99
661,0.15128593040847202,8,100
662,0.15256797583081572,16,101
663,0.15082956259426847,2,100
664,0.15210843373493976,6,101
665,0.15338345864661654,6,102
666,0.15165165165165165,2,101
667,0.14992503748125938,5,100
668,0.15119760479041916,12,101
669,0.15246636771300448,12,102
670,0.15074626865671642,4,101
671,0.14903129657228018,3,100
672,0.14732142857142858,4,99
673,0.1485884101040119,7,100
674,0.14688427299703263,7,99
675,0.14814814814814814,8,100
676,0.14644970414201183,3,99
677,0.14771048744460857,6,100
678,0.14896755162241887,6,101
679,0.15022091310751104,7,102
680,0.1514705882352941,8,103
681,0.14977973568281938,7,102
682,0.15102639296187684,10,103
683,0.1493411420204978,3,102
684,0.1476608187134503,8,101
685,0.14890510948905109,7,102
686,0.14723032069970846,4,101
687,0.14556040756914118,2,100
688,0.14680232558139536,6,101
689,0.14513788098693758,5,100
690,0.14347826086956522,5,99
691,0.14182344428364688,6,98
692,0.1430635838150289,6,99
693,0.1443001443001443,6,100
694,0.14553314121037464,9,101
695,0.14676258992805755,8,102
696,0.14798850574712644,8,103
697,0.14634146341463414,8,102
698,0.14756446991404013,8,103
699,0.14878397711015737,6,104
700,0.15,8,105
701,0.15121255349500715,6,106
702,0.15242165242165243,9,107
703,0.15362731152204837,11,108
704,0.15198863636363635,3,107
705,0.150354609929078,4,106
706,0.15155807365439095,6,107
707,0.14992927864214992,2,106
708,0.15112994350282485,10,107
709,0.152327221438646,6,108
710,0.15352112676056337,8,109
711,0.15471167369901548,11,110
712,0.15589887640449437,6,111
713,0.15427769985974754,5,110
714,0.15266106442577032,14,109
715,0.15384615384615385,8,110
716,0.15502793296089384,7,111
717,0.15620641562064155,6,112
718,0.1573816155988858,6,113
719,0.15577190542420027,4,112
720,0.15694444444444444,6,113
721,0.15811373092926492,10,114
722,0.1592797783933518,6,115
723,0.16044260027662519,6,116
724,0.16160220994475138,6,117
725,0.16,4,116
726,0.16115702479338842,6,117
727,0.1623108665749656,6,118
728,0.16346153846153846,7,119
729,0.1646090534979424,6,120
730,0.16575342465753426,11,121
731,0.16689466484268126,8,122
732,0.1680327868852459,12,123
733,0.1664392905866303,11,122
734,0.164850136239782,3,121
735,0.16326530612244897,9,120
736,0.16168478260869565,2,119
737,0.1628222523744912,7,120
738,0.16395663956639567,6,121
739,0.16508795669824086,6,122
740,0.1635135135135135,2,121
741,0.16464237516869096,7,122
742,0.16576819407008087,8,123
743,0.1641991924629879,5,122
744,0.16532258064516128,8,123
745,0.16644295302013423,9,124
746,0.1648793565683646,5,123
747,0.16599732262382866,10,124
748,0.16711229946524064,8,125
749,0.16555407209612816,6,124
750,0.164,11,123
751,0.16245006657789615,2,122
752,0.16356382978723405,9,123
753,0.1646746347941567,12,124
754,0.16578249336870027,9,125
755,0.16688741721854305,14,126
756,0.167989417989418,10,127
757,0.1690885072655218,7,128
758,0.17018469656992086,6,129
759,0.1712779973649539,11,130
760,0.1723684210526316,11,131
761,0.17082785808147175,4,130
762,0.17191601049868765,9,131
763,0.17300131061598953,7,132
764,0.17408376963350786,9,133
765,0.17254901960784313,7,132
766,0.17362924281984335,6,133
767,0.17470664928292046,6,134
768,0.17578125,12,135
769,0.17685305591677503,7,136
770,0.17792207792207793,6,137
771,0.17639429312581065,7,136
772,0.17746113989637305,12,137
773,0.17852522639068563,9,138
774,0.17958656330749354,15,139
775,0.18064516129032257,7,140
776,0.18170103092783504,7,141
777,0.18275418275418276,7,142
778,0.18380462724935734,6,143
779,0.1822849807445443,3,142
780,0.18076923076923077,18,141
781,0.18181818181818182,10,142
782,0.18286445012787725,6,143
783,0.1839080459770115,7,144
784,0.18239795918367346,7,143
785,0.18089171974522292,4,142
786,0.18193384223918574,9,143
787,0.18043202033036848,5,142
788,0.1814720812182741,10,143
789,0.18250950570342206,6,144
790,0.1810126582278481,6,143
791,0.1820480404551201,6,144
792,0.18055555555555555,3,143
793,0.18158890290037832,7,144
794,0.18261964735516373,8,145
795,0.1811320754716981,6,144
796,0.18216080402010051,9,145
797,0.18318695106649938,7,146
798,0.18421052631578946,6,147
799,0.18272841051314143,6,146
800,0.18125,2,145
801,0.1822721598002497,9,146
802,0.18079800498753118,4,145
803,0.18181818181818182,8,146
804,0.1828358208955224,7,147
805,0.18385093167701863,6,148
806,0.18238213399503722,9,147
807,0.18339529120198264,6,148
808,0.1844059405940594,6,149
809,0.18541409147095178,7,150
810,0.18641975308641975,12,151
811,0.18495684340320592,4,150
812,0.18596059113300492,7,151
813,0.18696186961869618,8,152
814,0.18796068796068796,7,153
815,0.18895705521472392,11,154
816,0.18995098039215685,8,155
817,0.18849449204406366,2,154
818,0.18948655256723718,8,155
819,0.18803418803418803,8,154
820,0.18658536585365854,6,153
821,0.18757612667478685,16,154
822,0.18613138686131386,5,153
823,0.18469015795868773,5,152
824,0.18325242718446602,3,151
825,0.18181818181818182,3,150
826,0.18280871670702178,9,151
827,0.18137847642079807,9,150
828,0.1823671497584541,8,151
829,0.18335343787696018,7,152
830,0.18433734939759036,9,153
831,0.18531889290012032,9,154
832,0.18629807692307693,11,155
833,0.1872749099639856,14,156
834,0.18585131894484413,3,155
835,0.18682634730538922,14,156
836,0.1854066985645933,8,155
837,0.1863799283154122,9,156
838,0.1873508353221957,6,157
839,0.18593563766388557,4,156
840,0.1869047619047619,8,157
841,0.18549346016646848,6,156
842,0.18646080760095013,8,157
843,0.1874258600237248,9,158
844,0.18601895734597157,5,157
845,0.18698224852071005,7,158
846,0.1879432624113475,6,159
847,0.18654073199527746,6,158
848,0.1875,6,159
849,0.18610129564193167,3,158
850,0.18705882352941178,9,159
851,0.18566392479435959,2,158
852,0.18427230046948356,3,157
853,0.18522860492379836,6,158
854,0.18384074941451992,5,157
855,0.1824561403508772,8,156
856,0.18341121495327103,10,157
857,0.18203033838973162,8,156
858,0.18065268065268064,4,155
859,0.17927823050058206,7,154
860,0.18023255813953487,9,155
861,0.17886178861788618,4,154
862,0.17981438515081208,11,155
863,0.18076477404403243,8,156
864,0.18171296296296297,6,157
865,0.18265895953757225,15,158
866,0.1812933025404157,7,157
867,0.18223760092272204,7,158
868,0.18317972350230416,8,159
869,0.18411967779056387,13,160
870,0.1850574712643678,6,161
871,0.1859931113662457,11,162
872,0.18463302752293578,5,161
873,0.18556701030927836,9,162
874,0.18649885583524028,6,163
875,0.18742857142857142,8,164
876,0.1860730593607306,3,163
877,0.18700114025085518,8,164
878,0.18792710706150342,6,165
879,0.18885096700796358,8,166
880,0.18977272727272726,9,167
881,0.19069239500567536,6,168
882,0.19160997732426305,7,169
883,0.19252548131370328,10,170
884,0.19117647058823528,3,169
885,0.192090395480226,6,170
886,0.19074492099322798,9,169
887,0.19165727170236754,12,170
888,0.19256756756756757,8,171
889,0.19347581552305962,8,172
890,0.19213483146067414,5,171
891,0.19079685746352412,5,170
892,0.18946188340807174,4,169
893,0.19036954087346025,11,170
894,0.1890380313199105,2,169
895,0.1877094972067039,4,168
896,0.18638392857142858,5,167
897,0.18729096989966554,7,168
898,0.18596881959910913,5,167
899,0.1846496106785317,9,166
900,0.18555555555555556,6,167
901,0.18423973362930077,5,166
902,0.18514412416851442,8,167
903,0.18604651162790697,8,168
904,0.1847345132743363,5,167
905,0.1856353591160221,18,168
906,0.18653421633554085,10,169
907,0.1874310915104741,6,170
908,0.18612334801762115,11,169
