Episode,Avg Reward,Steps,Total Reward
371,-0.9245283018867925,100,-343
372,-0.9247311827956989,16,-344
373,-0.9249329758713136,37,-345
374,-0.9251336898395722,37,-346
375,-0.9253333333333333,1,-347
376,-0.925531914893617,38,-348
377,-0.9257294429708223,52,-349
378,-0.9259259259259259,33,-350
379,-0.9261213720316622,6,-351
380,-0.9263157894736842,21,-352
381,-0.926509186351706,24,-353
382,-0.9240837696335078,100,-353
383,-0.9242819843342036,3,-354
384,-0.9244791666666666,23,-355
385,-0.9246753246753247,69,-356
386,-0.9248704663212435,10,-357
387,-0.9250645994832042,58,-358
388,-0.9252577319587629,1,-359
389,-0.9254498714652957,1,-360
390,-0.9256410256410257,17,-361
391,-0.9232736572890026,100,-361
392,-0.923469387755102,38,-362
393,-0.9236641221374046,1,-363
394,-0.9238578680203046,6,-364
395,-0.9215189873417722,100,-364
396,-0.9217171717171717,2,-365
397,-0.9219143576826196,32,-366
398,-0.9221105527638191,3,-367
399,-0.9223057644110275,9,-368
400,-0.9225,14,-369
401,-0.9226932668329177,25,-370
402,-0.9228855721393034,29,-371
403,-0.9230769230769231,1,-372
404,-0.9232673267326733,34,-373
405,-0.9209876543209876,100,-373
406,-0.9211822660098522,10,-374
407,-0.9213759213759214,45,-375
408,-0.9215686274509803,8,-376
409,-0.921760391198044,85,-377
410,-0.9219512195121952,10,-378
411,-0.9221411192214112,32,-379
412,-0.9223300970873787,14,-380
413,-0.9225181598062954,26,-381
414,-0.9227053140096618,30,-382
415,-0.9204819277108434,100,-382
416,-0.9206730769230769,73,-383
417,-0.920863309352518,80,-384
418,-0.9210526315789473,35,-385
419,-0.9212410501193318,10,-386
420,-0.9214285714285714,49,-387
421,-0.9216152019002375,63,-388
422,-0.9218009478672986,3,-389
423,-0.9219858156028369,16,-390
424,-0.9221698113207547,35,-391
425,-0.9223529411764706,97,-392
426,-0.9225352112676056,19,-393
427,-0.9227166276346604,21,-394
428,-0.9228971962616822,56,-395
429,-0.9207459207459208,100,-395
430,-0.9209302325581395,82,-396
431,-0.9211136890951276,19,-397
432,-0.9189814814814815,100,-397
433,-0.9191685912240185,19,-398
434,-0.9193548387096774,70,-399
435,-0.9195402298850575,9,-400
436,-0.9197247706422018,38,-401
437,-0.919908466819222,23,-402
438,-0.9200913242009132,47,-403
439,-0.9202733485193622,74,-404
440,-0.9204545454545454,44,-405
441,-0.9206349206349206,39,-406
442,-0.920814479638009,1,-407
443,-0.9209932279909706,77,-408
444,-0.9211711711711712,26,-409
445,-0.9213483146067416,36,-410
446,-0.92152466367713,4,-411
447,-0.9217002237136466,60,-412
448,-0.921875,17,-413
449,-0.9220489977728286,41,-414
450,-0.9222222222222223,11,-415
451,-0.9223946784922394,43,-416
452,-0.922566371681416,38,-417
453,-0.9227373068432672,12,-418
454,-0.9229074889867841,25,-419
455,-0.9230769230769231,82,-420
456,-0.9210526315789473,100,-420
457,-0.9212253829321663,18,-421
458,-0.9192139737991266,100,-421
459,-0.9172113289760349,100,-421
460,-0.9173913043478261,13,-422
461,-0.9175704989154013,32,-423
462,-0.9155844155844156,100,-423
463,-0.9157667386609071,12,-424
464,-0.9137931034482759,100,-424
465,-0.9139784946236559,16,-425
466,-0.9141630901287554,14,-426
467,-0.9143468950749465,37,-427
468,-0.9123931623931624,100,-427
469,-0.9125799573560768,26,-428
470,-0.9106382978723404,100,-428
471,-0.910828025477707,60,-429
472,-0.9110169491525424,20,-430
473,-0.9090909090909091,100,-430
474,-0.9092827004219409,5,-431
475,-0.9094736842105263,15,-432
476,-0.9096638655462185,65,-433
477,-0.909853249475891,3,-434
478,-0.9100418410041841,37,-435
479,-0.9102296450939458,12,-436
480,-0.9104166666666667,13,-437
481,-0.9106029106029107,47,-438
482,-0.9107883817427386,68,-439
483,-0.9109730848861284,89,-440
484,-0.9111570247933884,17,-441
485,-0.911340206185567,64,-442
486,-0.9094650205761317,100,-442
487,-0.9075975359342916,100,-442
488,-0.9077868852459017,62,-443
489,-0.9079754601226994,22,-444
490,-0.9081632653061225,1,-445
491,-0.9083503054989817,1,-446
492,-0.9085365853658537,88,-447
493,-0.9087221095334685,11,-448
494,-0.9089068825910931,20,-449
495,-0.907070707070707,100,-449
496,-0.907258064516129,63,-450
497,-0.9074446680080482,10,-451
498,-0.9076305220883534,40,-452
499,-0.9078156312625251,73,-453
500,-0.908,63,-454
501,-0.908183632734531,27,-455
502,-0.9083665338645418,18,-456
503,-0.9085487077534792,30,-457
504,-0.9087301587301587,11,-458
505,-0.9089108910891089,1,-459
506,-0.9090909090909091,69,-460
507,-0.9092702169625246,75,-461
508,-0.9094488188976378,29,-462
509,-0.9096267190569745,70,-463
510,-0.9098039215686274,76,-464
511,-0.9099804305283757,43,-465
512,-0.91015625,17,-466
513,-0.9103313840155945,39,-467
514,-0.9105058365758755,22,-468
515,-0.9106796116504854,15,-469
516,-0.9108527131782945,7,-470
517,-0.9110251450676983,55,-471
518,-0.9111969111969112,70,-472
519,-0.9113680154142582,65,-473
520,-0.9115384615384615,55,-474
521,-0.9117082533589251,13,-475
522,-0.9118773946360154,34,-476
523,-0.9120458891013384,10,-477
524,-0.9103053435114504,100,-477
525,-0.9085714285714286,100,-477
526,-0.908745247148289,43,-478
527,-0.9089184060721063,63,-479
528,-0.9090909090909091,2,-480
529,-0.9092627599243857,28,-481
530,-0.909433962264151,8,-482
531,-0.9096045197740112,1,-483
532,-0.9097744360902256,49,-484
533,-0.9099437148217636,1,-485
534,-0.9101123595505618,21,-486
535,-0.9102803738317757,36,-487
536,-0.9104477611940298,1,-488
537,-0.9106145251396648,29,-489
538,-0.9107806691449815,46,-490
539,-0.9109461966604824,78,-491
540,-0.9111111111111111,4,-492
541,-0.911275415896488,1,-493
542,-0.9114391143911439,1,-494
543,-0.9116022099447514,69,-495
544,-0.9117647058823529,21,-496
545,-0.9119266055045872,29,-497
546,-0.9120879120879121,29,-498
547,-0.9104204753199269,100,-498
548,-0.9105839416058394,1,-499
549,-0.9107468123861566,32,-500
550,-0.9109090909090909,40,-501
551,-0.911070780399274,56,-502
552,-0.9112318840579711,4,-503
553,-0.9113924050632911,16,-504
554,-0.9097472924187726,100,-504
555,-0.9099099099099099,60,-505
556,-0.9100719424460432,26,-506
557,-0.9102333931777379,10,-507
558,-0.910394265232975,33,-508
559,-0.9105545617173524,37,-509
560,-0.9107142857142857,52,-510
561,-0.910873440285205,10,-511
562,-0.9110320284697508,3,-512
563,-0.911190053285968,4,-513
564,-0.9113475177304965,57,-514
565,-0.911504424778761,50,-515
566,-0.911660777385159,1,-516
567,-0.9118165784832452,22,-517
568,-0.9102112676056338,100,-517
569,-0.9103690685413005,30,-518
570,-0.9105263157894737,51,-519
571,-0.9106830122591943,62,-520
572,-0.9090909090909091,100,-520
573,-0.9092495636998255,30,-521
574,-0.9094076655052264,4,-522
575,-0.9095652173913044,11,-523
576,-0.9079861111111112,100,-523
577,-0.9081455805892548,94,-524
578,-0.9083044982698962,26,-525
579,-0.9084628670120898,50,-526
580,-0.9086206896551724,8,-527
581,-0.9087779690189329,40,-528
582,-0.9089347079037801,85,-529
583,-0.9090909090909091,80,-530
584,-0.9092465753424658,61,-531
585,-0.9094017094017094,10,-532
586,-0.909556313993174,48,-533
587,-0.9080068143100511,100,-533
588,-0.9081632653061225,29,-534
589,-0.9083191850594228,31,-535
590,-0.9084745762711864,47,-536
591,-0.9086294416243654,35,-537
592,-0.9070945945945946,100,-537
593,-0.9072512647554806,13,-538
594,-0.9074074074074074,22,-539
595,-0.907563025210084,24,-540
596,-0.9060402684563759,100,-540
597,-0.9061976549413735,55,-541
598,-0.9063545150501672,1,-542
599,-0.9065108514190318,26,-543
600,-0.9066666666666666,30,-544
601,-0.9068219633943427,21,-545
602,-0.9069767441860465,8,-546
603,-0.9071310116086235,39,-547
604,-0.9056291390728477,100,-547
605,-0.9057851239669421,18,-548
606,-0.905940594059406,10,-549
607,-0.9060955518945635,6,-550
608,-0.90625,2,-551
609,-0.9064039408866995,21,-552
610,-0.9065573770491804,36,-553
611,-0.9067103109656302,35,-554
612,-0.9068627450980392,91,-555
613,-0.9070146818923328,59,-556
614,-0.9071661237785016,16,-557
615,-0.9073170731707317,12,-558
616,-0.9074675324675324,57,-559
617,-0.9059967585089141,100,-559
618,-0.9061488673139159,1,-560
619,-0.9063004846526656,21,-561
620,-0.9064516129032258,53,-562
621,-0.9066022544283414,7,-563
622,-0.9067524115755627,40,-564
623,-0.9052969502407705,100,-564
624,-0.905448717948718,6,-565
625,-0.9056,82,-566
626,-0.9057507987220448,82,-567
627,-0.9043062200956937,100,-567
628,-0.9044585987261147,27,-568
629,-0.9030206677265501,100,-568
630,-0.9015873015873016,100,-568
631,-0.901743264659271,6,-569
632,-0.9018987341772152,10,-570
633,-0.9004739336492891,100,-570
634,-0.9006309148264984,96,-571
635,-0.8992125984251969,100,-571
636,-0.89937106918239,40,-572
637,-0.8995290423861853,9,-573
638,-0.8981191222570533,100,-573
639,-0.8982785602503912,82,-574
640,-0.8984375,7,-575
641,-0.8985959438377535,63,-576
642,-0.8987538940809969,6,-577
643,-0.8973561430793157,100,-577
644,-0.8959627329192547,100,-577
645,-0.896124031007752,1,-578
646,-0.8962848297213623,3,-579
647,-0.8964451313755796,6,-580
648,-0.8966049382716049,1,-581
649,-0.8967642526964561,100,-582
650,-0.8969230769230769,96,-583
651,-0.8970814132104454,13,-584
652,-0.897239263803681,27,-585
653,-0.8973966309341501,38,-586
654,-0.8975535168195719,48,-587
655,-0.8977099236641222,32,-588
656,-0.8978658536585366,34,-589
657,-0.898021308980213,53,-590
658,-0.898176291793313,13,-591
659,-0.8968133535660091,100,-591
660,-0.896969696969697,88,-592
661,-0.897125567322239,12,-593
662,-0.8972809667673716,33,-594
663,-0.8974358974358975,2,-595
664,-0.8975903614457831,4,-596
665,-0.8977443609022556,22,-597
666,-0.8978978978978979,5,-598
667,-0.8980509745127436,47,-599
668,-0.8982035928143712,15,-600
669,-0.898355754857997,16,-601
670,-0.8985074626865671,7,-602
671,-0.8986587183308494,1,-603
672,-0.8973214285714286,100,-603
673,-0.8974739970282318,14,-604
674,-0.8976261127596439,29,-605
675,-0.8977777777777778,68,-606
676,-0.8979289940828402,56,-607
677,-0.8980797636632201,37,-608
678,-0.8982300884955752,13,-609
679,-0.898379970544919,52,-610
680,-0.8985294117647059,26,-611
681,-0.8986784140969163,96,-612
682,-0.8988269794721407,17,-613
683,-0.8989751098096632,1,-614
684,-0.8976608187134503,100,-614
685,-0.8978102189781022,25,-615
686,-0.8979591836734694,15,-616
687,-0.8981077147016011,87,-617
688,-0.8982558139534884,4,-618
689,-0.8969521044992743,100,-618
690,-0.8971014492753623,56,-619
691,-0.8958031837916064,100,-619
692,-0.8959537572254336,2,-620
693,-0.8961038961038961,14,-621
694,-0.8962536023054755,13,-622
695,-0.8964028776978418,31,-623
696,-0.896551724137931,3,-624
697,-0.896700143472023,28,-625
698,-0.8954154727793696,100,-625
699,-0.8955650929899857,26,-626
700,-0.8957142857142857,1,-627
701,-0.8958630527817404,34,-628
702,-0.896011396011396,15,-629
703,-0.8961593172119487,1,-630
704,-0.8963068181818182,15,-631
705,-0.8964539007092198,4,-632
706,-0.896600566572238,47,-633
707,-0.8967468175388967,3,-634
708,-0.8954802259887006,100,-634
709,-0.8956276445698167,21,-635
710,-0.895774647887324,74,-636
711,-0.8959212376933896,78,-637
712,-0.8960674157303371,19,-638
713,-0.8962131837307152,20,-639
714,-0.896358543417367,15,-640
715,-0.8965034965034965,5,-641
716,-0.8952513966480447,100,-641
717,-0.895397489539749,9,-642
718,-0.8955431754874652,71,-643
719,-0.8956884561891516,53,-644
720,-0.8958333333333334,40,-645
721,-0.8959778085991679,34,-646
722,-0.8961218836565097,89,-647
723,-0.8962655601659751,13,-648
724,-0.8964088397790055,31,-649
725,-0.896551724137931,3,-650
726,-0.8966942148760331,77,-651
727,-0.8968363136176066,1,-652
728,-0.896978021978022,38,-653
729,-0.897119341563786,5,-654
730,-0.8972602739726028,22,-655
731,-0.8974008207934336,91,-656
732,-0.8975409836065574,31,-657
733,-0.897680763983629,33,-658
734,-0.8978201634877384,62,-659
735,-0.8979591836734694,8,-660
736,-0.8980978260869565,12,-661
737,-0.898236092265943,84,-662
738,-0.8983739837398373,53,-663
739,-0.8985115020297699,98,-664
