Episode,Avg Reward,Steps,Total Reward,Q-MSE
1,-1.0,5,-1,1e-06
2,-1.0,1,-2,2e-06
3,-1.0,3,-3,4.960125e-06
4,-1.0,14,-4,5.960125000000001e-06
5,-1.0,3,-5,8.92025e-06
6,-1.0,6,-6,9.92025e-06
7,-1.0,19,-7,1.0920249015512814e-05
8,-1.0,11,-8,1.1920249015512814e-05
9,-1.0,14,-9,1.2920248537616296e-05
10,-1.0,26,-10,1.3920248537616296e-05
11,-1.0,39,-11,1.4920248537616297e-05
12,-1.0,17,-12,1.7880373040728876e-05
13,-1.0,66,-13,2.274186465033663e-05
14,-1.0,28,-14,2.374186221378951e-05
15,-1.0,35,-15,2.474186174906982e-05
16,-1.0,9,-16,2.960344893091581e-05
17,-1.0,26,-17,3.256357153815537e-05
18,-1.0,19,-18,3.356357106640347e-05
19,-1.0,24,-19,3.4563568737435843e-05
20,-1.0,50,-20,3.75236928355748e-05
21,-1.0,69,-21,3.8523687887653764e-05
22,-1.0,71,-22,4.148384753503062e-05
23,-1.0,28,-23,4.2483843380901717e-05
24,-1.0,44,-24,4.34838351756447e-05
25,-1.0,25,-25,4.834551573564105e-05
26,-1.0,1,-26,5.505076600484205e-05
27,-1.0,2,-27,6.354416534393704e-05
28,-1.0,38,-28,6.454415733208131e-05
29,-1.0,21,-29,6.75042784360539e-05
30,-1.0,43,-30,6.85042694840383e-05
31,-1.0,24,-31,6.950426229997443e-05
32,-1.0,33,-32,7.050425524191441e-05
33,-1.0,38,-33,7.536573982296161e-05
34,-1.0,7,-34,8.207161801683844e-05
35,-1.0,22,-35,8.50317362786339e-05
36,-1.0,42,-36,8.799185473623809e-05
37,-1.0,68,-37,8.899184821183744e-05
38,-0.9736842105263158,100,-37,8.899181735258308e-05
39,-0.9743589743589743,28,-38,9.19519248456394e-05
40,-0.975,32,-39,9.681340034139244e-05
41,-0.975609756097561,21,-40,9.78133938563868e-05
42,-0.9761904761904762,76,-41,0.00010267487740936561
43,-0.9767441860465116,17,-42,0.00010367487152456985
44,-0.9772727272727273,21,-43,0.0001139018536600306
45,-0.9777777777777777,20,-44,0.00012239523439630344
46,-0.9782608695652174,53,-45,0.00012339522803889153
47,-0.9787234042553191,54,-46,0.00012439511145557184
48,-0.9583333333333334,100,-46,0.0001243950368434448
49,-0.9387755102040817,100,-46,0.00012439500125972747
50,-0.92,100,-46,0.00012439488772893697
51,-0.9215686274509803,18,-47,0.000129256360227965
52,-0.9230769230769231,82,-48,0.0001341178456216763
53,-0.9245283018867925,84,-49,0.00013707796190990637
54,-0.9074074074074074,100,-49,0.00013707792764586606
55,-0.8909090909090909,100,-49,0.00013707789328354608
56,-0.875,100,-49,0.00013707785843270834
57,-0.8596491228070176,100,-49,0.00013707779935216575
58,-0.8620689655172413,55,-50,0.00014378326546323674
59,-0.847457627118644,100,-50,0.00014378324967693101
60,-0.8333333333333334,100,-50,0.0001437832404988906
61,-0.819672131147541,100,-50,0.00014378323517653957
62,-0.8225806451612904,88,-51,0.00014478322760990694
63,-0.8095238095238095,100,-51,0.00014478320268693275
64,-0.796875,100,-51,0.00014478316784813735
65,-0.8,99,-52,0.00015148900943836975
66,-0.7878787878787878,100,-52,0.00015148897934140772
67,-0.7761194029850746,100,-52,0.00015148893850887085
68,-0.7647058823529411,100,-52,0.00015148888046794738
69,-0.7536231884057971,100,-52,0.00015148883272954263
70,-0.7428571428571429,100,-52,0.00015148880686273634
71,-0.7323943661971831,100,-52,0.0001514887870849131
72,-0.7222222222222222,100,-52,0.00015148873227340226
73,-0.7123287671232876,100,-52,0.00015148868324699785
74,-0.7027027027027027,100,-52,0.00015148866260681693
75,-0.6933333333333334,100,-52,0.00015148861391879045
76,-0.6842105263157895,100,-52,0.0001514885900263144
77,-0.6753246753246753,100,-52,0.0001514885742685712
78,-0.6666666666666666,100,-52,0.00015148849617320576
79,-0.6582278481012658,100,-52,0.00015148846760140104
80,-0.65,100,-52,0.00015148944557817894
81,-0.654320987654321,32,-53,0.00015444953868958027
82,-0.6463414634146342,100,-53,0.00015444949669590307
83,-0.6506024096385542,1,-54,0.00016635493710459335
84,-0.6428571428571429,100,-54,0.0001663548724559754
85,-0.6470588235294118,96,-55,0.00017306031048881424
86,-0.6511627906976745,36,-56,0.00017976686420829253
87,-0.6436781609195402,100,-56,0.00017976672616992837
88,-0.6363636363636364,100,-56,0.00017976665883510785
89,-0.6292134831460674,100,-56,0.00017976658927249464
90,-0.6222222222222222,100,-56,0.00017976652455252282
91,-0.6263736263736264,23,-57,0.0001864720715132524
92,-0.6195652173913043,100,-57,0.0001864719908729283
93,-0.6129032258064516,100,-57,0.00018647189921352125
94,-0.6063829787234043,100,-57,0.000186471839027911
95,-0.6,100,-57,0.00018647178185720226
96,-0.6041666666666666,1,-58,0.00020000443469757358
97,-0.5979381443298969,100,-58,0.00020000431961846127
98,-0.5918367346938775,100,-58,0.00020000426607769242
99,-0.5959595959595959,67,-59,0.0002084979452968856
100,-0.59,100,-59,0.00020849783162273954
101,-0.5841584158415841,100,-59,0.00020849767316655205
102,-0.5882352941176471,58,-60,0.00021335910804841284
103,-0.5922330097087378,1,-61,0.0002284679504861166
104,-0.5865384615384616,100,-61,0.00022846788511950318
105,-0.580952380952381,100,-61,0.00022846784491308486
106,-0.5849056603773585,76,-62,0.00023696287071673278
107,-0.5794392523364486,100,-62,0.00023696278007739457
108,-0.5740740740740741,100,-62,0.0002369626870748662
109,-0.5688073394495413,100,-62,0.00023696259225432142
110,-0.5636363636363636,100,-62,0.00023696250771177045
111,-0.5585585585585585,100,-62,0.00023696240500899963
112,-0.5625,39,-63,0.0002471897410082104
113,-0.5575221238938053,100,-63,0.0002471895734558495
114,-0.5526315789473685,100,-63,0.0002471894991815387
115,-0.5478260869565217,100,-63,0.00024718942438586963
116,-0.5431034482758621,100,-63,0.00024718938410732205
117,-0.5384615384615384,100,-63,0.0002471892748846358
118,-0.5338983050847458,100,-63,0.00024718919629007846
119,-0.5378151260504201,19,-64,0.00025741841572907083
120,-0.5333333333333333,100,-64,0.00025741823844194
121,-0.5371900826446281,51,-65,0.0002603782291681136
122,-0.5327868852459017,100,-65,0.00026037810560422536
123,-0.5284552845528455,100,-65,0.0002603779827568209
124,-0.5241935483870968,100,-65,0.00026037781551419345
125,-0.52,100,-65,0.0002603776662745298
126,-0.5238095238095238,46,-66,0.00027701609910407975
127,-0.5275590551181102,56,-67,0.00027997626619596526
128,-0.5234375,100,-67,0.0002799761398888015
129,-0.5193798449612403,100,-67,0.00027997602991246457
130,-0.5153846153846153,100,-67,0.0002799758508960629
131,-0.5114503816793893,100,-67,0.0002799756648821359
132,-0.5075757575757576,100,-67,0.0002799754967074693
133,-0.5037593984962406,100,-67,0.00027997533323809555
134,-0.5,100,-67,0.0002799751667341623
135,-0.4962962962962963,100,-67,0.00027997500171311166
136,-0.49264705882352944,100,-67,0.00027997483936434187
137,-0.48905109489051096,100,-67,0.00027997440869491943
138,-0.4855072463768116,100,-67,0.0002799740938929004
139,-0.48201438848920863,100,-67,0.0002799738118903106
140,-0.4785714285714286,100,-67,0.00027997362498558074
141,-0.475177304964539,100,-67,0.0002799734997308433
142,-0.47183098591549294,100,-67,0.0002799734172126143
143,-0.46853146853146854,100,-67,0.0002799733404288213
144,-0.4722222222222222,26,-68,0.00029809335713676784
145,-0.4689655172413793,100,-68,0.0002980928820960658
146,-0.4657534246575342,100,-68,0.0002980926224101479
147,-0.46938775510204084,25,-69,0.00030831951939655207
148,-0.47297297297297297,22,-70,0.00031681518325287427
149,-0.47651006711409394,20,-71,0.00032872320177305926
150,-0.47333333333333333,100,-71,0.00032872278884050495
151,-0.47019867549668876,100,-71,0.0003287225945349604
152,-0.46710526315789475,100,-71,0.00032872204691486293
153,-0.46405228758169936,100,-71,0.0003287218541494861
154,-0.461038961038961,100,-71,0.0003287215225910916
155,-0.4645161290322581,10,-72,0.00033895163950702653
156,-0.46153846153846156,100,-72,0.00033895139837910004
157,-0.4585987261146497,100,-72,0.00033895086246152307
158,-0.4620253164556962,42,-73,0.00035086246046348
159,-0.4591194968553459,100,-73,0.0003508618403820025
160,-0.4625,30,-74,0.0003627682782387247
161,-0.45962732919254656,100,-74,0.00036276790410010967
162,-0.46296296296296297,1,-75,0.00038231106763358285
163,-0.4601226993865031,100,-75,0.00038231075180011236
164,-0.4573170731707317,100,-75,0.0003823102341733343
165,-0.45454545454545453,100,-75,0.0003823098408844764
166,-0.4578313253012048,56,-76,0.00039585094519676184
167,-0.4550898203592814,100,-76,0.00039584946988302456
168,-0.4523809523809524,100,-76,0.00039584829605991017
169,-0.44970414201183434,100,-76,0.00039584778351397517
170,-0.4470588235294118,100,-76,0.0003958473677395737
171,-0.4444444444444444,100,-76,0.00039584682331295746
172,-0.4418604651162791,100,-76,0.0003958463748446394
173,-0.4393063583815029,100,-76,0.0003958458295829017
174,-0.4425287356321839,86,-77,0.0004109659491815092
175,-0.44,100,-77,0.0004109652996716853
176,-0.4431818181818182,16,-78,0.0004276164979279206
177,-0.4463276836158192,7,-79,0.0004485555821082495
178,-0.449438202247191,15,-80,0.00046046324282667965
179,-0.44692737430167595,100,-80,0.000460461479655949
180,-0.4444444444444444,100,-80,0.0004604598761006421
181,-0.44751381215469616,7,-81,0.0004827294405469918
182,-0.45054945054945056,12,-82,0.00049627612739978
183,-0.44808743169398907,100,-82,0.0004962753208756866
184,-0.44565217391304346,100,-82,0.0004962730748359159
185,-0.44324324324324327,100,-82,0.0004962718684964738
186,-0.44086021505376344,100,-82,0.0004962712153650427
187,-0.44385026737967914,90,-83,0.0005098055944127656
188,-0.44148936170212766,100,-83,0.0005098046736933997
189,-0.4444444444444444,84,-84,0.000514664813343446
190,-0.4473684210526316,76,-85,0.000538241863494531
191,-0.44502617801047123,100,-85,0.0005382406904931524
192,-0.4427083333333333,100,-85,0.0005382394955559457
193,-0.44041450777202074,100,-85,0.0005382377723227536
194,-0.4381443298969072,100,-85,0.0005382361281305619
195,-0.4358974358974359,100,-85,0.0005382328912220153
196,-0.4336734693877551,100,-85,0.0005382318398272269
197,-0.43147208121827413,100,-85,0.0005382298323084559
198,-0.4292929292929293,100,-85,0.0005382283648947516
199,-0.4271356783919598,100,-85,0.0005382273691518465
200,-0.425,100,-85,0.0005382264429228791
201,-0.42786069651741293,67,-86,0.0005467190918523629
202,-0.42574257425742573,100,-86,0.000546718135312414
203,-0.42857142857142855,56,-87,0.0005515790549116079
204,-0.4264705882352941,100,-87,0.0005515772347971132
205,-0.424390243902439,100,-87,0.0005515747866391666
206,-0.4223300970873786,100,-87,0.0005515740133145553
207,-0.4251207729468599,61,-88,0.0005582787941490593
208,-0.42788461538461536,43,-89,0.0005831154639291811
209,-0.4258373205741627,100,-89,0.0005831147009080326
210,-0.42857142857142855,22,-90,0.0005916084350069393
211,-0.4265402843601896,100,-90,0.0005916057908262237
212,-0.42452830188679247,100,-90,0.0005916025818578929
213,-0.4272300469483568,50,-91,0.0005983064162983499
214,-0.4252336448598131,100,-91,0.0005983056230112415
215,-0.4232558139534884,100,-91,0.0005983049618124742
216,-0.4212962962962963,100,-91,0.000598302482270221
217,-0.423963133640553,8,-92,0.0006164337986915439
218,-0.42201834862385323,100,-92,0.0006164327081422844
219,-0.4200913242009132,100,-92,0.0006164315805117942
