Episode,Avg Reward,Steps,Total Reward
1946,-0.6002055498458376,35,-1168
1947,-0.6004108885464817,51,-1169
1948,-0.6006160164271047,55,-1170
1949,-0.6008209338122114,30,-1171
1950,-0.601025641025641,3,-1172
1951,-0.6012301383905689,87,-1173
1952,-0.6014344262295082,37,-1174
1953,-0.6016385048643114,53,-1175
1954,-0.601842374616172,17,-1176
1955,-0.6020460358056265,25,-1177
1956,-0.6022494887525562,4,-1178
1957,-0.602452733776188,3,-1179
1958,-0.6026557711950971,14,-1180
1959,-0.6028586013272078,7,-1181
1960,-0.6030612244897959,50,-1182
1961,-0.60326364099949,1,-1183
1962,-0.6034658511722731,3,-1184
1963,-0.6036678553234844,11,-1185
1964,-0.6038696537678208,19,-1186
1965,-0.6040712468193384,5,-1187
1966,-0.6042726347914548,7,-1188
1967,-0.6044738179969497,1,-1189
1968,-0.6046747967479674,17,-1190
1969,-0.6038598273235145,30,-1189
1970,-0.6040609137055838,10,-1190
1971,-0.6032470826991375,26,-1189
1972,-0.603448275862069,16,-1190
1973,-0.6036492650785605,1,-1191
1974,-0.6038500506585613,9,-1192
1975,-0.6040506329113924,13,-1193
1976,-0.604251012145749,3,-1194
1977,-0.6044511886697016,20,-1195
1978,-0.6046511627906976,27,-1196
1979,-0.6048509348155634,25,-1197
1980,-0.6050505050505051,24,-1198
1981,-0.6052498738011105,3,-1199
1982,-0.6044399596367306,43,-1198
1983,-0.6036308623298033,84,-1197
1984,-0.6038306451612904,9,-1198
1985,-0.6040302267002519,35,-1199
1986,-0.6042296072507553,1,-1200
1987,-0.603422244589834,20,-1199
1988,-0.6036217303822937,8,-1200
1989,-0.6028154851684263,29,-1199
1990,-0.6030150753768844,16,-1200
1991,-0.6032144650929181,3,-1201
1992,-0.6029116465863453,100,-1201
1993,-0.6031108881083793,3,-1202
1994,-0.6033099297893681,4,-1203
1995,-0.6035087719298246,32,-1204
1996,-0.6037074148296593,49,-1205
1997,-0.6039058587881823,50,-1206
1998,-0.6031031031031031,72,-1205
1999,-0.6023011505752877,29,-1204
2000,-0.6025,1,-1205
2001,-0.6026986506746627,3,-1206
2002,-0.6028971028971029,15,-1207
2003,-0.6030953569645532,28,-1208
2004,-0.6032934131736527,15,-1209
2005,-0.6034912718204489,2,-1210
2006,-0.6036889332003988,1,-1211
2007,-0.6038863976083707,1,-1212
2008,-0.6030876494023905,28,-1211
2009,-0.6022896963663514,37,-1210
2010,-0.6024875621890547,8,-1211
2011,-0.6026852312282447,18,-1212
2012,-0.6023856858846919,100,-1212
2013,-0.6025832091405862,75,-1213
2014,-0.602780536246276,35,-1214
2015,-0.6029776674937966,3,-1215
2016,-0.6031746031746031,12,-1216
2017,-0.6033713435795737,63,-1217
2018,-0.6035678889990089,19,-1218
2019,-0.6037642397226349,55,-1219
2020,-0.602970297029703,21,-1218
2021,-0.6031667491340921,30,-1219
2022,-0.6033630069238378,10,-1220
2023,-0.6035590706870984,1,-1221
2024,-0.6037549407114624,10,-1222
2025,-0.6039506172839506,26,-1223
2026,-0.6031589338598223,31,-1222
2027,-0.6033547113961519,23,-1223
2028,-0.6025641025641025,28,-1222
2029,-0.6027599802858551,7,-1223
2030,-0.6019704433497537,28,-1222
2031,-0.6011816838995568,26,-1221
2032,-0.6003937007874016,22,-1220
2033,-0.6005902606984752,3,-1221
2034,-0.6007866273352999,80,-1222
2035,-0.600982800982801,1,-1223
2036,-0.6011787819253438,4,-1224
2037,-0.6013745704467354,38,-1225
2038,-0.6015701668302257,34,-1226
2039,-0.601765571358509,17,-1227
2040,-0.6019607843137255,11,-1228
2041,-0.602155805977462,50,-1229
2042,-0.6023506366307542,16,-1230
2043,-0.6025452765540871,38,-1231
2044,-0.601761252446184,29,-1230
2045,-0.6014669926650367,100,-1230
2046,-0.6016617790811339,6,-1231
2047,-0.6018563751831949,19,-1232
2048,-0.60205078125,37,-1233
2049,-0.6022449975597852,61,-1234
2050,-0.6024390243902439,11,-1235
2051,-0.6026328620185275,6,-1236
2052,-0.6018518518518519,25,-1235
2053,-0.6020457866536776,12,-1236
2054,-0.6022395326192794,51,-1237
2055,-0.6024330900243309,33,-1238
2056,-0.6016536964980544,35,-1237
2057,-0.6018473505104521,26,-1238
2058,-0.6020408163265306,38,-1239
2059,-0.6022340942204953,11,-1240
2060,-0.6024271844660194,7,-1241
2061,-0.6016496846191169,30,-1240
2062,-0.6008729388942774,22,-1239
2063,-0.6010664081434803,16,-1240
2064,-0.6002906976744186,23,-1239
2065,-0.6004842615012107,21,-1240
2066,-0.5997095837366893,22,-1239
2067,-0.5999032414126754,5,-1240
2068,-0.5991295938104448,26,-1239
2069,-0.5993233446109232,4,-1240
2070,-0.5995169082125604,37,-1241
2071,-0.5997102848865282,21,-1242
2072,-0.599903474903475,9,-1243
2073,-0.5991316931982634,30,-1242
2074,-0.5993249758919962,1,-1243
2075,-0.5985542168674699,31,-1242
2076,-0.598747591522158,4,-1243
2077,-0.5979778526721232,35,-1242
2078,-0.5981713185755534,21,-1243
2079,-0.5983645983645983,1,-1244
2080,-0.5985576923076923,1,-1245
2081,-0.5987506006727534,1,-1246
2082,-0.5989433237271854,1,-1247
2083,-0.599135861737878,24,-1248
2084,-0.5983685220729367,28,-1247
2085,-0.5985611510791367,11,-1248
2086,-0.5987535953978907,3,-1249
2087,-0.5979875419262098,36,-1248
2088,-0.5981800766283525,10,-1249
2089,-0.5983724269985639,38,-1250
2090,-0.5985645933014354,93,-1251
2091,-0.5982783357245337,100,-1251
2092,-0.5984703632887189,1,-1252
2093,-0.5986622073578596,2,-1253
2094,-0.5988538681948424,44,-1254
2095,-0.598090692124105,61,-1253
2096,-0.5982824427480916,31,-1254
2097,-0.5984740104911779,41,-1255
2098,-0.5986653956148713,1,-1256
2099,-0.5979037636969986,27,-1255
2100,-0.5980952380952381,19,-1256
2101,-0.598286530223703,3,-1257
2102,-0.5984776403425309,45,-1258
2103,-0.5986685687113648,5,-1259
2104,-0.5988593155893536,10,-1260
2105,-0.5990498812351543,2,-1261
2106,-0.5992402659069326,49,-1262
2107,-0.5994304698623636,39,-1263
2108,-0.5996204933586338,4,-1264
2109,-0.5998103366524419,69,-1265
2110,-0.6,12,-1266
2111,-0.6001894836570346,28,-1267
2112,-0.6003787878787878,6,-1268
2113,-0.599621391386654,23,-1267
2114,-0.5988647114474929,61,-1266
2115,-0.5990543735224586,27,-1267
2116,-0.5982986767485823,25,-1266
2117,-0.5975436939064714,42,-1265
2118,-0.5977337110481586,1,-1266
2119,-0.5979235488437943,7,-1267
2120,-0.5981132075471698,55,-1268
2121,-0.5973597359735974,36,-1267
2122,-0.5966069745523092,32,-1266
2123,-0.5963259538389072,100,-1266
2124,-0.5965160075329566,9,-1267
2125,-0.595764705882353,28,-1266
2126,-0.5950141110065852,24,-1265
2127,-0.5952045133991537,68,-1266
2128,-0.5953947368421053,11,-1267
2129,-0.5955847815875999,3,-1268
2130,-0.5957746478873239,3,-1269
2131,-0.5950258094791178,30,-1268
2132,-0.5952157598499062,21,-1269
2133,-0.5954055321143928,10,-1270
2134,-0.5946579194001874,31,-1269
2135,-0.594847775175644,51,-1270
2136,-0.5950374531835206,23,-1271
2137,-0.5952269536733739,15,-1272
2138,-0.5954162768942938,8,-1273
2139,-0.5956054230949042,16,-1274
2140,-0.5957943925233645,57,-1275
2141,-0.595049042503503,52,-1274
2142,-0.5943043884220355,49,-1273
2143,-0.593560429304713,45,-1272
2144,-0.59375,1,-1273
2145,-0.593006993006993,27,-1272
2146,-0.5931966449207828,21,-1273
2147,-0.592454587796926,22,-1272
2148,-0.5926443202979516,6,-1273
2149,-0.5928338762214984,12,-1274
2150,-0.5920930232558139,31,-1273
2151,-0.592282659228266,9,-1274
2152,-0.5924721189591078,19,-1275
2153,-0.5926614026939154,57,-1276
2154,-0.5928505106778087,5,-1277
2155,-0.5921113689095128,39,-1276
2156,-0.5923005565862709,50,-1277
2157,-0.5920259619842374,100,-1277
2158,-0.5922150139017609,35,-1278
2159,-0.5924038906901343,38,-1279
2160,-0.5925925925925926,63,-1280
2161,-0.5927811198519204,23,-1281
2162,-0.5929694727104533,1,-1282
2163,-0.5931576514100786,22,-1283
2164,-0.5933456561922366,8,-1284
2165,-0.5935334872979214,2,-1285
2166,-0.5937211449676824,1,-1286
2167,-0.5939086294416244,29,-1287
2168,-0.5940959409594095,11,-1288
2169,-0.5942830797602582,1,-1289
2170,-0.5935483870967742,32,-1288
2171,-0.5937356057116536,45,-1289
2172,-0.5939226519337016,24,-1290
2173,-0.5941095260009204,18,-1291
2174,-0.594296228150874,13,-1292
2175,-0.5944827586206897,13,-1293
2176,-0.5946691176470589,43,-1294
2177,-0.594855305466238,10,-1295
2178,-0.5950413223140496,1,-1296
2179,-0.5952271684258834,81,-1297
2180,-0.5954128440366973,3,-1298
2181,-0.5955983493810179,50,-1299
2182,-0.5957836846929423,27,-1300
2183,-0.5959688502061383,3,-1301
2184,-0.5961538461538461,28,-1302
2185,-0.5963386727688788,5,-1303
2186,-0.596523330283623,65,-1304
2187,-0.5967078189300411,10,-1305
2188,-0.596892138939671,1,-1306
2189,-0.5970762905436272,83,-1307
2190,-0.5972602739726027,27,-1308
2191,-0.597444089456869,26,-1309
2192,-0.5971715328467153,100,-1309
2193,-0.5973552211582307,19,-1310
2194,-0.597538742023701,7,-1311
2195,-0.5972665148063782,100,-1311
2196,-0.5965391621129326,43,-1310
2197,-0.5967228038233955,3,-1311
2198,-0.5959963603275705,49,-1310
2199,-0.5961800818553888,15,-1311
2200,-0.5963636363636363,11,-1312
2201,-0.5965470240799636,8,-1313
2202,-0.5967302452316077,9,-1314
2203,-0.5969133000453927,32,-1315
2204,-0.5970961887477314,32,-1316
2205,-0.5963718820861678,41,-1315
2206,-0.5965548504079783,10,-1316
2207,-0.5967376529225192,54,-1317
2208,-0.5964673913043478,100,-1317
2209,-0.5961973743775464,100,-1317
2210,-0.5963800904977375,54,-1318
2211,-0.5965626413387607,14,-1319
2212,-0.5958408679927667,24,-1318
2213,-0.596023497514686,6,-1319
2214,-0.5962059620596206,3,-1320
2215,-0.5954853273137698,36,-1319
2216,-0.5956678700361011,16,-1320
2217,-0.5949481281010375,25,-1319
2218,-0.5951307484220018,45,-1320
2219,-0.5953132041460117,83,-1321
2220,-0.5954954954954955,26,-1322
2221,-0.594777127420081,54,-1321
2222,-0.594959495949595,1,-1322
2223,-0.5951417004048583,1,-1323
2224,-0.5953237410071942,25,-1324
2225,-0.5955056179775281,19,-1325
2226,-0.5956873315363881,31,-1326
2227,-0.5958688819039066,25,-1327
2228,-0.5960502692998204,7,-1328
2229,-0.5962314939434724,3,-1329
2230,-0.5964125560538116,3,-1330
2231,-0.5961452263558942,100,-1330
2232,-0.5963261648745519,82,-1331
2233,-0.5965069413345275,23,-1332
2234,-0.5962399283795882,100,-1332
2235,-0.596420581655481,1,-1333
2236,-0.5966010733452594,4,-1334
2237,-0.5967814036656236,57,-1335
2238,-0.5969615728328865,24,-1336
2239,-0.5971415810629745,1,-1337
2240,-0.5964285714285714,22,-1336
2241,-0.5966086568496207,4,-1337
2242,-0.5967885816235504,36,-1338
2243,-0.5969683459652252,22,-1339
2244,-0.5967023172905526,100,-1339
2245,-0.5959910913140312,60,-1338
2246,-0.5961709706144257,20,-1339
2247,-0.5963506898086337,19,-1340
2248,-0.5965302491103203,3,-1341
2249,-0.5958203646064918,28,-1340
2250,-0.596,29,-1341
2251,-0.5961794757885385,50,-1342
2252,-0.5963587921847247,28,-1343
2253,-0.596537949400799,13,-1344
2254,-0.5967169476486247,55,-1345
2255,-0.5968957871396896,20,-1346
2256,-0.5966312056737588,100,-1346
2257,-0.5959237926451041,58,-1345
2258,-0.5961027457927369,29,-1346
2259,-0.5962815405046481,16,-1347
2260,-0.5964601769911504,5,-1348
2261,-0.5966386554621849,27,-1349
2262,-0.596816976127321,12,-1350
2263,-0.5969951391957579,34,-1351
2264,-0.5971731448763251,1,-1352
2265,-0.5973509933774834,3,-1353
2266,-0.5975286849073257,13,-1354
2267,-0.5968239964711072,82,-1353
2268,-0.5970017636684304,3,-1354
2269,-0.5971793741736448,52,-1355
2270,-0.5973568281938326,10,-1356
2271,-0.5975341259357111,31,-1357
2272,-0.5977112676056338,31,-1358
2273,-0.5978882534095908,4,-1359
2274,-0.5980650835532102,3,-1360
2275,-0.5982417582417583,44,-1361
2276,-0.5984182776801406,32,-1362
2277,-0.5985946420729029,23,-1363
2278,-0.5987708516242318,5,-1364
2279,-0.5989469065379552,75,-1365
2280,-0.5991228070175438,39,-1366
2281,-0.5984217448487505,84,-1365
2282,-0.5985977212971078,1,-1366
2283,-0.5978975032851511,74,-1365
2284,-0.5980735551663747,8,-1366
2285,-0.5973741794310722,33,-1365
2286,-0.5966754155730534,18,-1364
2287,-0.5968517708788806,6,-1365
2288,-0.597027972027972,1,-1366
2289,-0.5972040192223679,3,-1367
2290,-0.5965065502183406,26,-1366
2291,-0.5966826713225666,70,-1367
2292,-0.5968586387434555,19,-1368
2293,-0.5961622328826864,24,-1367
2294,-0.5954664341761116,23,-1366
2295,-0.5956427015250545,5,-1367
2296,-0.5958188153310104,19,-1368
2297,-0.5959947757945145,5,-1369
2298,-0.5961705831157529,3,-1370
2299,-0.5954762940408873,47,-1369
2300,-0.5947826086956521,35,-1368
2301,-0.5949587136027814,8,-1369
2302,-0.5942658557775847,41,-1368
2303,-0.5944420321320018,3,-1369
2304,-0.59375,30,-1368
2305,-0.5939262472885033,5,-1369
2306,-0.593235039028621,39,-1368
2307,-0.5934113567403554,1,-1369
2308,-0.5927209705372617,28,-1368
2309,-0.5928973581637073,6,-1369
2310,-0.5930735930735931,31,-1370
2311,-0.592384249242752,28,-1369
2312,-0.592560553633218,12,-1370
2313,-0.5927367055771725,5,-1371
2314,-0.592048401037165,35,-1370
2315,-0.5922246220302376,14,-1371
2316,-0.5924006908462867,3,-1372
2317,-0.5925766076823479,21,-1373
2318,-0.5927523727351165,7,-1374
2319,-0.5929279862009487,23,-1375
2320,-0.5922413793103448,22,-1374
2321,-0.5924170616113744,7,-1375
2322,-0.5917312661498708,30,-1374
2323,-0.591046061127852,35,-1373
2324,-0.5912220309810671,3,-1374
2325,-0.5905376344086022,19,-1373
2326,-0.5898538263112639,24,-1372
2327,-0.5900300816501933,8,-1373
2328,-0.5893470790378007,30,-1372
2329,-0.5886646629454702,30,-1371
2330,-0.5879828326180258,26,-1370
2331,-0.5881595881595881,23,-1371
2332,-0.5874785591766724,22,-1370
2333,-0.5876553793399057,14,-1371
2334,-0.5878320479862896,16,-1372
2335,-0.587152034261242,27,-1371
2336,-0.5873287671232876,1,-1372
2337,-0.5875053487376979,2,-1373
2338,-0.5876817792985458,1,-1374
2339,-0.5878580589995724,10,-1375
2340,-0.588034188034188,5,-1376
2341,-0.5873558308415208,56,-1375
2342,-0.587532023911187,3,-1376
2343,-0.587708066581306,28,-1377
2344,-0.5870307167235495,26,-1376
2345,-0.5872068230277185,4,-1377
2346,-0.587382779198636,10,-1378
2347,-0.5867064337452067,33,-1377
2348,-0.5868824531516184,11,-1378
2349,-0.5870583226905066,37,-1379
2350,-0.5872340425531914,7,-1380
2351,-0.5874096129306678,29,-1381
2352,-0.5867346938775511,41,-1380
2353,-0.5869103272418189,5,-1381
2354,-0.5862361937128292,34,-1380
2355,-0.5855626326963906,26,-1379
2356,-0.5857385398981324,8,-1380
2357,-0.5859142978362325,4,-1381
2358,-0.5852417302798982,28,-1380
2359,-0.5845697329376854,20,-1379
2360,-0.5847457627118644,1,-1380
2361,-0.5849216433714528,5,-1381
2362,-0.584250635055038,24,-1380
2363,-0.5844265763859501,13,-1381
2364,-0.583756345177665,25,-1380
2365,-0.5830866807610994,18,-1379
2366,-0.5832628909551987,3,-1380
2367,-0.583438952260245,4,-1381
2368,-0.5827702702702703,29,-1380
2369,-0.5829463908822288,17,-1381
2370,-0.5822784810126582,33,-1380
2371,-0.5816111345423872,21,-1379
2372,-0.5809443507588533,23,-1378
2373,-0.5811209439528023,19,-1379
2374,-0.5804549283909014,23,-1378
2375,-0.5797894736842105,25,-1377
2376,-0.57996632996633,6,-1378
2377,-0.580143037442154,9,-1379
2378,-0.5794785534062237,20,-1378
2379,-0.5796553173602353,6,-1379
2380,-0.5798319327731093,8,-1380
2381,-0.5800083998320034,1,-1381
2382,-0.5801847187237615,8,-1382
2383,-0.580360889634914,1,-1383
2384,-0.5805369127516778,93,-1384
2385,-0.5807127882599581,6,-1385
2386,-0.5800502933780386,22,-1384
2387,-0.5802262253875157,3,-1385
2388,-0.5795644891122278,35,-1384
2389,-0.5789033068229384,22,-1383
2390,-0.5790794979079498,10,-1384
2391,-0.5784190715181933,31,-1383
2392,-0.5785953177257525,6,-1384
2393,-0.5779356456330965,25,-1383
2394,-0.5781119465329991,5,-1384
2395,-0.5774530271398748,31,-1383
2396,-0.5767946577629383,33,-1382
2397,-0.576136837713809,26,-1381
2398,-0.5754795663052544,23,-1380
2399,-0.5756565235514798,17,-1381
2400,-0.575,28,-1380
2401,-0.5751770095793419,4,-1381
2402,-0.575353871773522,43,-1382
2403,-0.5755305867665418,37,-1383
2404,-0.5757071547420965,11,-1384
2405,-0.5758835758835759,25,-1385
2406,-0.5760598503740648,1,-1386
2407,-0.576235978396344,40,-1387
2408,-0.5755813953488372,32,-1386
2409,-0.5757575757575758,18,-1387
2410,-0.575103734439834,27,-1386
2411,-0.5752799668187474,7,-1387
2412,-0.5754560530679934,6,-1388
2413,-0.5756319933692499,17,-1389
2414,-0.5753935376967688,100,-1389
2415,-0.5755693581780539,5,-1390
2416,-0.5757450331125827,3,-1391
2417,-0.5759205626810096,6,-1392
2418,-0.576095947063689,12,-1393
2419,-0.576271186440678,94,-1394
2420,-0.5764462809917356,9,-1395
2421,-0.5766212308963239,1,-1396
2422,-0.5759702725020645,43,-1395
2423,-0.5753198514238548,21,-1394
2424,-0.5754950495049505,1,-1395
2425,-0.5756701030927835,95,-1396
2426,-0.5758450123660346,30,-1397
2427,-0.5760197775030902,61,-1398
2428,-0.5753706754530478,32,-1397
2429,-0.5755454919720049,25,-1398
2430,-0.5757201646090535,2,-1399
2431,-0.5758946935417524,3,-1400
2432,-0.5752467105263158,24,-1399
2433,-0.5745992601726264,44,-1398
2434,-0.5747740345110929,4,-1399
2435,-0.5749486652977412,1,-1400
2436,-0.5751231527093597,20,-1401
2437,-0.5752974969224456,12,-1402
2438,-0.5754716981132075,10,-1403
2439,-0.5748257482574826,41,-1402
2440,-0.575,13,-1403
2441,-0.5751741089717329,77,-1404
2442,-0.5753480753480753,28,-1405
2443,-0.5755218993041342,13,-1406
2444,-0.5752864157119476,100,-1406
2445,-0.5754601226993865,11,-1407
2446,-0.5756336876533116,74,-1408
2447,-0.574989783408255,30,-1407
2448,-0.5743464052287581,27,-1406
2449,-0.5737035524703961,20,-1405
2450,-0.5738775510204082,29,-1406
2451,-0.5740514075887393,15,-1407
2452,-0.5742251223491027,6,-1408
2453,-0.5735833673053404,49,-1407
2454,-0.5733496332518337,100,-1407
2455,-0.5727087576374745,39,-1406
2456,-0.5728827361563518,28,-1407
2457,-0.5730565730565731,62,-1408
2458,-0.5724165988608625,25,-1407
2459,-0.5725904839365595,4,-1408
2460,-0.5719512195121951,42,-1407
2461,-0.5721251523770825,1,-1408
2462,-0.5722989439480097,5,-1409
2463,-0.5724725943970768,1,-1410
2464,-0.5726461038961039,1,-1411
2465,-0.5728194726166329,67,-1412
2466,-0.5721816707218167,23,-1411
2467,-0.5723550871503851,63,-1412
2468,-0.5725283630470016,44,-1413
2469,-0.5718914540299717,28,-1412
2470,-0.5720647773279353,37,-1413
2471,-0.5722379603399433,27,-1414
2472,-0.5724110032362459,42,-1415
2473,-0.5725839061868176,4,-1416
2474,-0.5719482619240097,33,-1415
2475,-0.5721212121212121,23,-1416
2476,-0.5722940226171244,81,-1417
2477,-0.5716592652402099,20,-1416
2478,-0.5718321226795803,1,-1417
2479,-0.5720048406615571,48,-1418
2480,-0.5721774193548387,67,-1419
2481,-0.5723498589278516,42,-1420
2482,-0.5717163577759871,40,-1419
2483,-0.5718888441401531,1,-1420
2484,-0.572061191626409,19,-1421
2485,-0.5722334004024144,98,-1422
2486,-0.5724054706355591,21,-1423
2487,-0.5725774024929634,29,-1424
2488,-0.5727491961414791,6,-1425
2489,-0.5729208517476898,64,-1426
2490,-0.5730923694779116,1,-1427
2491,-0.5732637494981935,25,-1428
2492,-0.5734349919743178,49,-1429
2493,-0.573606097071801,23,-1430
2494,-0.5737770649558942,27,-1431
2495,-0.5739478957915831,65,-1432
2496,-0.5741185897435898,1,-1433
2497,-0.5734881858229876,24,-1432
2498,-0.5736589271417134,4,-1433
2499,-0.5738295318127251,4,-1434
2500,-0.5736,100,-1434
2501,-0.5737704918032787,12,-1435
2502,-0.573541167066347,100,-1435
2503,-0.5729125049940071,27,-1434
2504,-0.5730830670926518,8,-1435
2505,-0.5732534930139721,3,-1436
2506,-0.5726256983240223,21,-1435
2507,-0.5727961707219784,40,-1436
2508,-0.5729665071770335,33,-1437
2509,-0.5723395775209247,29,-1436
2510,-0.5725099601593625,5,-1437
2511,-0.5726802070888093,12,-1438
2512,-0.5728503184713376,2,-1439
2513,-0.5726223637087147,100,-1439
2514,-0.5719968178202068,36,-1438
2515,-0.5713717693836978,29,-1437
2516,-0.5707472178060413,33,-1436
2517,-0.5709177592371871,79,-1437
2518,-0.5710881652104846,1,-1438
2519,-0.5712584358872569,11,-1439
2520,-0.5714285714285714,4,-1440
2521,-0.57159857199524,26,-1441
2522,-0.570975416336241,29,-1440
2523,-0.5711454617518826,4,-1441
2524,-0.5705229793977813,28,-1440
2525,-0.5699009900990099,31,-1439
2526,-0.569279493269992,94,-1438
2527,-0.5686584883260783,58,-1437
2528,-0.5688291139240507,1,-1438
2529,-0.5689996045867932,31,-1439
2530,-0.5683794466403163,28,-1438
2531,-0.5677597787435796,39,-1437
2532,-0.5679304897314376,6,-1438
2533,-0.5673114883537308,45,-1437
2534,-0.5666929755327546,44,-1436
2535,-0.5668639053254438,4,-1437
2536,-0.5662460567823344,32,-1436
2537,-0.5664170279858101,2,-1437
2538,-0.5657998423955871,27,-1436
2539,-0.5651831429696731,27,-1435
2540,-0.5645669291338583,35,-1434
2541,-0.5647382920110193,6,-1435
2542,-0.5649095200629426,33,-1436
2543,-0.564294140778608,42,-1435
2544,-0.5644654088050315,1,-1436
2545,-0.5638506876227898,29,-1435
2546,-0.5632364493322859,25,-1434
2547,-0.5626226933647428,18,-1433
2548,-0.5620094191522763,27,-1432
2549,-0.5621812475480581,18,-1433
2550,-0.5623529411764706,18,-1434
2551,-0.5625245001960015,4,-1435
2552,-0.5619122257053292,20,-1434
2553,-0.5620838229533882,7,-1435
2554,-0.5614722004698512,20,-1434
2555,-0.5608610567514677,29,-1433
2556,-0.5610328638497653,1,-1434
2557,-0.5604223699648025,29,-1433
2558,-0.5605942142298671,1,-1434
2559,-0.5607659241891364,10,-1435
2560,-0.5609375,27,-1436
2561,-0.5611089418196017,34,-1437
2562,-0.5612802498048399,3,-1438
2563,-0.5606710885680842,24,-1437
2564,-0.5608424336973479,6,-1438
2565,-0.5610136452241715,5,-1439
2566,-0.5604053000779423,24,-1438
2567,-0.559797428905337,23,-1437
2568,-0.5599688473520249,1,-1438
2569,-0.5601401323472168,6,-1439
2570,-0.5603112840466926,4,-1440
2571,-0.5597043951769739,37,-1439
2572,-0.5598755832037325,3,-1440
2573,-0.5592693354061407,22,-1439
2574,-0.5586635586635587,24,-1438
2575,-0.5580582524271844,23,-1437
2576,-0.5574534161490683,31,-1436
2577,-0.5576251455180442,14,-1437
2578,-0.5570209464701319,22,-1436
2579,-0.5571927103528499,4,-1437
2580,-0.5573643410852713,1,-1438
2581,-0.557535838822162,6,-1439
2582,-0.557707203718048,13,-1440
2583,-0.5578784359272164,1,-1441
2584,-0.5572755417956656,21,-1440
2585,-0.5566731141199226,38,-1439
2586,-0.5568445475638051,1,-1440
2587,-0.5570158484731349,6,-1441
2588,-0.5571870170015456,14,-1442
2589,-0.5573580533024334,6,-1443
2590,-0.5567567567567567,60,-1442
2591,-0.5569278270937862,3,-1443
2592,-0.5563271604938271,34,-1442
2593,-0.5557269571924411,26,-1441
2594,-0.5558982266769468,7,-1442
2595,-0.5552986512524085,27,-1441
2596,-0.5546995377503852,28,-1440
2597,-0.5548710050057759,1,-1441
2598,-0.5542725173210161,22,-1440
2599,-0.5544440169295883,31,-1441
2600,-0.5546153846153846,7,-1442
2601,-0.5547866205305652,8,-1443
2602,-0.5549577248270561,4,-1444
2603,-0.5551286976565502,4,-1445
2604,-0.554531490015361,26,-1444
2605,-0.5539347408829175,32,-1443
2606,-0.5533384497313891,25,-1442
2607,-0.5535097813578826,11,-1443
2608,-0.5529141104294478,25,-1442
2609,-0.5523188961287849,51,-1441
2610,-0.5524904214559387,6,-1442
2611,-0.5518958253542704,34,-1441
2612,-0.5520673813169985,30,-1442
2613,-0.5514734022196709,40,-1441
2614,-0.5516449885233359,20,-1442
2615,-0.5518164435946463,29,-1443
2616,-0.5519877675840978,7,-1444
2617,-0.5513947267863967,25,-1443
2618,-0.5508021390374331,30,-1442
2619,-0.5502100038182512,25,-1441
2620,-0.5503816793893129,22,-1442
2621,-0.5505532239603205,1,-1443
2622,-0.5507246376811594,7,-1444
2623,-0.5508959207014869,15,-1445
2624,-0.5503048780487805,30,-1444
2625,-0.5497142857142857,29,-1443
2626,-0.5498857578065499,10,-1444
2627,-0.550057099352874,10,-1445
2628,-0.5502283105022832,18,-1446
2629,-0.5496386458729555,31,-1445
2630,-0.5490494296577947,28,-1444
2631,-0.548460661345496,28,-1443
2632,-0.5486322188449848,1,-1444
2633,-0.5480440562096468,24,-1443
2634,-0.548215641609719,19,-1444
2635,-0.5483870967741935,32,-1445
2636,-0.5477996965098634,26,-1444
2637,-0.5472127417519909,26,-1443
2638,-0.5466262319939348,26,-1442
2639,-0.5460401667298219,22,-1441
2640,-0.5462121212121213,3,-1442
2641,-0.5463839454751988,9,-1443
2642,-0.546555639666919,50,-1444
2643,-0.5459704880817253,35,-1443
2644,-0.546142208774584,4,-1444
2645,-0.5463137996219282,6,-1445
2646,-0.54572940287226,21,-1444
2647,-0.545145447676615,29,-1443
2648,-0.5453172205438066,12,-1444
2649,-0.5454888637221593,1,-1445
2650,-0.5449056603773584,26,-1444
2651,-0.5450773293096944,18,-1445
2652,-0.5452488687782805,36,-1446
2653,-0.5454202789295137,10,-1447
2654,-0.5455915599095704,6,-1448
2655,-0.5457627118644067,2,-1449
2656,-0.545933734939759,8,-1450
2657,-0.5453519006398193,22,-1449
2658,-0.54477050413845,18,-1448
2659,-0.5445656261752538,100,-1448
2660,-0.5447368421052632,23,-1449
2661,-0.5449079293498684,14,-1450
2662,-0.5443275732531931,35,-1449
2663,-0.5444986856928277,22,-1450
2664,-0.543918918918919,24,-1449
2665,-0.5440900562851783,1,-1450
2666,-0.5435108777194299,31,-1449
2667,-0.5436820397450318,25,-1450
2668,-0.5431034482758621,21,-1449
2669,-0.5432746346946422,4,-1450
2670,-0.5426966292134832,20,-1449
2671,-0.5428678397603893,6,-1450
2672,-0.5422904191616766,26,-1449
2673,-0.5424616535727647,5,-1450
2674,-0.5418848167539267,18,-1449
2675,-0.5413084112149533,22,-1448
2676,-0.5407324364723468,27,-1447
2677,-0.5409039970115801,6,-1448
2678,-0.541075429424944,3,-1449
2679,-0.5405001866368048,36,-1448
2680,-0.5399253731343283,27,-1447
2681,-0.5393509884371503,26,-1446
2682,-0.5395227442207308,4,-1447
2683,-0.5396943719716735,11,-1448
2684,-0.5391207153502235,26,-1447
2685,-0.5385474860335195,25,-1446
2686,-0.5387192851824274,7,-1447
2687,-0.5381466319315221,25,-1446
