Episode,Avg Reward,Steps,Total Reward
142,-0.5704225352112676,100,-81
143,-0.5664335664335665,100,-81
144,-0.5625,100,-81
145,-0.5586206896551724,100,-81
146,-0.5547945205479452,100,-81
147,-0.5510204081632653,100,-81
148,-0.5540540540540541,84,-82
149,-0.5503355704697986,100,-82
150,-0.5466666666666666,100,-82
151,-0.543046357615894,100,-82
152,-0.5394736842105263,100,-82
153,-0.5424836601307189,6,-83
154,-0.538961038961039,100,-83
155,-0.535483870967742,100,-83
156,-0.532051282051282,100,-83
157,-0.5286624203821656,100,-83
158,-0.5253164556962026,100,-83
159,-0.5220125786163522,100,-83
160,-0.525,14,-84
161,-0.5217391304347826,100,-84
162,-0.5185185185185185,100,-84
163,-0.5153374233128835,100,-84
164,-0.5182926829268293,85,-85
165,-0.5151515151515151,100,-85
166,-0.5120481927710844,100,-85
167,-0.5089820359281437,100,-85
168,-0.5059523809523809,100,-85
169,-0.5088757396449705,97,-86
170,-0.5058823529411764,100,-86
171,-0.5029239766081871,100,-86
172,-0.5,100,-86
173,-0.5028901734104047,31,-87
174,-0.5,100,-87
175,-0.5028571428571429,31,-88
176,-0.5,100,-88
177,-0.5028248587570622,55,-89
178,-0.5,100,-89
179,-0.5027932960893855,91,-90
180,-0.5,100,-90
181,-0.4972375690607735,100,-90
182,-0.4945054945054945,100,-90
183,-0.4972677595628415,75,-91
184,-0.5,19,-92
185,-0.4972972972972973,100,-92
186,-0.4946236559139785,100,-92
187,-0.49732620320855614,18,-93
188,-0.4946808510638298,100,-93
189,-0.49206349206349204,100,-93
190,-0.48947368421052634,100,-93
191,-0.4869109947643979,100,-93
192,-0.484375,100,-93
193,-0.48704663212435234,1,-94
194,-0.4845360824742268,100,-94
195,-0.48205128205128206,100,-94
196,-0.47959183673469385,100,-94
197,-0.47715736040609136,100,-94
198,-0.47474747474747475,100,-94
199,-0.4723618090452261,100,-94
200,-0.47,100,-94
201,-0.472636815920398,5,-95
202,-0.47029702970297027,100,-95
203,-0.4729064039408867,39,-96
204,-0.47058823529411764,100,-96
205,-0.4682926829268293,100,-96
206,-0.46601941747572817,100,-96
207,-0.463768115942029,100,-96
208,-0.46153846153846156,100,-96
209,-0.45933014354066987,100,-96
210,-0.45714285714285713,100,-96
211,-0.4549763033175355,100,-96
212,-0.4528301886792453,100,-96
213,-0.4507042253521127,100,-96
214,-0.4485981308411215,100,-96
215,-0.44651162790697674,100,-96
216,-0.44907407407407407,40,-97
217,-0.4470046082949309,100,-97
218,-0.44954128440366975,8,-98
219,-0.4520547945205479,9,-99
220,-0.45,100,-99
221,-0.4479638009049774,100,-99
222,-0.45045045045045046,1,-100
223,-0.4484304932735426,100,-100
224,-0.45089285714285715,58,-101
225,-0.4488888888888889,100,-101
226,-0.4469026548672566,100,-101
227,-0.44493392070484583,100,-101
228,-0.4473684210526316,83,-102
229,-0.44541484716157204,100,-102
230,-0.4434782608695652,100,-102
231,-0.44155844155844154,100,-102
232,-0.4396551724137931,100,-102
233,-0.43776824034334766,100,-102
234,-0.44017094017094016,59,-103
235,-0.4425531914893617,77,-104
236,-0.4406779661016949,100,-104
237,-0.4430379746835443,83,-105
238,-0.4411764705882353,100,-105
239,-0.4435146443514644,79,-106
240,-0.44166666666666665,100,-106
241,-0.43983402489626555,100,-106
242,-0.4380165289256198,100,-106
243,-0.43621399176954734,100,-106
244,-0.4344262295081967,100,-106
245,-0.4326530612244898,100,-106
246,-0.43089430894308944,100,-106
247,-0.4291497975708502,100,-106
248,-0.4274193548387097,100,-106
249,-0.42570281124497994,100,-106
250,-0.428,97,-107
251,-0.4262948207171315,100,-107
252,-0.4246031746031746,100,-107
253,-0.42292490118577075,100,-107
254,-0.421259842519685,100,-107
255,-0.4196078431372549,100,-107
256,-0.41796875,100,-107
257,-0.4163424124513619,100,-107
258,-0.41472868217054265,100,-107
259,-0.41312741312741313,100,-107
260,-0.4115384615384615,100,-107
261,-0.4099616858237548,100,-107
262,-0.4083969465648855,100,-107
263,-0.41064638783269963,25,-108
264,-0.4090909090909091,100,-108
265,-0.41132075471698115,86,-109
266,-0.40977443609022557,100,-109
267,-0.41198501872659177,62,-110
268,-0.41044776119402987,100,-110
269,-0.41263940520446096,15,-111
270,-0.4111111111111111,100,-111
271,-0.4095940959409594,100,-111
272,-0.40808823529411764,100,-111
273,-0.41025641025641024,40,-112
274,-0.40875912408759124,100,-112
275,-0.4109090909090909,97,-113
276,-0.40942028985507245,100,-113
277,-0.40794223826714804,100,-113
278,-0.4064748201438849,100,-113
279,-0.4050179211469534,100,-113
280,-0.4035714285714286,100,-113
281,-0.40213523131672596,100,-113
282,-0.40425531914893614,37,-114
283,-0.4028268551236749,100,-114
284,-0.4014084507042254,100,-114
285,-0.4,100,-114
286,-0.3986013986013986,100,-114
287,-0.397212543554007,100,-114
288,-0.3958333333333333,100,-114
289,-0.3944636678200692,100,-114
290,-0.3931034482758621,100,-114
291,-0.3917525773195876,100,-114
292,-0.3904109589041096,100,-114
293,-0.3890784982935154,100,-114
294,-0.3877551020408163,100,-114
295,-0.3864406779661017,100,-114
296,-0.38513513513513514,100,-114
297,-0.3838383838383838,100,-114
298,-0.3825503355704698,100,-114
299,-0.38461538461538464,1,-115
300,-0.38333333333333336,100,-115
301,-0.38205980066445183,100,-115
302,-0.3841059602649007,68,-116
303,-0.38283828382838286,100,-116
304,-0.3815789473684211,100,-116
305,-0.380327868852459,100,-116
306,-0.3790849673202614,100,-116
307,-0.3778501628664495,100,-116
308,-0.37662337662337664,100,-116
309,-0.3786407766990291,11,-117
310,-0.3774193548387097,100,-117
311,-0.3762057877813505,100,-117
312,-0.3782051282051282,1,-118
313,-0.3769968051118211,100,-118
314,-0.37579617834394907,100,-118
315,-0.3746031746031746,100,-118
316,-0.37658227848101267,29,-119
317,-0.3785488958990536,15,-120
318,-0.3805031446540881,82,-121
319,-0.3793103448275862,100,-121
320,-0.378125,100,-121
321,-0.37694704049844235,100,-121
322,-0.37577639751552794,100,-121
323,-0.3746130030959752,100,-121
324,-0.3734567901234568,100,-121
325,-0.3723076923076923,100,-121
326,-0.37116564417177916,100,-121
327,-0.37003058103975534,100,-121
328,-0.3719512195121951,54,-122
329,-0.3708206686930091,100,-122
330,-0.3696969696969697,100,-122
331,-0.3685800604229607,100,-122
332,-0.3674698795180723,100,-122
333,-0.3663663663663664,100,-122
334,-0.3652694610778443,100,-122
335,-0.36716417910447763,74,-123
336,-0.36607142857142855,100,-123
337,-0.3649851632047478,100,-123
338,-0.363905325443787,100,-123
339,-0.36283185840707965,100,-123
340,-0.36176470588235293,100,-123
341,-0.36070381231671556,100,-123
342,-0.35964912280701755,100,-123
343,-0.358600583090379,100,-123
344,-0.35755813953488375,100,-123
345,-0.3565217391304348,100,-123
346,-0.3554913294797688,100,-123
347,-0.35446685878962536,100,-123
348,-0.35344827586206895,100,-123
349,-0.3524355300859599,100,-123
350,-0.3514285714285714,100,-123
351,-0.3504273504273504,100,-123
352,-0.3494318181818182,100,-123
353,-0.34844192634560905,100,-123
354,-0.3474576271186441,100,-123
355,-0.3464788732394366,100,-123
356,-0.3455056179775281,100,-123
357,-0.3445378151260504,100,-123
358,-0.3463687150837989,67,-124
359,-0.34540389972144847,100,-124
360,-0.34444444444444444,100,-124
361,-0.34349030470914127,100,-124
362,-0.3425414364640884,100,-124
363,-0.3415977961432507,100,-124
364,-0.34065934065934067,100,-124
365,-0.33972602739726027,100,-124
366,-0.33879781420765026,100,-124
367,-0.33787465940054495,100,-124
368,-0.33695652173913043,100,-124
369,-0.33604336043360433,100,-124
370,-0.33783783783783783,27,-125
371,-0.33692722371967654,100,-125
372,-0.33602150537634407,100,-125
373,-0.3351206434316354,100,-125
374,-0.3342245989304813,100,-125
375,-0.336,84,-126
376,-0.3377659574468085,3,-127
377,-0.33687002652519893,100,-127
378,-0.3386243386243386,100,-128
379,-0.33773087071240104,100,-128
380,-0.3368421052631579,100,-128
381,-0.3359580052493438,100,-128
382,-0.33507853403141363,100,-128
383,-0.3342036553524804,100,-128
384,-0.3359375,17,-129
385,-0.33506493506493507,100,-129
386,-0.33419689119170987,100,-129
387,-0.3333333333333333,100,-129
388,-0.33505154639175255,57,-130
389,-0.33676092544987146,73,-131
390,-0.33589743589743587,100,-131
391,-0.3350383631713555,100,-131
392,-0.33418367346938777,100,-131
393,-0.3333333333333333,100,-131
394,-0.33248730964467005,100,-131
395,-0.33164556962025316,100,-131
396,-0.3333333333333333,95,-132
397,-0.33249370277078083,100,-132
398,-0.3316582914572864,100,-132
399,-0.3308270676691729,100,-132
400,-0.33,100,-132
401,-0.32917705735660846,100,-132
402,-0.3308457711442786,17,-133
403,-0.33002481389578164,100,-133
404,-0.3292079207920792,100,-133
405,-0.3308641975308642,16,-134
406,-0.33004926108374383,100,-134
407,-0.32923832923832924,100,-134
408,-0.3284313725490196,100,-134
409,-0.33007334963325186,1,-135
410,-0.33170731707317075,1,-136
411,-0.3333333333333333,35,-137
412,-0.3325242718446602,100,-137
413,-0.3341404358353511,37,-138
414,-0.3333333333333333,100,-138
415,-0.3325301204819277,100,-138
416,-0.3317307692307692,100,-138
417,-0.3333333333333333,1,-139
418,-0.33253588516746413,100,-139
419,-0.3341288782816229,44,-140
420,-0.3357142857142857,48,-141
421,-0.33729216152019004,25,-142
422,-0.33649289099526064,100,-142
423,-0.33569739952718675,100,-142
424,-0.33490566037735847,100,-142
425,-0.3341176470588235,100,-142
426,-0.3333333333333333,100,-142
427,-0.3325526932084309,100,-142
428,-0.3317757009345794,100,-142
429,-0.3333333333333333,17,-143
430,-0.3325581395348837,100,-143
431,-0.33178654292343385,100,-143
432,-0.33101851851851855,100,-143
433,-0.3302540415704388,100,-143
434,-0.3294930875576037,100,-143
435,-0.32873563218390806,100,-143
436,-0.32798165137614677,100,-143
437,-0.32723112128146453,100,-143
438,-0.3264840182648402,100,-143
439,-0.32574031890660593,100,-143
440,-0.325,100,-143
441,-0.3242630385487528,100,-143
442,-0.3235294117647059,100,-143
443,-0.32505643340857787,79,-144
444,-0.32657657657657657,33,-145
445,-0.3258426966292135,100,-145
446,-0.3273542600896861,11,-146
447,-0.32662192393736017,100,-146
448,-0.32589285714285715,100,-146
449,-0.32516703786191536,100,-146
450,-0.32666666666666666,50,-147
451,-0.3259423503325942,100,-147
452,-0.3252212389380531,100,-147
453,-0.32450331125827814,100,-147
454,-0.3237885462555066,100,-147
455,-0.3252747252747253,65,-148
456,-0.3267543859649123,34,-149
457,-0.32603938730853393,100,-149
458,-0.32751091703056767,17,-150
459,-0.32679738562091504,100,-150
460,-0.3282608695652174,12,-151
461,-0.3275488069414317,100,-151
462,-0.3268398268398268,100,-151
463,-0.3282937365010799,66,-152
464,-0.3275862068965517,100,-152
465,-0.32688172043010755,100,-152
466,-0.3261802575107296,100,-152
467,-0.32762312633832974,9,-153
468,-0.3269230769230769,100,-153
469,-0.3283582089552239,38,-154
470,-0.3276595744680851,100,-154
471,-0.32696390658174096,100,-154
472,-0.326271186440678,100,-154
473,-0.32558139534883723,100,-154
474,-0.32489451476793246,100,-154
475,-0.32421052631578945,100,-154
476,-0.3235294117647059,100,-154
477,-0.3228511530398323,100,-154
478,-0.32426778242677823,15,-155
479,-0.3235908141962422,100,-155
480,-0.3229166666666667,100,-155
481,-0.32224532224532226,100,-155
482,-0.3215767634854772,100,-155
483,-0.32091097308488614,100,-155
484,-0.3202479338842975,100,-155
485,-0.31958762886597936,100,-155
486,-0.31893004115226337,100,-155
487,-0.3182751540041068,100,-155
488,-0.3176229508196721,100,-155
489,-0.3169734151329243,100,-155
490,-0.3163265306122449,100,-155
491,-0.31568228105906315,100,-155
492,-0.3150406504065041,100,-155
493,-0.3144016227180527,100,-155
494,-0.31376518218623484,100,-155
495,-0.31313131313131315,100,-155
496,-0.3125,100,-155
497,-0.3118712273641851,100,-155
498,-0.3112449799196787,100,-155
499,-0.3106212424849699,100,-155
500,-0.31,100,-155
501,-0.3093812375249501,100,-155
502,-0.30876494023904383,100,-155
503,-0.3081510934393638,100,-155
504,-0.30753968253968256,100,-155
505,-0.3069306930693069,100,-155
506,-0.308300395256917,62,-156
507,-0.3076923076923077,100,-156
508,-0.3090551181102362,58,-157
509,-0.30844793713163066,100,-157
510,-0.307843137254902,100,-157
511,-0.30919765166340507,50,-158
512,-0.30859375,100,-158
513,-0.3079922027290448,100,-158
514,-0.30739299610894943,100,-158
515,-0.3067961165048544,100,-158
516,-0.3062015503875969,100,-158
517,-0.3056092843326886,100,-158
518,-0.305019305019305,100,-158
519,-0.3044315992292871,100,-158
520,-0.3038461538461538,100,-158
521,-0.30518234165067176,21,-159
522,-0.3065134099616858,1,-160
523,-0.30592734225621415,100,-160
524,-0.30725190839694655,82,-161
525,-0.30666666666666664,100,-161
526,-0.3060836501901141,100,-161
527,-0.3055028462998102,100,-161
528,-0.30492424242424243,100,-161
529,-0.30434782608695654,100,-161
530,-0.30377358490566037,100,-161
531,-0.3050847457627119,39,-162
532,-0.30451127819548873,100,-162
533,-0.30393996247654786,100,-162
534,-0.30337078651685395,100,-162
535,-0.30280373831775703,100,-162
536,-0.30223880597014924,100,-162
537,-0.3016759776536313,100,-162
538,-0.30111524163568776,100,-162
539,-0.300556586270872,100,-162
540,-0.3,100,-162
541,-0.30129390018484287,1,-163
542,-0.3025830258302583,40,-164
543,-0.3020257826887661,100,-164
544,-0.3014705882352941,100,-164
545,-0.30275229357798167,19,-165
546,-0.304029304029304,73,-166
547,-0.30347349177330896,100,-166
548,-0.30474452554744524,1,-167
549,-0.30418943533697634,100,-167
550,-0.30363636363636365,100,-167
551,-0.3030852994555354,100,-167
552,-0.302536231884058,100,-167
553,-0.30198915009041594,100,-167
554,-0.30144404332129965,100,-167
555,-0.3009009009009009,100,-167
556,-0.30035971223021585,100,-167
557,-0.2998204667863555,100,-167
558,-0.2992831541218638,100,-167
559,-0.3005366726296959,33,-168
560,-0.3,100,-168
561,-0.2994652406417112,100,-168
562,-0.298932384341637,100,-168
563,-0.30017761989342806,1,-169
564,-0.299645390070922,100,-169
565,-0.2991150442477876,100,-169
566,-0.29858657243816256,100,-169
567,-0.2980599647266314,100,-169
568,-0.2975352112676056,100,-169
569,-0.29701230228471004,100,-169
570,-0.2964912280701754,100,-169
571,-0.29597197898423816,100,-169
572,-0.2972027972027972,10,-170
573,-0.29842931937172773,36,-171
574,-0.2979094076655052,100,-171
575,-0.29739130434782607,100,-171
576,-0.296875,100,-171
577,-0.29809358752166376,83,-172
578,-0.2975778546712803,100,-172
579,-0.2970639032815199,100,-172
580,-0.296551724137931,100,-172
581,-0.29604130808950085,100,-172
582,-0.29553264604810997,100,-172
583,-0.2950257289879931,100,-172
584,-0.2945205479452055,100,-172
585,-0.29572649572649573,29,-173
586,-0.295221843003413,100,-173
587,-0.29642248722316866,55,-174
588,-0.29591836734693877,100,-174
589,-0.29541595925297115,100,-174
590,-0.2966101694915254,1,-175
591,-0.2961082910321489,100,-175
592,-0.2956081081081081,100,-175
593,-0.29679595278246207,98,-176
594,-0.29797979797979796,82,-177
595,-0.29747899159663865,100,-177
596,-0.2986577181208054,11,-178
597,-0.2981574539363484,100,-178
598,-0.2993311036789298,39,-179
599,-0.2988313856427379,100,-179
600,-0.3,1,-180
601,-0.2995008319467554,100,-180
602,-0.29900332225913623,100,-180
603,-0.30016583747927034,1,-181
604,-0.30132450331125826,87,-182
605,-0.30247933884297523,98,-183
606,-0.30198019801980197,100,-183
607,-0.3014827018121911,100,-183
608,-0.3026315789473684,62,-184
609,-0.3021346469622332,100,-184
610,-0.3016393442622951,100,-184
611,-0.3011456628477905,100,-184
612,-0.3006535947712418,100,-184
613,-0.300163132137031,100,-184
614,-0.2996742671009772,100,-184
615,-0.2991869918699187,100,-184
616,-0.2987012987012987,100,-184
617,-0.29983792544570503,1,-185
618,-0.2993527508090615,100,-185
619,-0.2988691437802908,100,-185
620,-0.29838709677419356,100,-185
621,-0.29790660225442833,100,-185
622,-0.2990353697749196,92,-186
623,-0.3001605136436597,27,-187
624,-0.29967948717948717,100,-187
625,-0.2992,100,-187
626,-0.2987220447284345,100,-187
627,-0.2982456140350877,100,-187
628,-0.29777070063694266,100,-187
629,-0.2972972972972973,100,-187
630,-0.2984126984126984,72,-188
631,-0.29952456418383516,5,-189
632,-0.2990506329113924,100,-189
633,-0.3001579778830964,40,-190
634,-0.30126182965299686,7,-191
635,-0.30078740157480316,100,-191
636,-0.300314465408805,100,-191
637,-0.29984301412872844,100,-191
638,-0.2993730407523511,100,-191
639,-0.29890453834115804,100,-191
640,-0.2984375,100,-191
641,-0.29797191887675506,100,-191
642,-0.29750778816199375,100,-191
643,-0.29704510108864696,100,-191
644,-0.2981366459627329,27,-192
645,-0.29767441860465116,100,-192
646,-0.29721362229102166,100,-192
647,-0.29675425038639874,100,-192
648,-0.2962962962962963,100,-192
649,-0.29583975346687214,100,-192
650,-0.2953846153846154,100,-192
651,-0.29493087557603687,100,-192
652,-0.294478527607362,100,-192
653,-0.29402756508422667,100,-192
654,-0.29510703363914376,23,-193
655,-0.2961832061068702,6,-194
656,-0.29573170731707316,100,-194
657,-0.2952815829528158,100,-194
658,-0.2948328267477204,100,-194
659,-0.2943854324734446,100,-194
660,-0.29393939393939394,100,-194
661,-0.2934947049924357,100,-194
662,-0.2945619335347432,83,-195
663,-0.2956259426847662,12,-196
664,-0.29518072289156627,100,-196
665,-0.29473684210526313,100,-196
666,-0.2957957957957958,32,-197
667,-0.29685157421289354,34,-198
668,-0.29790419161676646,86,-199
669,-0.2974588938714499,100,-199
670,-0.29701492537313434,100,-199
671,-0.29806259314456035,46,-200
672,-0.2976190476190476,100,-200
673,-0.2971768202080238,100,-200
674,-0.29673590504451036,100,-200
675,-0.2962962962962963,100,-200
676,-0.2973372781065089,76,-201
677,-0.2968980797636632,100,-201
678,-0.29646017699115046,100,-201
679,-0.2960235640648012,100,-201
680,-0.29558823529411765,100,-201
681,-0.29515418502202645,100,-201
682,-0.2961876832844575,70,-202
683,-0.2957540263543192,100,-202
684,-0.2953216374269006,100,-202
685,-0.2948905109489051,100,-202
686,-0.29591836734693877,1,-203
687,-0.29694323144104806,86,-204
688,-0.29651162790697677,100,-204
689,-0.2960812772133527,100,-204
690,-0.2956521739130435,100,-204
691,-0.2952243125904486,100,-204
692,-0.2947976878612717,100,-204
693,-0.2943722943722944,100,-204
694,-0.29394812680115273,100,-204
695,-0.2935251798561151,100,-204
696,-0.29454022988505746,87,-205
697,-0.29411764705882354,100,-205
698,-0.29369627507163326,100,-205
699,-0.2932761087267525,100,-205
700,-0.29285714285714287,100,-205
701,-0.29243937232524964,100,-205
702,-0.292022792022792,100,-205
703,-0.29160739687055476,100,-205
704,-0.2911931818181818,100,-205
705,-0.2907801418439716,100,-205
706,-0.29178470254957506,65,-206
707,-0.2913719943422914,100,-206
708,-0.2909604519774011,100,-206
709,-0.2919605077574048,27,-207
710,-0.2915492957746479,100,-207
711,-0.2911392405063291,100,-207
712,-0.2907303370786517,100,-207
713,-0.2903225806451613,100,-207
714,-0.28991596638655465,100,-207
715,-0.2895104895104895,100,-207
716,-0.28910614525139666,100,-207
717,-0.28870292887029286,100,-207
718,-0.2883008356545961,100,-207
719,-0.28789986091794156,100,-207
720,-0.2875,100,-207
721,-0.2871012482662968,100,-207
722,-0.2867036011080332,100,-207
723,-0.28769017980636236,37,-208
724,-0.287292817679558,100,-208
725,-0.2868965517241379,100,-208
726,-0.2865013774104683,100,-208
727,-0.2861072902338377,100,-208
728,-0.28708791208791207,95,-209
729,-0.2880658436213992,25,-210
730,-0.28904109589041094,10,-211
731,-0.28864569083447333,100,-211
732,-0.28825136612021857,100,-211
733,-0.2878581173260573,100,-211
734,-0.28746594005449594,100,-211
735,-0.2870748299319728,100,-211
736,-0.2866847826086957,100,-211
737,-0.2876526458616011,1,-212
738,-0.2872628726287263,100,-212
739,-0.2868741542625169,100,-212
740,-0.2864864864864865,100,-212
741,-0.28609986504723345,100,-212
742,-0.2857142857142857,100,-212
743,-0.2853297442799462,100,-212
744,-0.2849462365591398,100,-212
745,-0.28456375838926173,100,-212
746,-0.2855227882037534,28,-213
747,-0.285140562248996,100,-213
748,-0.28609625668449196,75,-214
749,-0.2870493991989319,79,-215
750,-0.288,61,-216
751,-0.28894806924101196,56,-217
752,-0.28856382978723405,100,-217
753,-0.28818061088977426,100,-217
754,-0.28779840848806365,100,-217
755,-0.28741721854304636,100,-217
756,-0.28703703703703703,100,-217
757,-0.2866578599735799,100,-217
758,-0.2862796833773087,100,-217
759,-0.2859025032938076,100,-217
760,-0.2855263157894737,100,-217
761,-0.2851511169513798,100,-217
762,-0.2847769028871391,100,-217
763,-0.2857142857142857,1,-218
764,-0.28664921465968585,63,-219
765,-0.28627450980392155,100,-219
766,-0.28720626631853785,79,-220
767,-0.28683181225554105,100,-220
768,-0.2864583333333333,100,-220
769,-0.28608582574772434,100,-220
770,-0.2857142857142857,100,-220
771,-0.2853437094682231,100,-220
772,-0.2849740932642487,100,-220
773,-0.2846054333764554,100,-220
774,-0.28552971576227393,63,-221
775,-0.28516129032258064,100,-221
776,-0.2847938144329897,100,-221
777,-0.28442728442728443,100,-221
778,-0.28406169665809766,100,-221
779,-0.28369704749679076,100,-221
780,-0.2833333333333333,100,-221
781,-0.28297055057618437,100,-221
782,-0.2826086956521739,100,-221
783,-0.2835249042145594,83,-222
784,-0.28316326530612246,100,-222
785,-0.28280254777070063,100,-222
786,-0.2837150127226463,15,-223
787,-0.2833545108005083,100,-223
788,-0.28426395939086296,40,-224
789,-0.28390367553865653,100,-224
790,-0.28354430379746837,100,-224
791,-0.2831858407079646,100,-224
792,-0.2828282828282828,100,-224
793,-0.28247162673392184,100,-224
794,-0.28337531486146095,26,-225
795,-0.2830188679245283,100,-225
796,-0.28266331658291455,100,-225
797,-0.2823086574654956,100,-225
798,-0.2819548872180451,100,-225
799,-0.2816020025031289,100,-225
800,-0.2825,1,-226
801,-0.28214731585518105,100,-226
802,-0.2817955112219451,100,-226
803,-0.28144458281444584,100,-226
804,-0.2810945273631841,100,-226
805,-0.2819875776397516,21,-227
806,-0.2816377171215881,100,-227
807,-0.2812887236679058,100,-227
808,-0.28217821782178215,1,-228
809,-0.28182941903584674,100,-228
810,-0.2814814814814815,100,-228
811,-0.281134401972873,100,-228
812,-0.28201970443349755,52,-229
813,-0.2816728167281673,100,-229
814,-0.28132678132678135,100,-229
815,-0.2809815950920245,100,-229
816,-0.2806372549019608,100,-229
817,-0.2802937576499388,100,-229
818,-0.28117359413202936,1,-230
819,-0.28083028083028083,100,-230
820,-0.2804878048780488,100,-230
821,-0.28136419001218027,42,-231
822,-0.28102189781021897,100,-231
823,-0.28068043742405835,100,-231
824,-0.2803398058252427,100,-231
825,-0.28,100,-231
826,-0.2796610169491525,100,-231
827,-0.279322853688029,100,-231
828,-0.27898550724637683,100,-231
829,-0.27864897466827504,100,-231
830,-0.2783132530120482,100,-231
831,-0.2779783393501805,100,-231
832,-0.2776442307692308,100,-231
833,-0.2785114045618247,73,-232
834,-0.27817745803357313,100,-232
835,-0.27904191616766466,98,-233
836,-0.27870813397129185,100,-233
837,-0.27837514934289126,100,-233
838,-0.27923627684964203,29,-234
