Episode,Avg Reward,Steps,Total Reward,Q-MSE
1,-1.0,4,-1,1e-06
2,-1.0,10,-2,2e-06
3,-1.0,1,-3,4.960100000000001e-06
4,-1.0,8,-4,5.960100000000001e-06
5,-1.0,7,-5,1.08218147781e-05
6,-1.0,5,-6,1.18218147781e-05
7,-1.0,8,-7,1.2821808394814813e-05
8,-1.0,3,-8,1.3821808394814814e-05
9,-1.0,1,-9,2.0527058664015813e-05
10,-1.0,4,-10,2.3487239664015813e-05
11,-1.0,5,-11,2.8348952836776813e-05
12,-1.0,1,-12,3.684196064562071e-05
13,-1.0,5,-13,4.354839547636622e-05
14,-1.0,8,-14,5.3776318317740664e-05
15,-1.0,2,-15,6.568637539457459e-05
16,-1.0,5,-16,7.922800676398958e-05
17,-1.0,18,-17,8.022763113226055e-05
18,-1.0,13,-18,8.122763113173535e-05
19,-1.0,11,-19,8.418756912892209e-05
20,-1.0,9,-20,9.931471047084427e-05
21,-1.0,4,-21,0.00011598158612442403
22,-1.0,2,-22,0.0001341426324183485
23,-1.0,6,-23,0.00013900432289930484
24,-1.0,28,-24,0.00014000207324577464
25,-1.0,6,-25,0.00014849631552160084
26,-1.0,11,-26,0.0001494941790878605
27,-1.0,8,-27,0.00015245435933298863
28,-1.0,7,-28,0.00017206017284154306
29,-1.0,13,-29,0.00017876686118716597
30,-1.0,2,-30,0.00019971816741050298
31,-1.0,4,-31,0.00020457657077754696
32,-1.0,13,-32,0.00021480249568367108
33,-1.0,12,-33,0.00021580240532686665
34,-1.0,28,-34,0.00022771008310513597
35,-1.0,4,-35,0.00024125877978750044
36,-1.0,3,-36,0.0002479656778124241
37,-1.0,5,-37,0.0002631046433635633
38,-1.0,2,-38,0.00028546326090094263
39,-1.0,1,-39,0.0003090232853012154
40,-1.0,1,-40,0.00033383458192520516
41,-1.0,11,-41,0.00035047689007052933
42,-1.0,1,-42,0.00037649735743389167
43,-1.0,3,-43,0.00037945829360500863
44,-1.0,7,-44,0.0003843206902710884
45,-1.0,3,-45,0.0003928197977255533
46,-1.0,1,-46,0.00042000834417515244
47,-1.0,2,-47,0.00044848683924515466
48,-1.0,2,-48,0.00047796790966326684
49,-1.0,2,-49,0.0005085531872725835
50,-1.0,6,-50,0.0005267152140892645
51,-1.0,5,-51,0.0005369499100281832
52,-1.0,4,-52,0.0005436587651890214
53,-1.0,3,-53,0.0005753654265048266
54,-1.0,17,-54,0.0005838553067237691
55,-1.0,8,-55,0.0005868143733674476
56,-1.0,3,-56,0.0005970564626845694
57,-1.0,2,-57,0.0006296978845121011
58,-1.0,1,-58,0.0006630858386313888
59,-1.0,3,-59,0.000675015191043155
60,-1.0,3,-60,0.0007096407297788397
61,-1.0,12,-61,0.0007451923731164555
62,-1.0,8,-62,0.0007587571860459688
63,-1.0,4,-63,0.0007738863530829566
64,-1.0,10,-64,0.0007934923405444762
65,-1.0,6,-65,0.0008054220023980914
66,-1.0,1,-66,0.0008414303087252241
67,-1.0,11,-67,0.0008424274181641969
68,-1.0,1,-68,0.0008792438446241136
69,-1.0,3,-69,0.000895948645072739
70,-1.0,5,-70,0.0008989040504265873
71,-1.0,1,-71,0.0009364972685743592
72,-1.0,4,-72,0.0009546983540724195
73,-1.0,11,-73,0.0009576350212739631
74,-1.0,4,-74,0.0009960372929264478
75,-1.0,6,-75,0.001017045786891289
76,-1.0,5,-76,0.001036692799353072
77,-1.0,1,-77,0.0010757487021949665
78,-1.0,4,-78,0.0010980296804546867
79,-1.0,1,-79,0.001137772977569336
80,-1.0,6,-80,0.00117851593846567
81,-1.0,1,-81,0.001219549758617988
82,-1.0,16,-82,0.0012205414772764177
83,-1.0,1,-83,0.0012621798308622492
84,-1.0,6,-84,0.0013048985813108676
85,-1.0,2,-85,0.001348325967987589
86,-1.0,11,-86,0.001391773877525695
87,-1.0,7,-87,0.001436248728851183
88,-1.0,4,-88,0.00148137508837127
89,-1.0,4,-89,0.0015271188073130097
90,-1.0,3,-90,0.0015407271816666067
91,-1.0,5,-91,0.0015558560911159533
92,-1.0,32,-92,0.0015793594569390836
93,-1.0,3,-93,0.0016004432185567827
94,-1.0,8,-94,0.0016014251234644794
95,-1.0,7,-95,0.0016262964935569453
96,-1.0,14,-96,0.0016271615698470413
97,-1.0,1,-97,0.0016723330951836657
98,-1.0,1,-98,0.0017179170256072399
99,-1.0,11,-99,0.0017647970003950503
100,-1.0,1,-100,0.00181114233625635
101,-1.0,1,-101,0.001857837770906138
102,-1.0,10,-102,0.001880199300660677
103,-1.0,1,-103,0.0019272251434233403
104,-1.0,13,-104,0.0019320640763369026
105,-1.0,1,-105,0.0019794011556183715
106,-1.0,11,-106,0.0020054546063105498
107,-1.0,15,-107,0.002010185162387343
108,-1.0,9,-108,0.0020268410839189735
109,-1.0,4,-109,0.0020353329372214688
110,-1.0,2,-110,0.0020842415992069993
111,-1.0,29,-111,0.0021078935095449674
112,-1.0,21,-112,0.002110743336199174
113,-1.0,2,-113,0.0021598485237621754
114,-1.0,1,-114,0.00220800930127631
115,-1.0,6,-115,0.0022352880049443823
116,-1.0,12,-116,0.002285182997254967
117,-1.0,28,-117,0.0022880038571587084
118,-1.0,1,-118,0.0023366269143339623
119,-1.0,19,-119,0.002364885359420053
120,-1.0,8,-120,0.002414083083177732
121,-1.0,5,-121,0.002443570098433917
122,-1.0,1,-122,0.0024925902554786576
123,-1.0,2,-123,0.0025433154107726646
124,-1.0,2,-124,0.0025944724195967593
125,-1.0,2,-125,0.0026460496827663584
126,-1.0,14,-126,0.0026964543194861156
127,-1.0,5,-127,0.0027473021136534674
