Episode,Avg Reward,Steps,Total Reward,Q-MSE
1,-1.0,2,-1,1e-06
2,-1.0,14,-2,2e-06
3,-1.0,3,-3,4.960181e-06
4,-1.0,1,-4,9.821575010000002e-06
5,-1.0,8,-5,1.082157501e-05
6,-1.0,16,-6,1.1821573404661e-05
7,-1.0,5,-7,1.852753821487681e-05
8,-1.0,19,-8,2.148771764148406e-05
9,-1.0,9,-9,2.2487717641484056e-05
10,-1.0,13,-10,2.3487703422117863e-05
11,-1.0,3,-11,2.6447884422117857e-05
12,-1.0,1,-12,3.4940892230961755e-05
13,-1.0,2,-13,4.5168814884128815e-05
14,-1.0,3,-14,4.616881488412881e-05
15,-1.0,18,-15,4.71688148841288e-05
16,-1.0,39,-16,4.816880365945537e-05
17,-1.0,9,-17,4.9168803659332456e-05
18,-1.0,20,-18,5.212898465921198e-05
19,-1.0,17,-19,5.508916406661565e-05
20,-1.0,17,-20,5.6089164066372465e-05
21,-1.0,13,-21,5.7089164066012724e-05
22,-1.0,36,-22,5.808916089903075e-05
23,-1.0,11,-23,5.908916089878872e-05
24,-1.0,25,-24,6.204934189857355e-05
25,-1.0,7,-25,6.691137107958488e-05
26,-1.0,11,-26,6.79113554202399e-05
27,-1.0,4,-27,7.087152292601452e-05
28,-1.0,6,-28,7.573355552590413e-05
29,-1.0,12,-29,8.059618427697789e-05
30,-1.0,33,-30,8.159617062660839e-05
31,-0.967741935483871,100,-30,8.15959465074316e-05
32,-0.96875,11,-31,9.350510756869699e-05
33,-0.9696969696969697,4,-32,0.00010021324778337917
34,-0.9705882352941176,22,-33,0.00010121324232157141
35,-0.9714285714285714,14,-34,0.00010221324096611729
36,-0.9722222222222222,25,-35,0.00010321323820088183
37,-0.972972972972973,19,-36,0.00011675466298024026
38,-0.9473684210526315,100,-36,0.00011675402246491812
39,-0.9487179487179487,31,-37,0.00012161603124800288
40,-0.95,28,-38,0.0001245760707972553
41,-0.9512195121951219,10,-39,0.00013307487710426355
42,-0.9523809523809523,26,-40,0.00013407468856734442
43,-0.9534883720930233,33,-41,0.00013507467414393908
44,-0.9545454545454546,4,-42,0.0001399364094358569
45,-0.9555555555555556,34,-43,0.00014479791669789178
46,-0.9565217391304348,3,-44,0.00015150428679020598
47,-0.9574468085106383,29,-45,0.00015250426719760345
48,-0.9583333333333334,16,-46,0.00015546426579278363
49,-0.9591836734693877,11,-47,0.00015842421177549154
50,-0.96,28,-48,0.00016513000426974606
51,-0.9607843137254902,33,-49,0.00016809000257587004
52,-0.9615384615384616,11,-50,0.00017832605949154564
53,-0.9622641509433962,13,-51,0.0001902482778192479
54,-0.9629629629629629,11,-52,0.000198744838162052
55,-0.9636363636363636,22,-53,0.00020360575699111182
56,-0.9642857142857143,14,-54,0.0002171641042796111
57,-0.9649122807017544,61,-55,0.00022386934108231774
58,-0.9655172413793104,26,-56,0.0002248682236586339
59,-0.9661016949152542,14,-57,0.00023998927749980498
60,-0.9666666666666667,30,-58,0.00024098785208748584
61,-0.9672131147540983,8,-59,0.00024394699094961987
62,-0.967741935483871,23,-60,0.0002449458098957572
63,-0.9682539682539683,23,-61,0.0002459447962401254
64,-0.96875,45,-62,0.0002469428061548707
65,-0.9692307692307692,15,-63,0.00025717613587088585
66,-0.9696969696969697,63,-64,0.0002656832773913487
67,-0.9701492537313433,26,-65,0.00028083132797227764
68,-0.9705882352941176,55,-66,0.00028568631643592304
69,-0.9710144927536232,37,-67,0.0002905462017591645
70,-0.9714285714285714,39,-68,0.00029350451393695136
71,-0.971830985915493,25,-69,0.00030020875005324537
72,-0.9722222222222222,36,-70,0.0003087030670780818
73,-0.9726027397260274,47,-71,0.00031166157517130834
74,-0.972972972972973,3,-72,0.00032357976687128197
