Episode,Avg Reward,Steps,Total Reward,Q-MSE
1,-1.0,4,-1,0.00010000000000000002
2,-1.0,1,-2,0.000361
3,-1.0,16,-3,0.00046100000000000004
4,-1.0,5,-4,0.0008344100000000002
5,-1.0,3,-5,0.0009344100000000002
6,-1.0,7,-6,0.0010344100000000004
7,-1.0,7,-7,0.0011344100000000002
8,-1.0,5,-8,0.0015826721000000005
9,-1.0,5,-9,0.0020769844010000006
10,-1.0,8,-10,0.0021769844010000004
11,-1.0,1,-11,0.002695475364810001
12,-1.0,1,-12,0.0032217412454961015
13,-1.0,6,-13,0.0034827412454961014
14,-1.0,13,-14,0.0038561512454961012
15,-1.0,1,-15,0.004378085988851843
16,-1.0,10,-16,0.004478085988851843
17,-1.0,4,-17,0.0049869465729699925
18,-1.0,5,-18,0.0054766077439056945
19,-1.0,1,-19,0.005942968980383613
20,-1.0,10,-20,0.006391231080383613
21,-1.0,3,-21,0.006652231080383613
22,-1.0,2,-22,0.0070927458011487265
23,-1.0,4,-23,0.007506048632264669
24,-1.0,2,-24,0.007891661242035162
25,-1.0,11,-25,0.007991661242035163
26,-1.0,3,-26,0.008349761040859185
27,-1.0,1,-27,0.008681000104325572
28,-1.0,4,-28,0.008986364149510382
29,-1.0,1,-29,0.009267063389509412
30,-1.0,7,-30,0.00952806338950941
31,-1.0,10,-31,0.009789063389509411
32,-1.0,5,-32,0.010283375690509411
33,-1.0,3,-33,0.010540761001968024
34,-1.0,18,-34,0.010640761001968025
35,-1.0,26,-35,0.010901761001968024
36,-1.0,7,-36,0.011137260138602962
37,-1.0,12,-37,0.011352329770195376
38,-1.0,1,-38,0.011548419969611532
39,-1.0,6,-39,0.011921829969611532
40,-1.0,1,-40,0.012100358449182289
41,-1.0,20,-41,0.012200358449182292
42,-1.0,2,-42,0.01236269239387391
43,-1.0,1,-43,0.0125101361776895
44,-1.0,16,-44,0.012958398277689498
45,-1.0,18,-45,0.013092185702333961
46,-1.0,2,-46,0.013213475680074426
47,-1.0,6,-47,0.013586885680074427
48,-1.0,4,-48,0.013696760509444817
49,-1.0,13,-49,0.013957760509444816
50,-1.0,1,-50,0.014057226073895377
51,-1.0,4,-51,0.014575717037705375
52,-1.0,4,-52,0.014665704402304825
53,-1.0,1,-53,0.014747072399285417
54,-1.0,1,-54,0.01482061088532924
55,-1.0,8,-55,0.01488704442666532
56,-1.0,9,-56,0.014947036226024068
57,-1.0,14,-57,0.01500119215129353
58,-1.0,1,-58,0.015050064761771781
59,-1.0,5,-59,0.015576330642457883
60,-1.0,4,-60,0.015620423136854251
61,-1.0,17,-61,0.015993833136854253
62,-1.0,20,-62,0.016093833136854252
63,-1.0,3,-63,0.016615767880209995
64,-1.0,7,-64,0.016655537912589145
65,-1.0,3,-65,0.016691401239542537
66,-1.0,2,-66,0.016723735175028436
67,-1.0,1,-67,0.0167528818393603
68,-1.0,8,-68,0.0172471941403603
69,-1.0,7,-69,0.017273463497398566
70,-1.0,1,-70,0.017297136179636078
71,-1.0,13,-71,0.01755813617963608
72,-1.0,7,-72,0.017579466104981324
73,-1.0,9,-73,0.017598682891970547
74,-1.0,1,-74,0.017615994082145436
75,-1.0,8,-75,0.01806425618214544
76,-1.0,2,-76,0.018079849279629353
77,-1.0,3,-77,0.018588709863747502
78,-1.0,14,-78,0.018602754202807503
79,-1.0,12,-79,0.018976164202807504
80,-1.0,10,-80,0.019465825373743206
81,-1.0,1,-81,0.019478473825470036
82,-1.0,1,-82,0.01948986435474817
83,-1.0,2,-83,0.019500121438504926
84,-1.0,11,-84,0.019948383538504925
85,-1.0,12,-85,0.02039664563850492
86,-1.0,3,-86,0.020405881555885207
87,-1.0,9,-87,0.020872242792363133
88,-1.0,1,-88,0.020880558797024752
89,-1.0,7,-89,0.021321073517789862
90,-1.0,2,-90,0.021328560901991006
91,-1.0,5,-91,0.021741863733106947
92,-1.0,5,-92,0.021748604792692573
93,-1.0,6,-93,0.021754673701501366
94,-1.0,11,-94,0.021760137303126474
95,-1.0,5,-95,0.022254449604126477
96,-1.0,4,-96,0.02225936812838381
97,-1.0,8,-97,0.022644980738154304
98,-1.0,3,-98,0.022649408449049634
99,-1.0,4,-99,0.022653394230497056
100,-1.0,3,-100,0.02265698211552945
101,-1.0,3,-101,0.022660211764259676
102,-1.0,4,-102,0.023178702728069673
103,-1.0,3,-103,0.02318160985920974
104,-1.0,11,-104,0.02370787573989584
105,-1.0,2,-105,0.023710492520221026
106,-1.0,1,-106,0.023712847915975978
107,-1.0,1,-107,0.023714968009859887
108,-1.0,1,-108,0.023716876286896015
109,-1.0,1,-109,0.023718593892186418
110,-1.0,8,-110,0.023720139863273676
111,-1.0,3,-111,0.0240782396620977
112,-1.0,38,-112,0.024451649662097702
113,-1.0,9,-113,0.024782888725564084
114,-1.0,5,-114,0.025088252770748897
115,-1.0,10,-115,0.025582565071748897
116,-1.0,1,-116,0.025583956548051404
117,-1.0,1,-117,0.025585208959606077
118,-1.0,2,-118,0.02558633619714004
119,-1.0,3,-119,0.025587350765299766
120,-1.0,6,-120,0.02610584172910977
121,-1.0,9,-121,0.026386540969108797
122,-1.0,1,-122,0.02638745412449966
123,-1.0,5,-123,0.026644839435958273
124,-1.0,4,-124,0.02717110531664437
125,-1.0,14,-125,0.027693040060000115
126,-1.0,8,-126,0.02769386193553006
127,-1.0,4,-127,0.02769460165240632
128,-1.0,2,-128,0.027695267421003388
129,-1.0,1,-129,0.027695866631701597
130,-1.0,12,-130,0.027696405936688265
131,-1.0,5,-131,0.028214896900498262
132,-1.0,1,-132,0.02821538228742647
133,-1.0,4,-133,0.02821581914573842
134,-1.0,1,-134,0.028216212326381204
135,-1.0,2,-135,0.028216566195570933
136,-1.0,7,-136,0.028216884683196795
137,-1.0,8,-137,0.028743150563882897
138,-1.0,7,-138,0.02925201114800105
139,-1.0,11,-139,0.029352011148001046
140,-1.0,10,-140,0.029352297791201954
141,-1.0,5,-141,0.029874232534557697
142,-1.0,1,-142,0.029874490516952
143,-1.0,8,-143,0.03038335110107015
144,-1.0,2,-144,0.03038358328807094
145,-1.0,4,-145,0.030383792258676844
146,-1.0,3,-146,0.03038398033408937
147,-1.0,12,-147,0.03090591507744511
148,-1.0,9,-148,0.030906084346828816
149,-1.0,3,-149,0.03139574551776452
150,-1.0,3,-150,0.031631244654399454
151,-1.0,2,-151,0.03163139699806987
152,-1.0,14,-152,0.031846466629662284
153,-1.0,1,-153,0.031846603739957964
154,-1.0,7,-154,0.03231296497643588
155,-1.0,4,-155,0.032313088376505775
156,-1.0,6,-156,0.032313199437219726
157,-1.0,6,-157,0.03231329939238964
158,-1.0,4,-158,0.03231338935246972
159,-1.0,8,-159,0.032574389352469715
160,-1.0,4,-160,0.03257447031688779
161,-1.0,1,-161,0.03257454318514431
162,-1.0,5,-162,0.032574608766802175
163,-1.0,10,-163,0.032770698966218335
164,-1.0,8,-164,0.0327707579898943
165,-1.0,13,-165,0.03327961857401246
166,-1.0,1,-166,0.03327967169546977
167,-1.0,1,-167,0.03327971950490199
168,-1.0,2,-168,0.03327976253348871
169,-1.0,14,-169,0.03377407483448871
170,-1.0,3,-170,0.0337741135602959
171,-1.0,11,-171,0.0342637747312316
172,-1.0,4,-172,0.0342638095845222
173,-1.0,11,-173,0.03470432430528731
174,-1.0,1,-174,0.034704355673300775
175,-1.0,15,-175,0.03480435567330078
176,-1.0,3,-176,0.03480438390455496
177,-1.0,7,-177,0.034804409312717804
178,-1.0,6,-178,0.034804432180091965
179,-1.0,11,-179,0.035270793416569884
180,-1.0,3,-180,0.03568409624768582
181,-1.0,13,-181,0.035784096247685825
182,-1.0,7,-182,0.03578411682834492
183,-1.0,3,-183,0.03578413535095621
184,-1.0,14,-184,0.03622465007172132
185,-1.0,5,-185,0.036403178551292076
186,-1.0,1,-186,0.03640319522165691
187,-1.0,6,-187,0.03640321022499714
188,-1.0,10,-188,0.03640322372801296
189,-1.0,1,-189,0.036403235880735005
190,-1.0,2,-190,0.036403246818191154
191,-1.0,2,-191,0.0364032566619068
